iter_num,cross_entropy,detached_cross_entropy,learning_rate
1,0.5275775134041829,0.6333298200411651,7e-07
2,0.4957355738381329,0.6281100491213303,1.4e-06
3,0.5831564333828787,0.7115058415580716,2.1e-06
4,0.5926794171682033,0.5956939734434905,2.8e-06
5,0.5143481016179455,0.6159637233648824,3.4999999999999995e-06
6,0.49247141273434303,0.616735373782929,4.2e-06
7,0.48130126528454775,0.6318691788185015,4.9e-06
8,0.531114100262101,0.5896338269046882,5.6e-06
9,0.47564286286112056,0.5795190093758342,6.299999999999999e-06
10,0.534866859098752,0.5978131376267196,6.999999999999999e-06
11,0.509233763604001,0.6304739448853163,7.699999999999999e-06
12,0.48227402170179384,0.6102323743353716,8.4e-06
13,0.5251614048598516,0.6813333432505879,9.1e-06
14,0.43836625253754397,0.6017232900947821,9.8e-06
15,0.456300454654041,0.6500698580156238,1.05e-05
16,0.4085458668725242,0.6777971482126487,1.12e-05
17,0.44349081651019573,0.5713247926951097,1.1899999999999998e-05
18,0.4987582494701751,0.5806468204678864,1.2599999999999998e-05
19,0.4702741322679254,0.5626510277346731,1.3299999999999998e-05
20,0.5536355577337193,0.6165052547633468,1.3999999999999998e-05
21,0.48719059178017726,0.6659297681572137,1.47e-05
22,0.48690850902084704,0.5656498178943016,1.5399999999999998e-05
23,0.4793994266908328,0.6146895658525517,1.61e-05
24,0.4866328347782317,0.5847035905457503,1.68e-05
25,0.4653992047154088,0.5981427874118137,1.75e-05
26,0.5031318351512691,0.5931565801564807,1.82e-05
27,0.45791303571113917,0.6142429976332391,1.89e-05
28,0.4683847931462887,0.6346729177802398,1.96e-05
29,0.46028356783786883,0.6081965100289707,2.0299999999999995e-05
30,0.4391822974622344,0.6479063912525889,2.1e-05
31,0.42890116415587504,0.6102786088621966,2.1699999999999996e-05
32,0.5888430934471465,0.5817603619626531,2.24e-05
33,0.49114812699065424,0.6050230409735313,2.31e-05
34,0.46983157980393064,0.6031080741127747,2.3799999999999996e-05
35,0.4996902642731133,0.5903584038651309,2.45e-05
36,0.467606923523663,0.6266875791247598,2.5199999999999996e-05
37,0.5740984560534681,0.6007244214192557,2.59e-05
38,0.6098680217758357,0.6091533391445667,2.6599999999999996e-05
39,0.40488301018951595,0.5867107070096815,2.73e-05
40,0.4853739447491872,0.5933434340313992,2.7999999999999996e-05
41,0.5417290048138743,0.5402215320971596,2.8699999999999996e-05
42,0.4655698366615561,0.5971318254742505,2.94e-05
43,0.4323868552932569,0.6160840955650361,3.0099999999999996e-05
