iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,epoch,learning_rate
1,0.6245960647933735,0.8835040572131105,0.6245960647933735,0.8835040572131105,0.8146701329387733,0.3511485164066181,0.48732536813160393,0.3540571313736854,0.3669347228055204,0.9422365761550927,0.4994355972692953,0.005220654213231096,7e-07
2,0.5625464036814152,0.8484776696094917,0.5625464036814152,0.8484776696094917,0.769562810659409,0.2846340799407119,0.35575302996725416,0.3200230588493848,0.37192997537783257,0.836663875396218,0.4185915881386099,0.010441308426462192,1.4e-06
3,0.6534383372096999,0.8566336349412128,0.6534383372096999,0.8566336349412128,0.8045579800382258,0.5425679523027102,0.4700319884358023,0.3596451093853498,0.3788369363712855,1.0336702141347651,0.4773089319523932,0.015661962639693286,2.1e-06
4,0.6534709631739912,0.847414659940188,0.6534709631739912,0.847414659940188,0.7883720030076804,0.3678404073501659,0.46425308046718505,0.33094097891736163,0.3833119245719553,1.1215755434961951,0.42259738735721786,0.020882616852924384,2.8e-06
5,0.6018982486248645,0.8525784746266559,0.6018982486248645,0.8525784746266559,0.7880802722647788,0.3792123525449951,0.35568110383077284,0.3374256504437562,0.40725259289614774,0.8983967241583195,0.43741703961609807,0.026103271066155478,3.4999999999999995e-06
6,0.5540106755118818,0.8379902986319184,0.5540106755118818,0.8379902986319184,0.7572936639189725,0.26828201582781613,0.4279820227724365,0.28146158098952156,0.32833825765606817,0.8844839111165445,0.47402459230241195,0.03132392527938657,4.2e-06
7,0.6013369818053188,0.8361176703802021,0.6013369818053188,0.8361176703802021,0.7733628791756932,0.46975010121574307,0.37683499538573256,0.374476707135904,0.38567390168404747,0.9066763494420537,0.47618467274693965,0.03654457949261767,4.9e-06
8,0.5932691125525928,0.8667593145693046,0.5932691125525928,0.8667593145693046,0.7919901353307073,0.31586009016341243,0.48893700833383863,0.380826346953958,0.3875145335512258,1.0157761092798767,0.41644446232459925,0.04176523370584877,5.6e-06
9,0.5634053600658807,0.8449671721750812,0.5634053600658807,0.8449671721750812,0.775252853985876,0.4884607437545492,0.45270717992289505,0.3437270399741523,0.3964887474333032,0.8087607433255034,0.43113186742959336,0.04698588791907986,6.299999999999999e-06
10,0.6178984132355269,0.8513290654732557,0.6178984132355269,0.8513290654732557,0.7849930347874761,0.2735184142099251,0.4062325510959725,0.3252019667991754,0.32615451787480465,0.9403994536297874,0.5218945601542377,0.052206542132310955,6.999999999999999e-06
11,0.5692678329162085,0.8724537528196646,0.5692678329162085,0.8724537528196646,0.7909311214461926,0.34929139770276657,0.4012138855330568,0.3677315564013363,0.39582125174217553,0.8803435471371439,0.4244901762728812,0.05742719634554205,7.699999999999999e-06
12,0.5687076411184911,0.8578374099392033,0.5687076411184911,0.8578374099392033,0.7774475072510546,0.2423158183386123,0.4467275195482319,0.3523730452951261,0.43966341441080004,0.8646144305847945,0.43797171743369695,0.06264785055877314,8.4e-06
13,0.6279147587468589,0.857673095288803,0.6279147587468589,0.857673095288803,0.7913363683037464,0.3494489105331016,0.5072214616517372,0.40214383407311916,0.4538816051893814,1.019864086867171,0.4428014367889744,0.06786850477200425,9.1e-06
14,0.5229085741591032,0.8209108459108491,0.5229085741591032,0.8209108459108491,0.7403207938186827,0.3662674417474753,0.3229390337939945,0.3018718429110296,0.33778333683699774,0.8319599784154681,0.44752299273185137,0.07308915898523534,9.8e-06
15,0.5232853960174153,0.849286027568214,0.5232853960174153,0.849286027568214,0.7600469794124369,0.33311243876743263,0.3648609618168435,0.2864826212397112,0.353384676170681,0.7941889451091302,0.3925035350610811,0.07830981319846643,1.05e-05
16,0.491989294606905,0.845582207065374,0.491989294606905,0.845582207065374,0.7551785805262629,0.30938601077352124,0.5004187025463903,0.2749429658046995,0.3239466391287067,0.8298047224565701,0.3913880960646027,0.08353046741169753,1.12e-05
17,0.5066232388372601,0.8521738365060162,0.5066232388372601,0.8521738365060162,0.7570865903981036,0.27636467009025223,0.45749575682669,0.32052146533931536,0.3576029365044185,0.8587613212205257,0.37114604543106927,0.08875112162492862,1.1899999999999998e-05
18,0.568936909386695,0.8413493378124891,0.568936909386695,0.8413493378124891,0.7713858466595417,0.4187382336601409,0.5049721217125968,0.3734902088519463,0.3743833406222735,0.8857012832653757,0.43717871049334184,0.09397177583815972,1.2599999999999998e-05
19,0.556064969106517,0.8130142488884023,0.556064969106517,0.8130142488884023,0.7453791205771272,0.35225229873173985,0.46688618737723836,0.2980540235519272,0.42886816772497277,0.925389200867501,0.38268179031869004,0.09919243005139082,1.3299999999999998e-05
20,0.625626466686873,0.8899308699932513,0.625626466686873,0.8899308699932513,0.8190172156319024,0.374030695252777,0.4124742220016358,0.3411207728976841,0.36574883628291727,0.8260695153631741,0.6076509450572876,0.10441308426462191,1.3999999999999998e-05
21,0.5807863218393653,0.8982738912128786,0.5807863218393653,0.8982738912128786,0.8178295530378823,0.2692117413436926,0.4671037017613792,0.35606031872071253,0.40105337726436086,0.8860517752810326,0.4198951865095463,0.109633738477853,1.47e-05
22,0.5506154813899358,0.8321051193283507,0.5506154813899358,0.8321051193283507,0.7549267150461679,0.41635354746163444,0.3609901042735535,0.2821341357640724,0.27827894826612254,0.9641200037155905,0.44083064260185284,0.1148543926910841,1.5399999999999998e-05
23,0.5564070607800943,0.8957958489635421,0.5564070607800943,0.8957958489635421,0.8105324171483518,0.3239534933973088,0.3926049770574707,0.34693069076056,0.4255986368110151,0.8366273287713066,0.4150913720298467,0.1200750469043152,1.61e-05
24,0.5758623372335427,0.8566993799805459,0.5758623372335427,0.8566993799805459,0.779061120934785,0.3627663815691569,0.4149131269554298,0.31256693184711276,0.37308210447474605,0.9608029345434312,0.4194767725400234,0.1252957011175463,1.68e-05
25,0.5465505635523311,0.8668754438544697,0.5465505635523311,0.8668754438544697,0.7877561990171678,0.3042276646936498,0.40413627196323015,0.2902800480949951,0.427503064137392,0.8452562625406208,0.3986789508083855,0.13051635533077738,1.75e-05
26,0.596278970870399,0.8597386151535484,0.596278970870399,0.8597386151535484,0.7938327561132614,0.3431886014410056,0.30595467428066553,0.37231409158426865,0.4002181331147846,0.8819041499872255,0.4789815416641147,0.1357370095440085,1.82e-05
27,0.5602563997944219,0.8874517725216738,0.5602563997944219,0.8874517725216738,0.7953956178389493,0.2563719566767808,0.47960740840112015,0.3798464371015897,0.4111680152699041,0.8912251527950628,0.42814466319339256,0.1409576637572396,1.89e-05
28,0.5536127291130252,0.8683626403395416,0.5536127291130252,0.8683626403395416,0.7883793325163424,0.2616011117843749,0.29552866049282694,0.32194445758516926,0.37448792678627885,0.8603059026769247,0.3961186026531672,0.14617831797047068,1.96e-05
29,0.5220368071109691,0.8429508536132813,0.5220368071109691,0.8429508536132813,0.7564244931563741,0.41896575638485706,0.397809172712968,0.336867459878718,0.3229019699649219,0.8464502204583501,0.39347402100888246,0.15139897218370177,2.0299999999999995e-05
30,0.5060216132907394,0.8545798986310315,0.5060216132907394,0.8545798986310315,0.7568610073067252,0.3269453592216578,0.6218646328882672,0.29679619901636567,0.3522468983064216,0.8091188017961795,0.36081425916998455,0.15661962639693286,2.1e-05
31,0.5002168517144989,0.8976292185833562,0.5002168517144989,0.8976292185833562,0.784835213795305,0.32213535769142265,0.3762689413867572,0.38735461963700035,0.37351861557268307,0.7461507235719033,0.39715180784126675,0.16184028061016395,2.1699999999999996e-05
32,0.6523968899453396,0.8267965162190242,0.6523968899453396,0.8267965162190242,0.7796162357553842,0.38609375373593824,0.6034161953963557,0.36585061984948064,0.430224700820752,0.9072990795398114,0.5834838828376169,0.16706093482339507,2.24e-05
33,0.5794827298635398,0.8622160726891642,0.5794827298635398,0.8622160726891642,0.77823564875871,0.4092681954563553,0.4008252197449754,0.318947625990951,0.37897242708000795,0.8914263685919007,0.42201658171121803,0.17228158903662616,2.31e-05
