iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,epoch,learning_rate,past_weights
11,0.5246172453350104,0.5752690224595083,0.5246172453350104,0.5752690224595083,0.5616494407877333,0.3367830460334052,0.3609407501921215,0.3536762929398456,0.3690397686132905,0.8017114287731544,0.3945321706415727,0.05742719634554205,7.699999999999999e-06,0.9976858729496598
12,0.5236828082437318,0.5472200177352701,0.5236828082437318,0.5472200177352701,0.5406757072778423,0.23884698139941893,0.3659832455350885,0.3238546987300622,0.4080844302548286,0.7789450072595554,0.41665224900009945,0.06264785055877314,8.4e-06,0.9972658543847501
13,0.5575570070365856,0.6141663399940643,0.5575570070365856,0.6141663399940643,0.5978218712843955,0.34086169119098736,0.45884060089647916,0.3648569133159088,0.39915104728959566,0.8877278339159843,0.40169619324653744,0.06786850477200425,9.1e-06,0.9968109818485876
14,0.46099172169541947,0.5192348977943316,0.46099172169541947,0.5192348977943316,0.5034839443396784,0.3364235309523288,0.301813929883739,0.2812756136956052,0.2985946947892847,0.7005172521135431,0.4107946661304108,0.07308915898523534,9.8e-06,0.9963212430787584
15,0.46761119162251913,0.5596306584491137,0.46761119162251913,0.5596306584491137,0.5344413474667822,0.3222638063970148,0.3197953785970729,0.2636461430870887,0.28919660259052,0.7140477459538797,0.35531505729394613,0.07830981319846643,1.05e-05,0.9957968954307338
16,0.4271329010894992,0.581279196373398,0.4271329010894992,0.581279196373398,0.5418683772441004,0.2750580900093068,0.43963842880703297,0.2485766512843998,0.27121400684666674,0.727578390350631,0.3422969933105006,0.08353046741169753,1.12e-05,0.9952378662613531
17,0.4712475513963733,0.5368142551515098,0.4712475513963733,0.5368142551515098,0.5187718688976023,0.27782150972489156,0.4517818356808531,0.3217153245693998,0.33731330990775377,0.7911448554224406,0.3464789707871222,0.08875112162492862,1.1899999999999998e-05,0.9946442926302552
18,0.5192838258077842,0.5414098747823384,0.5192838258077842,0.5414098747823384,0.5357272580731667,0.3938064276664907,0.48738240254090576,0.33553218878550034,0.33670429609805214,0.8061550041135169,0.4048062635204678,0.09397177583815972,1.2599999999999998e-05,0.9940163283608854
19,0.4849783246538031,0.5340890341325395,0.4849783246538031,0.5340890341325395,0.521161930228118,0.36282233245427087,0.3737315205188693,0.2830967168645169,0.3577638811943737,0.7985699036046324,0.340504153473162,0.09919243005139082,1.3299999999999998e-05,0.9933539028279483
20,0.5692386350160811,0.5535060043833457,0.5692386350160811,0.5535060043833457,0.5577271061483774,0.3584804237383422,0.3848647041353871,0.3307778310114326,0.31223942812071576,0.7162289915357845,0.5856375442916697,0.10441308426462191,1.3999999999999998e-05,0.992656999733299
21,0.5145626825824589,0.5820184612628687,0.5145626825824589,0.5820184612628687,0.5649266566615558,0.25580145811938015,0.39570900945933024,0.3313663797978103,0.35010265349809944,0.79605978401808,0.36543995549546787,0.109633738477853,1.47e-05,0.9919257128300766
22,0.5048461689485378,0.513701156942085,0.5048461689485378,0.513701156942085,0.5112733095884328,0.40902892145733905,0.32504025681526594,0.26640010308986034,0.23704946512336128,0.8776132584497405,0.4173109389971698,0.1148543926910841,1.5399999999999998e-05,0.9911600955141088
23,0.5017629040454581,0.5604832774894571,0.5017629040454581,0.5604832774894571,0.5457311640493576,0.3015788242750561,0.38064730416310566,0.3309386097505449,0.3734787074355928,0.7455890440675846,0.3848749708789285,0.1200750469043152,1.61e-05,0.9903602447981635
24,0.5153886912216752,0.5531995774582485,0.5153886912216752,0.5531995774582485,0.5427466386463494,0.35689914171224296,0.40021871056000247,0.2991271858394183,0.34480841580617844,0.8284954203342327,0.3922919886691358,0.1252957011175463,1.68e-05,0.9895262035230795
25,0.4918618643763063,0.5613472161639768,0.4918618643763063,0.5613472161639768,0.5441845457535244,0.30119427744856697,0.3732672614326548,0.2751526011740967,0.37560041226061014,0.773843254276934,0.35009918672776646,0.13051635533077738,1.75e-05,0.9886583969928324
26,0.522938885963631,0.533798553328477,0.522938885963631,0.533798553328477,0.5310819470323623,0.3284699680691485,0.26940663711292634,0.3307788199492352,0.33951696911058055,0.7671329846541534,0.43111267050633156,0.1357370095440085,1.82e-05,0.987756728194654
27,0.4837002865367682,0.5606284115305005,0.4837002865367682,0.5606284115305005,0.5389847512124109,0.25438091024801596,0.37894360793894605,0.32175077718183936,0.34989967152012985,0.7846906845741716,0.36077812402120024,0.1409576637572396,1.89e-05,0.98682119200627
28,0.48830361977239445,0.5476769876994577,0.48830361977239445,0.5476769876994577,0.5325892088003459,0.25224579893741594,0.26259068806169533,0.29926867428338266,0.3324298864017167,0.7477150649594588,0.3591445552054697,0.14617831797047068,1.96e-05,0.985851949856927
29,0.47371190606014774,0.5545656260328502,0.47371190606014774,0.5545656260328502,0.5327654627617446,0.40318730568721695,0.3646604422638326,0.3023769289500221,0.3142701211803984,0.7312144630340981,0.3767210474605417,0.15139897218370177,2.0299999999999995e-05,0.9848491372540593
30,0.4659206951471517,0.5909630137492368,0.4659206951471517,0.5909630137492368,0.5559071979951118,0.31899619278765423,0.5628073575172512,0.28766322404260875,0.30959007901437435,0.7519426978769085,0.33682589951944325,0.15661962639693286,2.1e-05,0.9838128675085803
31,0.45589544112620095,0.5559816491813916,0.45589544112620095,0.5559816491813916,0.5275750692235309,0.3145113858696114,0.37891029088557543,0.3500893934200814,0.32523661941883864,0.6670168041109069,0.37813532662877464,0.16184028061016395,2.1699999999999996e-05,0.982743313225607
32,0.6168836784304892,0.5274702883545536,0.6168836784304892,0.5274702883545536,0.5516592776402833,0.3684651869431024,0.45809939116074805,0.3519605505638797,0.3933928261723512,0.8546645420937645,0.5625211709823051,0.16706093482339507,2.24e-05,0.9816405860086282
33,0.5116604450609143,0.5495705816623232,0.5116604450609143,0.5495705816623232,0.5383101186016576,0.39368604985315087,0.3601289465161142,0.2925263407100874,0.3008388211833566,0.8025133199867847,0.3700269037259575,0.17228158903662616,2.31e-05,0.9805047215583423
34,0.4979247576968108,0.5551481056331903,0.4979247576968108,0.5551481056331903,0.5391082789283247,0.33394788861532676,0.33690366673576416,0.2972586553588103,0.36294209594524274,0.8058448404001746,0.3565697963673939,0.17750224324985725,2.3799999999999996e-05,0.9793358330304424
35,0.5209637777478492,0.5397856480106751,0.5209637777478492,0.5397856480106751,0.5342533031944189,0.4206749001124348,0.474118676036391,0.3797760894709179,0.32043007708767807,0.7776221226708114,0.4402762797456925,0.18272289746308834,2.45e-05,0.9781343157713612
36,0.4929566502989476,0.5536134440772743,0.4929566502989476,0.5536134440772743,0.5358976764837281,0.33760895911282707,0.4235225579525286,0.2791082547937612,0.3153195977659878,0.7886133412868851,0.36780230223531757,0.18794355167631943,2.5199999999999996e-05,0.9769001385817925
37,0.5992960498854876,0.5525096823523592,0.5992960498854876,0.5525096823523592,0.5654840711504222,0.3345886415393017,0.3556826457911687,0.2770244143088959,0.30915413990048185,0.9035898325988011,0.5732046576105069,0.19316420588955052,2.59e-05,0.9756333939731121
38,0.6282236254927729,0.5515255478957799,0.6282236254927729,0.5515255478957799,0.5714238423388455,0.3935772919138278,0.40133485416052145,0.31893040572258424,0.3904283914097101,0.8044859151100185,0.6401793234113513,0.19838486010278164,2.6599999999999996e-05,0.9743344594414035
39,0.4365495164936952,0.5597005327764517,0.4365495164936952,0.5597005327764517,0.5267320406856019,0.29177717715565865,0.3642434910953752,0.3111650153913881,0.27139149471150975,0.7390064876343745,0.3329067331014206,0.20360551431601273,2.73e-05,0.9730034506258866
40,0.5136872046470953,0.5512412729260018,0.5136872046470953,0.5512412729260018,0.5418725928757345,0.4575924360545706,0.2895904200859577,0.3105900915670343,0.3081748388399858,0.7870148374130861,0.3678274149041276,0.20882616852924382,2.7999999999999996e-05,0.9716405520836512
41,0.5521834373884045,0.4788623638438876,0.5521834373884045,0.4788623638438876,0.4976215452188625,0.29824585961083255,0.2668561520644236,0.2949614161324921,0.35311002581227174,0.7099750943178876,0.5650563600736082,0.2140468227424749,2.8699999999999996e-05,0.9702456371548275
42,0.48280417845340734,0.5488070732237824,0.48280417845340734,0.5488070732237824,0.5309839290566744,0.2479457960820154,0.3275002983775714,0.2929920706014432,0.30947154417754125,0.8142179714016404,0.3444517407931019,0.219267476955706,2.94e-05,0.9688190481004616
43,0.45309351015434823,0.5564069405169907,0.45309351015434823,0.5564069405169907,0.5274663043674088,0.25866172610832794,0.3968067572703601,0.2695000083823936,0.29088093143615984,0.679441593554738,0.3823700295528692,0.2244881311689371,3.0099999999999996e-05,0.9673605196488401
44,0.5192628900734079,0.5672720850019906,0.5192628900734079,0.5672720850019906,0.5554484321037312,0.38846394859971595,0.47636350833354196,0.3009309231885152,0.2978546933308283,0.8074005685011457,0.394284673465268,0.2297087853821682,3.0799999999999996e-05,0.9658708010489742
45,0.4855600870327073,0.5554075203849121,0.4855600870327073,0.5554075203849121,0.5385620244778693,0.33030596610041907,0.39430537988493636,0.25746798922074243,0.308857850233034,0.7465669458579619,0.36517120573924755,0.2349294395953993,3.149999999999999e-05,0.9643497397191823
46,0.5409281639451611,0.5501103978480907,0.5409281639451611,0.5501103978480907,0.5475428586360065,0.4009932008535835,0.3940130757127181,0.3164878896759879,0.30905664297833874,0.9182015207998041,0.37481143119713384,0.2401500938086304,3.22e-05,0.9627971632095674
47,0.4595720961954825,0.5159765932839117,0.4595720961954825,0.5159765932839117,0.49998642038553953,0.38114503991601123,0.2995248932923236,0.30639949519484216,0.30098473547632254,0.7130595114655728,0.3817355937388033,0.24537074802186148,3.289999999999999e-05,0.961213662289083
48,0.5393644688829159,0.5613656308703666,0.5393644688829159,0.5613656308703666,0.5556413326412444,0.43175259510321995,0.4374715523491917,0.3037810197009118,0.3833390774342621,0.8037783158992948,0.4251701218148987,0.2505914022350926,3.36e-05,0.9595992512380084
49,0.5142581513307858,0.5673931913136644,0.5142581513307858,0.5673931913136644,0.5528970216400921,0.4189729143625672,0.3114169734007172,0.3216925458949756,0.4359732568785206,0.8053847075469024,0.35374518214642386,0.25581205644832367,3.43e-05,0.9579541756150624
50,0.4858686393231498,0.5181789642370276,0.4858686393231498,0.5181789642370276,0.5085374716436497,0.3417015299444181,0.41378410872315485,0.2893629829745296,0.3610750393976531,0.8005858205343591,0.3518330285421614,0.26103271066155476,3.5e-05,0.9562787131095926
51,0.5088401967777532,0.550772717725896,0.5088401967777532,0.550772717725896,0.5403300144243991,0.3134304545601429,0.2831376704760949,0.3307104559824491,0.3168062965874648,0.771305656449818,0.3828397836288754,0.26625336487478585,3.5e-05,0.9546063092226783
52,0.500048269719374,0.5181294150088784,0.500048269719374,0.5181294150088784,0.5132173561723903,0.43538946448533467,0.44253987484503693,0.30410745670968176,0.34716871522094067,0.7586991446640549,0.40159354445174794,0.271474019088017,3.499971492418516e-05,0.952937156582872
53,0.47191431936776745,0.5126852264795261,0.47191431936776745,0.5126852264795261,0.5010765562765305,0.46288128265875206,0.3698912648538674,0.32623049250720926,0.2944450335384242,0.7369046390287739,0.37903076415682113,0.2766946733012481,3.499885970604173e-05,0.9512715095964571
54,0.5012281633776554,0.5387067368056566,0.5012281633776554,0.5387067368056566,0.5297530948882927,0.4182644265681456,0.24095273156588573,0.28288188578597984,0.3390158203848167,0.8061878600801743,0.376813238271864,0.2819153275144792,3.4997434373472653e-05,0.9496089434251189
55,0.5063947101765027,0.5273739437324406,0.5063947101765027,0.5273739437324406,0.5217137641739102,0.3055212077287104,0.22078119289691153,0.303588024050413,0.3210916251894565,0.8202902486386584,0.3943425764149833,0.28713598172771027,3.499543897298183e-05,0.9479496604762971
56,0.5345651094078046,0.530287764702127,0.5345651094078046,0.530287764702127,0.5315259877825157,0.4175458072641217,0.375643070332077,0.28773095472342164,0.37474739545543045,0.8600328074505994,0.394264777047377,0.29235663594094136,3.4992873569672606e-05,0.9462934656379124
57,0.4613694123830913,0.5203047317683849,0.4613694123830913,0.5203047317683849,0.5038819315377625,0.462925772714653,0.3579847246299208,0.2508296234797873,0.30442225979549037,0.6904486323233445,0.34908975302542117,0.29757729015417245,3.498973824724562e-05,0.944640537413458
58,0.4524731634575934,0.485595326212713,0.4524731634575934,0.485595326212713,0.47690632380545156,0.3613674818140494,0.25611615659799547,0.2664249919798477,0.31783121304883805,0.6613851599443412,0.3517298442654855,0.30279794436740354,3.498603310799612e-05,0.9429909062261382
59,0.6242399525069313,0.5550212687654603,0.6242399525069313,0.5550212687654603,0.5740454257465901,0.33023056612101054,0.3677060558609788,0.3379505013912149,0.2807768472839127,0.735149417529275,0.7360325774611037,0.30801859858063463,3.4981758272810586e-05,0.9413445733177165
60,0.5404079185746541,0.5789981073297975,0.5404079185746541,0.5789981073297975,0.5677767003653572,0.2604511328070981,0.4100060057516436,0.3129596775183482,0.39333291209518373,0.8054758928956558,0.43036102268890225,0.3132392527938657,3.497691388116277e-05,0.9397015259601176
61,0.5278326790401541,0.5122508955933051,0.5278326790401541,0.5122508955933051,0.5166355796391151,0.275850085516879,0.44221379320853593,0.2776058234816928,0.3654274520474317,0.8337956767964442,0.39556122905015695,0.3184599070070968,3.497150009110922e-05,0.9380615504148105
62,0.4909829527484563,0.5369924188780272,0.4909829527484563,0.5369924188780272,0.5247682568151509,0.28105013046035315,0.3617507165050514,0.27982663245013634,0.31616649278986914,0.7441800120345881,0.3987016221270969,0.3236805612203279,3.496551707928404e-05,0.9364248372924825
63,0.469857362901653,0.5568165018348341,0.469857362901653,0.5568165018348341,0.5339763958472766,0.29167185391729716,0.42552667063276245,0.2847189497719587,0.2904648352480385,0.8327320783822129,0.35745873450409815,0.328901215433559,3.495896504089319e-05,0.9347915663383901
64,0.4737987036982098,0.4745843507327028,0.4737987036982098,0.4745843507327028,0.4743854468688373,0.28889796876869267,0.4091153839158163,0.2678501441039123,0.3238006339766642,0.7667751154784942,0.3800958085731308,0.33412186964679014,3.495184418970807e-05,0.9331615689831475
65,0.504552126129676,0.5397153584429616,0.504552126129676,0.5397153584429616,0.5296266372315592,0.3208583052999158,0.35731194664556254,0.36196220947235974,0.3163973766214414,0.852496546479112,0.3810090185468616,0.33934252386002123,3.4944154758058585e-05,0.9315347435573736
66,0.48829918256059857,0.5134233848452553,0.48829918256059857,0.5134233848452553,0.5064477983396505,0.37933983074824695,0.3735678109477008,0.3339510433407141,0.33460868462317545,0.7674008548548369,0.3736486913714788,0.3445631780732523,3.493589699682553e-05,0.9299115381824473
67,0.44312825250287574,0.48120640171128015,0.44312825250287574,0.48120640171128015,0.47110470966435997,0.2678893435978818,0.3512530454131177,0.2775639461601269,0.2847357837004637,0.7230230373237388,0.3377089128985869,0.3497838322864834,3.4927071175432416e-05,0.9282919319036106
68,0.5034838053762953,0.5193624052451431,0.5034838053762953,0.5193624052451431,0.5148955672048031,0.44813105965467975,0.4349716302749883,0.33263390120579656,0.35964036620719547,0.8085116618206295,0.37418431659324836,0.3550044864997145,3.491767758183671e-05,0.9266752422166368
69,0.43635484497229426,0.486156435226302,0.43635484497229426,0.486156435226302,0.4717380525544289,0.3678451267149204,0.30228692981529964,0.23461453896590787,0.3048864893650484,0.7457268024413121,0.31783285288283414,0.3602251407129456,3.490771652252038e-05,0.9250620721528927
70,0.5431079575141755,0.5535975651278244,0.5431079575141755,0.5535975651278244,0.5505690282443543,0.40053328857275133,0.4475607906099746,0.2920545563331271,0.31435604024746744,0.7531444532264361,0.5188898090742556,0.3654457949261767,3.4897188322479974e-05,0.9234522539190948
71,0.5326915312859835,0.5587348621499394,0.5326915312859835,0.5587348621499394,0.5520547893829648,0.33938099576772274,0.708269508720783,0.35476301496448626,0.32729607283622025,0.8285800817133147,0.38526734454753603,0.37066644913940777,3.488609332521591e-05,0.9218461179795364
72,0.5410308420281276,0.520690643583398,0.5410308420281276,0.520690643583398,0.5258198594674472,0.4286680641942261,0.32013206911650655,0.31989585377036006,0.3559630028440533,0.7856294114145669,0.45222978537794445,0.37588710335263886,3.487443189272139e-05,0.9202433795047303
73,0.4917871359658715,0.49007827727509923,0.4917871359658715,0.49007827727509923,0.49055155646055965,0.3310259236313848,0.4341046018536679,0.3519651791273411,0.3591803397561097,0.7753590426370293,0.3871121911143766,0.38110775756586995,3.48622044054705e-05,0.9186441213823855
74,0.4749420796637276,0.48972419533637507,0.4749420796637276,0.48972419533637507,0.48568164196331065,0.25757446220731034,0.3727168784188728,0.3092852196692915,0.27797693862833867,0.7256481132544286,0.40834941869481417,0.38632841177910104,3.484941126240582e-05,0.9170484271210929
75,0.5043688560707097,0.5239884582550465,0.5043688560707097,0.5239884582550465,0.5185812267009169,0.2655304459601537,0.38614996430259263,0.31525042151428606,0.3388050178788643,0.835285038453341,0.37577418847928573,0.3915490659923322,3.4836052880925445e-05,0.915456217713654
76,0.5530456339647781,0.46850376282274697,0.5530456339647781,0.46850376282274697,0.49062165291979926,0.3731427349685296,0.4110434256015819,0.3159613207351831,0.31221099794164314,0.7532195131399847,0.5382373720705791,0.3967697202055633,3.48221296968693e-05,0.9138672815946242
77,0.4300510837575869,0.4665599912433939,0.4300510837575869,0.4665599912433939,0.4569584403652701,0.4161404469038845,0.1785232893889436,0.3058294794546012,0.29223653071225664,0.692017359292711,0.3135861611052718,0.40199037441879437,3.4807642164504976e-05,0.9122821190394461
78,0.5655773817065536,0.48166062081335337,0.5655773817065536,0.48166062081335337,0.5043429147917781,0.45722133406263304,0.39265029978443955,0.3530355879887448,0.34885349093136897,0.9241492135684553,0.373877854712228,0.40721102863202546,3.479259075651288e-05,0.9107002856520315
79,0.5235017623373849,0.529879195830331,0.5235017623373849,0.529879195830331,0.5280426982790236,0.3598400976754348,0.4674294156520146,0.3426545129158958,0.4051142508861121,0.8500431282712423,0.3755540527933685,0.41243168284525655,3.477697596397084e-05,0.9091218590425948
80,0.5036273872493563,0.5162635055161742,0.5036273872493563,0.5162635055161742,0.5128882147837432,0.24115582685601256,0.4001176053186898,0.34642421299296694,0.316923550722193,0.7938521327867263,0.35633385837254705,0.41765233705848764,3.476079829633804e-05,0.9075474217534065
81,0.5273280183841634,0.5133855037138697,0.5273280183841634,0.5133855037138697,0.5171389204915612,0.6211501910432254,0.33426203708515767,0.41908208674974423,0.3322181267699169,0.8644120286285653,0.3667153819977034,0.42287299127171873,3.474405828143843e-05,0.9059768454171717
82,0.47504509926039934,0.4637268511448071,0.47504509926039934,0.4637268511448071,0.4665885758586229,0.3173336676759063,0.1936718021315301,0.2687487505566224,0.33431131194707736,0.8010423782408375,0.31308988564312445,0.4280936454849498,3.472675646544351e-05,0.9044101162192723
83,0.48087776403560567,0.47702275199824,0.48087776403560567,0.47702275199824,0.47801329800859127,0.2681942463798868,0.29305129109164435,0.334151085937641,0.3308000178434164,0.7567617934847461,0.3416723108422782,0.4333142996981809,3.4708893412854467e-05,0.9028474780110022
84,0.5392211612118674,0.5151973971973226,0.5392211612118674,0.5151973971973226,0.5220271905418487,0.40584248431496883,0.3997346084233579,0.4004773624292626,0.3516158895806068,0.8495091483878976,0.45047666856207846,0.438534953911412,3.469046970648383e-05,0.9012884999004503
85,0.45092045948531534,0.4662073476265692,0.45092045948531534,0.4662073476265692,0.46207576291635666,0.37734087737911953,0.15311309987128144,0.33394023813556856,0.2801450464127062,0.70742677762835,0.3665797565216654,0.4437556081246431,3.467148594743638e-05,0.8997332646201054
86,0.4928499955460759,0.47486657133545507,0.4928499955460759,0.47486657133545507,0.4796588361496108,0.293489926309786,0.3038350224638526,0.2962719751952019,0.3536570386398064,0.8212436205238541,0.36277869381570554,0.4489762623378742,3.465194275508957e-05,0.898181970231235
87,0.47442021956843267,0.5139072978539412,0.47442021956843267,0.5139072978539412,0.5025367075577378,0.30988166560795893,0.5190884025619567,0.28113903400263446,0.34540838502877563,0.6590455903418424,0.3708533935619832,0.45419691655110533,3.463184076707334e-05,0.8966345350878934
88,0.5371797491773688,0.4969017759399644,0.5371797491773688,0.4969017759399644,0.5071876789443197,0.32957318845687505,0.3219013335567398,0.3014031409371689,0.3303262486264331,0.8122355958637619,0.39738529480412105,0.4594175707643364,3.461118063924927e-05,0.8950909301638603
89,0.4421343555377736,0.4843735797393097,0.4421343555377736,0.4843735797393097,0.4735930580645804,0.3448960439736378,0.30437441772846063,0.28695209164690233,0.2894857282734867,0.7071106346503153,0.3425350407946619,0.4646382249775675,3.458996304568921e-05,0.8935512492122749
90,0.47513049749462694,0.5417730257266659,0.47513049749462694,0.5417730257266659,0.5247524140868338,0.21560451591705976,0.555461922098604,0.30445255463401333,0.34064265158614526,0.7382527715861743,0.372660411289681,0.4698588791907986,3.456818867865328e-05,0.8920152944823107
91,0.5024872512549838,0.5121970974383829,0.5024872512549838,0.5121970974383829,0.5097298121545468,0.36101394425473204,0.338802569103875,0.3183521634357038,0.34454511276882904,0.7936455319597726,0.38347091638060454,0.4750795334040297,3.4545858248567276e-05,0.8904829930203656
92,0.5102048605826026,0.5030955068389246,0.5102048605826026,0.5030955068389246,0.5050181071273987,0.2885751471136254,0.40179141361328097,0.35896871536336183,0.3069044222491626,0.838196384250922,0.3725160674067002,0.4803001876172608,3.45229724839995e-05,0.8889548092459639
93,0.5256823730293824,0.4812402234826126,0.5256823730293824,0.4812402234826126,0.4941343740792948,0.3946262284788393,0.31472932454872604,0.31801640238473383,0.3683005468603593,0.8478939619987095,0.3871724914811233,0.4855208418304919,3.449953213163699e-05,0.8874309196447333
94,0.4991227186902402,0.49982207656191385,0.4991227186902402,0.49982207656191385,0.4996228162199261,0.3368312835668052,0.3231191297297852,0.27981302454423274,0.3388287213759994,0.8272018397114425,0.3754432933867716,0.49074149604372297,3.447553795626116e-05,0.8859108591762682
95,0.4920389286560396,0.4924735987453094,0.4920389286560396,0.4924735987453094,0.49234927340876344,0.27191928841784074,0.33548958935679346,0.25432474014633416,0.32721990707395165,0.8647360483931612,0.3286911282815454,0.49596215025695406,3.445099074072282e-05,0.8843946068858107
96,0.46897796753018123,0.4719609753618968,0.46897796753018123,0.4719609753618968,0.4711725062225016,0.333376098572951,0.372798596553177,0.2841701941156807,0.29412753845912826,0.7067896975692183,0.4024915152220704,0.5011828044701852,3.44258912859167e-05,0.8828822048380971
97,0.5319357580623556,0.49514325749577554,0.5319357580623556,0.49514325749577554,0.5057279185857628,0.27722828159074847,0.48697049622920685,0.29855092956481677,0.3503834306909696,0.861510852303788,0.4174761244563413,0.5064034586834163,3.4400240410755223e-05,0.881373280659318
98,0.5952088296184761,0.5121275595949394,0.5952088296184761,0.5121275595949394,0.5338603137061,0.36945910521048264,0.4245127193189218,0.3530858296174743,0.3711202357393604,0.9122526475899154,0.4617536313930122,0.5116241128966473,3.4374038952141886e-05,0.8798684485567113
99,0.441696465504967,0.41295695030066654,0.441696465504967,0.41295695030066654,0.4203313250327484,0.22586207562907476,0.37137619473235933,0.263349589463322,0.2758206804128467,0.7517890852206237,0.3270735212387031,0.5168447671098785,3.4347287764943874e-05,0.8783673661140105
100,0.491546366517761,0.47276572519994836,0.491546366517761,0.47276572519994836,0.4774409090168775,0.36901932751797645,0.3133459755048394,0.2976526288310741,0.26891120182235495,0.796258022956425,0.382476147378876,0.5220654213231095,3.431998772196423e-05,0.8768697509852549
101,0.5329576369947393,0.47403739968895064,0.5329576369947393,0.47403739968895064,0.48979097278788714,0.3457345379660654,0.2802808272153387,0.3382812342851387,0.3631813932138537,0.866901955387191,0.40123902370820425,0.5272860755363407,3.429213971391334e-05,0.8753761062398553
102,0.5382869376221056,0.47377564255549875,0.5382869376221056,0.47377564255549875,0.4903525823028764,0.2673995053385455,0.4250305901599355,0.29828867254168384,0.41252533284774134,0.7790402076881866,0.41916248815105656,0.5325067297495717,3.426374464937987e-05,0.8738866581891974
103,0.5517329040274683,0.5085994371149718,0.5517329040274683,0.5085994371149718,0.5192179728765045,0.29459022635437765,0.3046188879788755,0.3242227038468459,0.35895808949409314,0.8350183480143668,0.4569045292272686,0.5377273839628028,3.4234803454801176e-05,0.8724014319789907
104,0.5670575116062669,0.4723913803895728,0.5670575116062669,0.4723913803895728,0.4993249927647415,0.4523907833594807,0.4153218371702011,0.2301658835085122,0.36846712458271613,0.8785243784638709,0.45273089873293054,0.542948038176034,3.4205317074432975e-05,0.8709201814296345
105,0.4889472229128167,0.5103000594639362,0.4889472229128167,0.5103000594639362,0.5050702672451739,0.34167835746110037,0.31392345749959577,0.31615076779119666,0.31881215202162455,0.8230854087081106,0.35506056699146976,0.548168692389265,3.4175286470318655e-05,0.8694434338249266
106,0.5308994971108861,0.48389758556063717,0.5308994971108861,0.48389758556063717,0.49645777861587753,0.44441674939879017,0.47527651983643826,0.2903150082265124,0.353162132707188,0.8509718085926401,0.40461577471286375,0.5533893466024962,3.4144712622257804e-05,0.8679705044875542
107,0.4609616439623162,0.47317052588717834,0.4609616439623162,0.47317052588717834,0.46957299148198256,0.27438034243402354,0.3315064550746511,0.2629857010005088,0.29845039444930194,0.809540789532105,0.3116686826173874,0.5586100008157272,3.411359652777428e-05,0.866501824464649
