iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
21,0.6459638641681527,nan,0.5900747924997204,0.66482451530432,0.6459638641681527,0.2760803853619245,0.4666996094913651,0.36047737943700825,0.41056215984288724,0.9147025721970744,0.42790234822436085,0.9595386475676682,0.9724676774253558,0.9824202399776765,0.109633738477853,1.47e-05
22,0.5888089509680869,nan,0.5720967415593892,0.5950950884514374,0.5888089509680869,0.42911338806152344,0.38263665645066414,0.29308423566520303,0.30261963466514896,1.0037092456771803,0.46200027292984835,0.9713992787951636,0.9805557519621014,0.9880329491621297,0.1148543926910841,1.5399999999999998e-05
23,0.6249335899661657,nan,0.569137002393291,0.6436428703937288,0.6249335899661657,0.3277905999388454,0.4100800147091627,0.35722963468550006,0.454065892834137,0.8659997638987583,0.4237738301398273,0.9536338765314619,0.9670036874033543,0.9789223266325681,0.1200750469043152,1.61e-05
24,0.6266871797852218,nan,0.5883831074287686,0.6412507760224138,0.6266871797852218,0.3722946052758534,0.42004253144065534,0.32398837579515966,0.3959318311699084,0.9873342192296295,0.43068830401364777,0.9622788166979105,0.9741895660920854,0.9842256869827626,0.1252957011175463,1.68e-05
25,0.6120963280845406,nan,0.5598842813588054,0.6291918534271719,0.6120963280845406,0.31945110772195595,0.4146456183072583,0.2986242768434658,0.4467654994954805,0.87821943944023,0.40833489740856,0.9470481984979561,0.9624726685046107,0.97994105903603,0.13051635533077738,1.75e-05
26,0.6115971696563068,nan,0.6091000602208223,0.6124251499899991,0.6115971696563068,0.3570024451319452,0.354108571189347,0.37721397174081434,0.41429525507493026,0.9082547724930548,0.4928112437402577,0.9584757865581859,0.9714805037434544,0.9828839745531657,0.1357370095440085,1.82e-05
27,0.631798092816691,nan,0.564316306519108,0.6581494509908048,0.631798092816691,0.2624904448705837,0.4795164661313726,0.3867679702928084,0.41312514966160524,0.9125743912579719,0.431022651916482,0.9606824301581959,0.9731151127566476,0.9835072366206664,0.1409576637572396,1.89e-05
28,0.617180163739249,nan,0.5673412954270547,0.6340683689397313,0.617180163739249,0.2706040976990952,0.3060382531771673,0.32873687970916593,0.3952988240636924,0.8919669364143431,0.4038834832305584,0.9628452647846244,0.9752519426245565,0.9850249221861872,0.14617831797047068,1.96e-05
29,0.5963227770646268,nan,0.5414256194442135,0.6165736656976288,0.5963227770646268,0.4292574257144364,0.43243766231717656,0.3405306344761562,0.355009864034074,0.878744380513479,0.4146989796501411,0.9649250679987912,0.9759115393504115,0.9846936054470142,0.15139897218370177,2.0299999999999995e-05
30,0.6020675064064567,nan,0.5152200852789516,0.6357464744424516,0.6020675064064567,0.33405696427542875,0.6201139480038914,0.30499823050625297,0.36549241660817594,0.8333716011211857,0.36921548436469165,0.9655134681669797,0.9761092772600442,0.9856838035489578,0.15661962639693286,2.1e-05
31,0.6029112277670812,nan,0.5136946050934937,0.6381738656937131,0.6029112277670812,0.32818083962462086,0.38733837719957814,0.39641596276099633,0.39896015315390987,0.7737598015984166,0.4087285055675525,0.960399725678456,0.9736259429803076,0.983599490545704,0.16184028061016395,2.1699999999999996e-05
32,0.610412942944095,nan,0.6647583411051488,0.5903584191291729,0.610412942944095,0.3949304427853643,0.6018246409227276,0.37748895076555067,0.4486804752541097,0.9390238105541664,0.5904241228826849,0.9477902621722847,0.964394506866417,0.9832209737827715,0.16706093482339507,2.24e-05
33,0.6035710237920286,nan,0.589394773537439,0.6095348631670272,0.6035710237920286,0.4299628242292636,0.406117053203043,0.3291361307083799,0.3887082013125701,0.9148640515908268,0.43070409739177734,0.9600972817080258,0.9727094677485311,0.9842024836967049,0.17228158903662616,2.31e-05
34,0.6330032264813785,nan,0.5748370474573717,0.6555606139458217,0.6330032264813785,0.390252208165689,0.42538972511033646,0.33241324458767335,0.43299691438984844,0.9465899772383211,0.4008688760064425,0.9574235807860262,0.9694878247354007,0.9801458071201243,0.17750224324985725,2.3799999999999996e-05
35,0.5964776799082763,nan,0.5797507053159443,0.6034114343813215,0.5964776799082763,0.4394353889570575,0.5215183983557337,0.40053810009605595,0.3604877850678471,0.8831859549201821,0.4854757934479233,0.9658671255960705,0.9772327991108243,0.9864293141156646,0.18272289746308834,2.45e-05
36,0.6012936672195798,nan,0.5585892134995634,0.6188418674653621,0.6012936672195798,0.34946700065738645,0.5026896885372852,0.3105388641454077,0.38337378211493245,0.8874047029743214,0.4231813416553555,0.9614059269469332,0.9738738174299856,0.9830419982039554,0.18794355167631943,2.5199999999999996e-05
37,0.6264448778238149,nan,0.6678924017735791,0.6106198510657762,0.6264448778238149,0.35708644800871064,0.3770335298180948,0.29336233931296885,0.36525788369576945,1.0214048487928729,0.6299469036010807,0.964920908122285,0.9758011638390296,0.9846528973034997,0.19316420588955052,2.59e-05
38,0.6508389506489043,nan,0.7059831025072449,0.6316185403212353,0.6508389506489043,0.41054343093828594,0.43181201059874835,0.35291778090326104,0.466159919455656,0.9388388001258748,0.6902385251173637,0.9455234924158342,0.9589345172031076,0.9759295227524972,0.19838486010278164,2.6599999999999996e-05
39,0.5705410004593434,nan,0.5074421611078582,0.5934931691908756,0.5705410004593434,0.31180128161855386,0.4364592008513776,0.350090400232559,0.34931824385068394,0.8501925723079893,0.3858146353434611,0.9657059235223007,0.9764267990074442,0.9856683845517592,0.20360551431601273,2.73e-05
40,0.6275067330238902,nan,0.5901066031858324,0.6399016150308081,0.6275067330238902,0.4915843742194702,0.34053838996218405,0.3510230778767515,0.3785013585742356,0.9038797846585142,0.4227113606399445,0.9616703296703296,0.9735824175824176,0.984043956043956,0.20882616852924382,2.7999999999999996e-05
41,0.6052823369391266,nan,0.6414241524421794,0.5929259776421881,0.6052823369391266,0.32638544946179043,0.3965342000654205,0.32590219432194584,0.43434245238217817,0.8422386890145107,0.6419886915409899,0.9565389174239431,0.9699026192855649,0.9813372998349873,0.2140468227424749,2.8699999999999996e-05
42,0.6104405205696826,nan,0.5546430880937994,0.6309934936441108,0.6104405205696826,0.2725099829269401,0.4232590162895937,0.3168243301960001,0.384515604010488,0.9311297818358386,0.3958455111782887,0.9631226148340023,0.9755007612757796,0.9844976568524707,0.219267476955706,2.94e-05
43,0.5745243686251346,nan,0.5089205473356886,0.5999401336185733,0.5745243686251346,0.2888538548936088,0.42793117084195514,0.28432290683738964,0.3358570089684378,0.7927546886108089,0.4130504527748073,0.9672087994735358,0.9785465826830874,0.9869700103412616,0.2244881311689371,3.0099999999999996e-05
44,0.6343291974626483,nan,0.621822550966958,0.6383918931955296,0.6343291974626483,0.4103748186062189,0.6006387300721457,0.33348025554461547,0.3766575739504804,0.9936979679022158,0.4612184976701301,0.9640328595362914,0.9758958006809707,0.9858401340323191,0.2297087853821682,3.0799999999999996e-05
45,0.6025461584795268,nan,0.5535223292237178,0.6180367503960694,0.6025461584795268,0.35655259116790144,0.4331798046239018,0.32563970482223975,0.3779014299789302,0.8430351640038082,0.4195941932495284,0.9635809894300412,0.9757121285798377,0.9853607350344228,0.2349294395953993,3.149999999999999e-05
46,0.6519246567040689,nan,0.6003119524519536,0.6718594792593673,0.6519246567040689,0.4325332106060338,0.4298717744823552,0.34253301807579195,0.36835885431227494,1.0144044806606338,0.41556026342200536,0.9643854627461185,0.975800156128025,0.9859831728684187,0.2401500938086304,3.22e-05
47,0.5538010679957386,nan,0.5150932396192499,0.5692873509198723,0.5538010679957386,0.39496776827856755,0.3459615401478631,0.3354327620108052,0.355887078845192,0.817425655875642,0.41716094088107125,0.965459856599097,0.9761706647782598,0.9851287952553776,0.24537074802186148,3.289999999999999e-05
48,0.621906900312752,nan,0.6027440113645716,0.6286131177268667,0.621906900312752,0.45256255061829415,0.480310546478865,0.35234839393536754,0.44337420695584573,0.911572980572481,0.46883525516866364,0.953099215425147,0.9671694507976029,0.9791552068556209,0.2505914022350926,3.36e-05
49,0.6237921018619095,nan,0.5832986407222519,0.638907426334333,0.6237921018619095,0.43470018693557005,0.41516981881651244,0.35056681699991976,0.49763343646573027,0.9184739158734921,0.4074905657566378,0.9479287489643745,0.9625724937862469,0.975,0.25581205644832367,3.43e-05
50,0.5934262995142491,nan,0.5595733065908368,0.6077535039278831,0.5934262995142491,0.37985488540073137,0.4866163768118606,0.3183259713237503,0.42059642171257733,0.934026071298596,0.40333367076995774,0.9581142889677554,0.9715890759332714,0.9821601412005846,0.26103271066155476,3.5e-05
51,0.6117977199610326,nan,0.5987492903219619,0.6161052863419502,0.6117977199610326,0.34147754255513535,0.4480755966944809,0.3712709054126788,0.3949487686734368,0.9175115895344242,0.4417617627034665,0.9596917473572,0.9725282046726481,0.9838322821355601,0.26625336487478585,3.5e-05
52,0.5959899375448009,nan,0.5574669315839423,0.6102831237711653,0.5959899375448009,0.4593317591542022,0.4576957723289905,0.33702392251099195,0.41293203693707675,0.858608912034278,0.43730161547586277,0.9589274435874371,0.9715592642921396,0.9817412773450209,0.271474019088017,3.499971492418516e-05
53,0.5847096148550263,nan,0.5462018683936001,0.5999762543137164,0.5847096148550263,0.48811314690226176,0.4266291247081435,0.3658480998300015,0.3757006693628878,0.8617610504488588,0.4309069430486874,0.9620068027210884,0.9744387755102041,0.9839965986394558,0.2766946733012481,3.499885970604173e-05
54,0.6163854207539728,nan,0.5643775097397491,0.632604983645503,0.6163854207539728,0.44051336550915243,0.3720545956969626,0.30004628438335645,0.3967410428846237,0.9308737391041673,0.41116702589146437,0.9617185537105137,0.9746465361686576,0.9843082615746557,0.2819153275144792,3.4997434373472653e-05
55,0.5698599484749138,nan,0.5593400564426327,0.5737270427753548,0.5698599484749138,0.31682177925114036,0.23661805747124626,0.3261791448036025,0.3692215022976624,0.9137585589345583,0.43410474553736705,0.964249785759529,0.9758746600096874,0.9860091657662357,0.28713598172771027,3.499543897298183e-05
56,0.611631509382278,nan,0.5904909867460574,0.6202027663789286,0.611631509382278,0.44507359807703883,0.42746047554392236,0.3084490240356304,0.4246866626221606,0.950986318381903,0.4374803353628112,0.9576712562262079,0.9712316054620178,0.982367758186398,0.29235663594094136,3.4992873569672606e-05
57,0.5746207067277284,nan,0.5354548985183842,0.5896727394315655,0.5746207067277284,0.48028449338749446,0.3937972610180389,0.2743740273618516,0.35918115701221304,0.8196415396340668,0.40219842461169336,0.9639694357366771,0.9746669278996866,0.984737460815047,0.29757729015417245,3.498973824724562e-05
58,0.5817759795316475,nan,0.5362971005882599,0.5979093502048709,0.5817759795316475,0.3873940029655992,0.34638029777636703,0.3010500917158372,0.4017834917301367,0.7780173328182995,0.4232333301925001,0.9577440581418188,0.9709536436849342,0.9838440384993126,0.30279794436740354,3.498603310799612e-05
59,0.6509911844041203,nan,0.6979787911771125,0.6332623083383746,0.6509911844041203,0.3444844328183852,0.421868716993558,0.38670039178759547,0.33770431227781766,0.8760933786627276,0.7802025698694651,0.9673200070070265,0.9780251863674407,0.9862584424937229,0.30801859858063463,3.4981758272810586e-05
60,0.605715142330155,nan,0.5839807966396441,0.614583880800548,0.605715142330155,0.2764706491413732,0.4265820330770345,0.3285791394737701,0.43944538449816184,0.8712795597015264,0.4676565239007753,0.9564709629472343,0.9709098630427858,0.9818186644017411,0.3132392527938657,3.497691388116277e-05
61,0.6028153607621797,nan,0.5954449060468687,0.6056872839611213,0.6028153607621797,0.3295211455984786,0.4584229231539812,0.31085076703476966,0.4448974368087292,0.9403744919779786,0.439364648612741,0.9551315789473684,0.9696710526315789,0.9814035087719298,0.3184599070070968,3.497150009110922e-05
62,0.6059956285171216,nan,0.5477281313401925,0.6269746885793028,0.6059956285171216,0.3020928853736926,0.47406003702331095,0.29910063443573953,0.3704467026762769,0.836594320475816,0.4400853878047832,0.9636353057543492,0.9748453288338085,0.9845813696398441,0.3236805612203279,3.496551707928404e-05
63,0.6005678321234884,nan,0.5419268523238538,0.621355298118005,0.6005678321234884,0.3133626704566711,0.45876099269067777,0.3155472179563895,0.3527765429716463,0.9657674515963055,0.4128110662425218,0.9661765595691898,0.9764425888949396,0.985780843468264,0.328901215433559,3.495896504089319e-05
64,0.556398487882689,nan,0.5263330557997573,0.5665355137534634,0.556398487882689,0.3255136643780285,0.44710024202357745,0.2898570681522146,0.36546365418423027,0.8727881618598092,0.41064362633995105,0.9654220779220779,0.9768344155844156,0.9860064935064935,0.33412186964679014,3.495184418970807e-05
65,0.5979018420912328,nan,0.567935895266863,0.6099052018487309,0.5979018420912328,0.349609633804676,0.3924222307502849,0.39273988608688354,0.37826974856577406,0.9680323957416974,0.42301639823323145,0.9640701291744782,0.9751952038566926,0.9846721193267269,0.33934252386002123,3.4944154758058585e-05
66,0.602043790277094,nan,0.5419682850777431,0.6250251563236692,0.602043790277094,0.40856506715370705,0.40782819265830006,0.36301833688441104,0.37329554397780684,0.8673973921228865,0.4117786342748003,0.9638465992302715,0.9753754981097374,0.9851333401450905,0.3445631780732523,3.493589699682553e-05
67,0.5640316076172304,nan,0.488260326159952,0.591248031011854,0.5640316076172304,0.28526585768037166,0.40509689152842304,0.2998937853538955,0.33105910855746085,0.8029823066575742,0.3700315428909498,0.9677804796243502,0.9781569679691431,0.9871918497400637,0.3497838322864834,3.4927071175432416e-05
68,0.6059329209383578,nan,0.5755494755146557,0.6177692761705175,0.6059329209383578,0.4865095676760204,0.5089322278630803,0.38259170106597107,0.42027973973881494,0.9530256801127805,0.41219726613473234,0.9559613951116168,0.9697712738828514,0.9817960688924634,0.3550044864997145,3.491767758183671e-05
69,0.5599315152503554,nan,0.4949268681256518,0.586281220689409,0.5599315152503554,0.3892336488958683,0.32997230882504336,0.26982313007006953,0.3550392502158047,0.8564058726369554,0.35831581371797416,0.9640347399906303,0.9753324444124113,0.9843597967494324,0.3602251407129456,3.490771652252038e-05
70,0.6071221453603359,nan,0.6085348002865655,0.6065513967843641,0.6071221453603359,0.4225703970020299,0.537895971523466,0.33710520750115186,0.37855603259296217,0.8660716896432935,0.5591697371715157,0.9633113828786454,0.9751971922715102,0.9842427093132643,0.3654457949261767,3.4897188322479974e-05
71,0.6382433278486134,nan,0.5998587076040853,0.651424731978071,0.6382433278486134,0.36035714853267176,0.8538340225328058,0.40361302864049386,0.38910179218265617,0.9265771464405043,0.43461494493435604,0.9627946286036247,0.9747957554699972,0.9847121795473753,0.37066644913940777,3.488609332521591e-05
72,0.6023463665042077,nan,0.5901066984852378,0.6064510907594364,0.6023463665042077,0.4467254854946539,0.3800655517345969,0.34449989475842224,0.414553202488832,0.8740800246306721,0.4792786027356869,0.9591957900418298,0.971609769261908,0.9833760626096343,0.37588710335263886,3.487443189272139e-05
73,0.5708508738316599,nan,0.5461670224115727,0.5802632131642222,0.5708508738316599,0.3445144000333226,0.506688552068746,0.3741892520393426,0.4179682782170099,0.8643257216075271,0.42850764380821577,0.9573987464605008,0.9693455505710923,0.9802424358117782,0.38110775756586995,3.48622044054705e-05
74,0.5707259865012022,nan,0.5254193003029709,0.5877008621940786,0.5707259865012022,0.27147800588296517,0.3962222840270018,0.32600491850706226,0.32095908453195016,0.8152815369929908,0.4458731470559032,0.9686568036956903,0.978792663197084,0.9867064304231722,0.38632841177910104,3.484941126240582e-05
75,0.5874742704909298,nan,0.5590143292864934,0.5982423176500296,0.5874742704909298,0.31091434168678017,0.4068444155001629,0.3270301978148796,0.3910700945059155,0.9261814976241457,0.4167453467970481,0.9624969861692567,0.9746180654494444,0.9848760493610679,0.3915490659923322,3.4836052880925445e-05
76,0.5836397316306834,nan,0.6203541272775476,0.5706991076049317,0.5836397316306834,0.3922127291642928,0.46473640447767267,0.34851376343350343,0.369896406926554,0.8686885812101925,0.5910238284712914,0.9644507643085674,0.9757757351074094,0.986389721192423,0.3967697202055633,3.48221296968693e-05
77,0.5552435736171906,nan,0.514252745303892,0.5697874837371741,0.5552435736171906,0.44455273195031514,0.3553141768395431,0.36777834714076063,0.364810899646537,0.8376287556613711,0.3705465780129338,0.9670039865072064,0.9778186650311765,0.9865889808852091,0.40199037441879437,3.4807642164504976e-05
78,0.5844742215704177,nan,0.6245117814632684,0.5697179708233353,0.5844742215704177,0.47808043093686015,0.43238085261829123,0.37882513876871887,0.39374476474077635,1.0059054196782207,0.43010359935347175,0.9616753541987186,0.9736848148063101,0.9842017038278721,0.40721102863202546,3.479259075651288e-05
79,0.6205270274076613,nan,0.5731311133694456,0.6396055503908714,0.6205270274076613,0.3740637553216891,0.5166750932473626,0.3646515883185927,0.45662025746214047,0.9369742404774956,0.40977278951208906,0.953535859451754,0.9675983895513475,0.9793685346073087,0.41243168284525655,3.477697596397084e-05
80,0.5897057433612649,nan,0.5459498507816947,0.6055742273081419,0.5897057433612649,0.26275353376301186,0.42048578441615825,0.3697925095013292,0.3486371694665536,0.8597825997788129,0.3920732255381179,0.9662697571931014,0.9773507352006441,0.9861646679944065,0.41765233705848764,3.476079829633804e-05
81,0.6061215610243382,nan,0.5852677846939565,0.6137648161789147,0.6061215610243382,0.6365229189450244,0.3850989327225856,0.44230228220731194,0.3967754048296297,0.981306034439309,0.39660140818299144,0.9607324557861584,0.9727247032221594,0.9839901477832512,0.42287299127171873,3.474405828143843e-05
82,0.5770231517963114,nan,0.5678982195520349,0.5800911499955635,0.5770231517963114,0.328373859807066,0.2677232179784923,0.3172461976825245,0.4059977902804222,0.9500290365348532,0.3885174739635571,0.9600700142216387,0.9727053932830106,0.9827699376435839,0.4280936454849498,3.472675646544351e-05
83,0.5892682757694276,nan,0.5461012833339235,0.6041189570577734,0.5892682757694276,0.2814622786722636,0.31153315071592236,0.36464290574046576,0.41579601336445343,0.8683582552865364,0.3776427573129525,0.9587678408380989,0.97222355711471,0.9829641020712192,0.4333142996981809,3.4708893412854467e-05
84,0.623793363105506,nan,0.6007751047648043,0.632896189291197,0.623793363105506,0.43113750831366304,0.4330587452339173,0.4228360883449219,0.4258729486489999,0.943000303653188,0.49873132323395536,0.9572266360587528,0.9705697734894815,0.9819042665757994,0.438534953911412,3.469046970648383e-05
85,0.531995634781197,nan,0.499738769148082,0.5438817106299024,0.531995634781197,0.41434694288006196,0.16846154528949317,0.35401570274999133,0.327403227854458,0.7863028534769528,0.40690261447156023,0.969578951923493,0.9797481500714007,0.987905145181531,0.4437556081246431,3.467148594743638e-05
86,0.5652860284317286,nan,0.5509993377406575,0.5704507597169713,0.5652860284317286,0.30935727401690305,0.32098065236997597,0.3196991315119573,0.4119991363777386,0.9253831451933573,0.4056966101947714,0.9578015459284559,0.9708116124393313,0.9817544490382887,0.4489762623378742,3.465194275508957e-05
87,0.600010765716434,nan,0.5393484173883413,0.6244324658340639,0.600010765716434,0.331501538821927,0.6025177398193122,0.30309191573822636,0.3863686282083794,0.7761538653671781,0.4081948440755694,0.9630181131236805,0.9750638959884431,0.9847538615401711,0.45419691655110533,3.463184076707334e-05
88,0.6113030221313241,nan,0.6062650420138032,0.6130207880550783,0.6113030221313241,0.3460948545454674,0.39290273978900836,0.3302436839632219,0.4141050097976723,0.9110939525043468,0.44707277577247534,0.9582222012415323,0.9719829112280784,0.9835721198102296,0.4594175707643364,3.461118063924927e-05
89,0.5781124937348071,nan,0.5179188709648783,0.5986295309443324,0.5781124937348071,0.3602295246771099,0.38418775074214195,0.31466732403274844,0.35948458996968774,0.8378525299536572,0.39818503679415407,0.9664920323073565,0.9774939969438987,0.9862475442043221,0.4646382249775675,3.458996304568921e-05
90,0.6123358092736457,nan,0.5477314057049506,0.6343765327624791,0.6123358092736457,0.24062753633812525,0.6000613316770954,0.33723120618072105,0.4202467457097129,0.8513845977193673,0.4292014869133395,0.9584032481925714,0.9715990305139519,0.9821639425765956,0.4698588791907986,3.456818867865328e-05
91,0.6118056220739486,nan,0.5607640156330336,0.6291327088154754,0.6118056220739486,0.42642047517684556,0.36249406974614495,0.33718251085441875,0.4034118564803829,0.8972562134547528,0.4205614028448611,0.9597338299418605,0.9719295058139535,0.9823537427325582,0.4750795334040297,3.4545858248567276e-05
92,0.6033286391043307,nan,0.5579680111920269,0.6201206844669992,0.6033286391043307,0.3122841637855227,0.4369363339788501,0.384589989028046,0.34858264695871755,0.9140765442759209,0.409733071352587,0.9659244025246436,0.9769519892206227,0.9864903198354726,0.4803001876172608,3.45229724839995e-05
93,0.5961433420889083,nan,0.5765934908204196,0.6040938553185234,0.5961433420889083,0.4106145599790029,0.3394696620733639,0.3426081084154539,0.4286217172173696,0.9366518640138659,0.42087659644848086,0.9584162306879866,0.971704369611672,0.9824134797239211,0.4855208418304919,3.449953213163699e-05
94,0.594554112059996,nan,0.5662746596090388,0.6057707112135902,0.594554112059996,0.3721847440851944,0.40520626437822616,0.32211974610655336,0.3905068293723382,0.9584146578158701,0.41628267743918373,0.9619570025656905,0.9736132000353889,0.9834778377421923,0.49074149604372297,3.447553795626116e-05
95,0.5874391670804473,nan,0.5599861811868231,0.5983942954291435,0.5874391670804473,0.2912108869286682,0.36922253778857056,0.28153949771362924,0.38816521915033003,0.9984835346766292,0.3639793036891734,0.9607663912814203,0.9729126384250307,0.9830725962383547,0.49596215025695406,3.445099074072282e-05
96,0.5748228271258997,nan,0.5407263505524972,0.5870103753676709,0.5748228271258997,0.3490170889115681,0.4353461636332271,0.32788129721621007,0.35283308588692125,0.8380041813259055,0.4468704176956615,0.9653687306153278,0.9761196908094557,0.9849743680395969,0.5011828044701852,3.44258912859167e-05
97,0.5833686529658738,nan,0.5718985859182979,0.5879836996194571,0.5833686529658738,0.2992753673710061,0.509043643972349,0.3177397096431886,0.3887588859149301,0.933632647181858,0.44480214922097944,0.9635623214361861,0.9761204213039956,0.9855656475203616,0.5064034586834163,3.4400240410755223e-05
98,0.6413777432171635,nan,0.6728019333702991,0.6303012000915557,0.6413777432171635,0.3886641226377389,0.44849982268978844,0.4098396878455371,0.4386347294713569,1.0321227899327723,0.5244982421186555,0.9546319714233568,0.9689985138059605,0.9817484942507757,0.5116241128966473,3.4374038952141886e-05
