iter_num,completion_cross_entropy,context_cross_entropy,cross_entropy,detached_cross_entropy,full_cross_entropy,inproject_cross_entropy,infile_cross_entropy,commited_cross_entropy,common_cross_entropy,non_informative_cross_entropy,random_cross_entropy,completion_exact_match,inproject_top_1_accuracy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
11,0.5782900561596991,0.6470669255645114,0.6384355736218401,nan,0.6384355736218401,0.4197479472693812,0.3708370900165844,0.35751788316982724,0.4080485730248165,0.8993877698875015,0.4379212111303652,0.4043415216649608,0.8890384291859934,0.9584705232041145,0.9720012497296258,0.9822874858804586,0.05742719634554205,7.699999999999999e-06
12,0.5646671818589626,0.6618859061565007,0.6493797729936919,nan,0.6493797729936919,0.45620822636872466,0.3739180875451858,0.25331286527680436,0.479824410377487,0.8805158564516433,0.43684911669848825,0.39749446616116424,0.8842304293318536,0.9533674496989128,0.9667673716012085,0.978666995499106,0.06264785055877314,8.4e-06
13,0.6315752925274624,0.6719933074152048,0.6668959778686097,nan,0.6668959778686097,0.4639748477743335,0.408936278190373,0.3487069965003664,0.4850699041670751,1.0345724127371991,0.4528975767123553,0.3899966346962813,0.8802892622968101,0.9519512555080011,0.9662667875440113,0.9796968227530518,0.06786850477200425,9.1e-06
14,0.5152271869172939,0.6302218903148549,0.6158543705348661,nan,0.6158543705348661,0.34735223354479833,0.30234224851170227,0.3386754337498419,0.343039794996931,0.8487286102301004,0.4448369597408319,0.45579526226734346,0.9076215176106417,0.9675227976240275,0.9777796369112357,0.9862628628796118,0.07308915898523534,9.8e-06
15,0.5334976897277399,0.6414626262314963,0.6274931034496494,nan,0.6274931034496494,0.3581638269145406,0.3054689373822124,0.3274932766094117,0.3821869621289641,0.8461597736485414,0.3939337072171914,0.4344398172482109,0.9047647058823529,0.9660980392156863,0.9764705882352941,0.9862549019607844,0.07830981319846643,1.05e-05
16,0.4991236246349052,0.6439481186948846,0.6267253261966634,nan,0.6267253261966634,0.3200934521096162,0.29297689065695737,0.31075414891739367,0.5158891865925137,0.8659279512558273,0.4231596060415128,0.4481711462629742,0.9142215524628431,0.9707177259699199,0.9802027007062022,0.9879738793842153,0.08353046741169753,1.12e-05
17,0.48950093670113637,0.6421334194788165,0.6227195340318071,nan,0.6227195340318071,0.35614259202116333,0.3122290596371706,0.27547675483939876,0.44269785024432096,0.8725528121587116,0.3553826216980008,0.4574310164163465,0.9099805837404484,0.9645966428660905,0.9749624201428034,0.9836214455718402,0.08875112162492862,1.1899999999999998e-05
18,0.5560533614557392,0.6261610926320349,0.6178632346229204,nan,0.6178632346229204,0.3620400737767828,0.35415628919152875,0.40618117807821696,0.5439761111053298,0.8914612550370512,0.4282182128675413,0.41106020051717096,0.9044629221109791,0.9654844731036824,0.9766332937383336,0.9856609536738503,0.09397177583815972,1.2599999999999998e-05
19,0.5892015271515847,0.6337775778109098,0.6285244893127002,nan,0.6285244893127002,0.44852057508452364,0.31271467947562814,0.3914047349447113,0.49690106631987313,0.9959743341264707,0.39627515350725634,0.4172992136721058,0.8842685370741483,0.9548307140596983,0.9681468199557008,0.9796434975213585,0.09919243005139082,1.3299999999999998e-05
20,0.7583832767458989,0.6647890324875806,0.6760577973307289,nan,0.6760577973307289,0.373219943850306,0.3690080694939418,0.39686368563755786,0.44456059715944435,0.8694333032182172,0.8758047078817877,0.4244865439093484,0.9009740932642487,0.9627357512953368,0.9752124352331606,0.9852849740932642,0.10441308426462191,1.3999999999999998e-05
21,0.5890094949536223,0.6775652604983937,0.667090865423453,nan,0.667090865423453,0.4110373285615789,0.3614587703434758,0.28107917400380755,0.4692921277077038,0.921241921553506,0.42666613533585507,0.4290938642828119,0.8936100536247902,0.9591878505055467,0.9715502067215195,0.9818453477424373,0.109633738477853,1.47e-05
22,0.5886659440212877,0.6081828976417476,0.6056109394620102,nan,0.6056109394620102,0.30596492311519735,0.30520990534758496,0.393579421736447,0.3966228151750093,1.0210446368265107,0.4965712622230562,0.43897734734077476,0.9199021850595567,0.9702611027845705,0.9798375009860377,0.9881044411138282,0.1148543926910841,1.5399999999999998e-05
23,0.5423916803792956,0.6543963939801511,0.6414533189393313,nan,0.6414533189393313,0.4578219131780062,0.37047244836821897,0.33376990362977765,0.4177032622383603,0.8023264099216433,0.40601349417392796,0.3949398981680752,0.8818795015433863,0.9529895964330628,0.9666399908540071,0.9788270264090545,0.1200750469043152,1.61e-05
24,0.5897509792667438,0.666684575578508,0.6570827289415759,nan,0.6570827289415759,0.39769527677813976,0.31491141704569614,0.3930924657900402,0.41921743098225506,1.0084616623858755,0.4319132160432823,0.4059076923076923,0.8951053271008793,0.9625435001956222,0.9742602392768157,0.9841854910116755,0.1252957011175463,1.68e-05
25,0.5658173312744619,0.6566320727354178,0.6455473008690013,nan,0.6455473008690013,0.4579358717895075,0.3074345902629169,0.3203630481021781,0.42576094534327186,0.8604401052852495,0.41438582323725115,0.415770779067014,0.8761190619612405,0.9466173690879256,0.962279043682363,0.9792908626383898,0.13051635533077738,1.75e-05
26,0.6093165110152385,0.6406294150061633,0.6371286383384324,nan,0.6371286383384324,0.40555923193600474,0.36834689928740394,0.3503120286605261,0.3545821191845466,0.9154033175498326,0.5032697728186766,0.39930490325004697,0.8933587479935795,0.9594301765650081,0.9724719101123596,0.9829855537720706,0.1357370095440085,1.82e-05
27,0.5584255296710456,0.6612096280395483,0.6472803334813828,nan,0.6472803334813828,0.40975468467929027,0.38337643584072384,0.26926290420096743,0.47998431544480635,0.8999232407622114,0.41874505504957055,0.4035372383579426,0.892075058521483,0.9608849958468625,0.9734199199577135,0.983576228951144,0.1409576637572396,1.89e-05
28,0.5713276413847028,0.6528389937489726,0.6437429200469591,nan,0.6437429200469591,0.3850027389473108,0.329566747010075,0.2737139416402894,0.3194211451021038,0.9135922120073043,0.4043040722801343,0.42050893237928255,0.8964339226850464,0.9643592048746379,0.9762061732094696,0.9859754270302667,0.14617831797047068,1.96e-05
29,0.512288713818444,0.6254560392067947,0.6110674602485531,nan,0.6110674602485531,0.31153959572549694,0.33987495709849497,0.37414907475454556,0.36679773663196896,0.8695578252952276,0.4026831390036633,0.45741588867359523,0.918295347189419,0.9696356872933396,0.9796291922531885,0.9870984884270194,0.15139897218370177,2.0299999999999995e-05
30,0.4936382745057237,0.6300723378291248,0.6125841031751103,nan,0.6125841031751103,0.35326369595351165,0.2982376729106623,0.39462264531702995,0.5840813159750247,0.7783167271695168,0.35754592881954217,0.435845680994541,0.9069779295580814,0.9665800159709126,0.9766892638088928,0.9861188983468406,0.15661962639693286,2.1e-05
31,0.49688500586536993,0.6311972829060903,0.6118687282719022,nan,0.6118687282719022,0.3951386975833447,0.39990257397102974,0.3470628353953041,0.36961612323633036,0.7475674997298997,0.39266970626883263,0.46016457472223277,0.8956165816188536,0.960944120882093,0.9736922771777349,0.9840963594727636,0.16184028061016395,2.1699999999999996e-05
32,0.7432634308649141,0.6307073766736878,0.6462176819606794,nan,0.6462176819606794,0.4466287120674765,0.3649520013187097,0.40920255393243166,0.5908071628579841,0.9614801052712798,0.752002232328178,0.41096553114291473,0.8756116587476066,0.9486797626645864,0.964541521877881,0.9831217644138713,0.16706093482339507,2.24e-05
33,0.6141363093515297,0.634713527511768,0.6316463186314902,nan,0.6316463186314902,0.3872573626945124,0.3257356332691321,0.40508243179638004,0.4280766188858068,0.9576126495347788,0.42129408955130815,0.4058713507359519,0.8973567350391203,0.9602030027489955,0.9729541129202791,0.9845210403890886,0.17228158903662616,2.31e-05
34,0.5432705436308465,0.6476053873948445,0.6329792919152921,nan,0.6329792919152921,0.38790780360535326,0.3190879378235889,0.3820901472735113,0.4474687633901529,0.9460770442594759,0.38256178182412903,0.4310236959411903,0.9022077865074837,0.9624134954425083,0.9731963891205431,0.9828088194413963,0.17750224324985725,2.3799999999999996e-05
35,0.576893079566002,0.6105120757272697,0.6058192500520073,nan,0.6058192500520073,0.35121160941698165,0.3930429438196347,0.4346320730943971,0.5314690034543532,0.8738218914540957,0.49819363323432614,0.3773243133340727,0.9041764429845143,0.9667605193180041,0.9779446269357109,0.9869544814641014,0.18272289746308834,2.45e-05
36,0.5445353110308734,0.6330495783584219,0.6215657581618548,nan,0.6215657581618548,0.3731956740076432,0.29003350105851816,0.33360764020597083,0.5049385655471076,0.8797164692084283,0.41164686596204286,0.43522932763439093,0.9025115600836547,0.962854237418216,0.9746541568334005,0.9836336077054433,0.18794355167631943,2.5199999999999996e-05
37,0.7576552328892917,0.6364677683172357,0.6524244820179382,nan,0.6524244820179382,0.3491107520427252,0.287480861203541,0.36520190480784204,0.3763543089815657,1.015234428618323,0.8461129597967355,0.3993789612488834,0.9075127697089779,0.9662625197680548,0.9766782396888009,0.9853307400069075,0.19316420588955052,2.59e-05
38,0.7893082772316236,0.6357644426224177,0.6548212079077393,nan,0.6548212079077393,0.4564317669308339,0.3503147093371147,0.3944288736304031,0.4073456061272242,0.911131833942955,0.9024014507145434,0.39783360221249137,0.8803822659259732,0.947236234382649,0.9603686439776089,0.9763105804227061,0.19838486010278164,2.6599999999999996e-05
39,0.5484303983055132,0.6120744667006489,0.6040514929813992,nan,0.6040514929813992,0.34442946281831804,0.3435932362197334,0.3134885496691035,0.43348679548116775,0.9862133801791847,0.3695432622338183,0.45642970541541716,0.9097792742237186,0.9663598952487842,0.9767003367003367,0.9860082304526749,0.20360551431601273,2.73e-05
40,0.5952196926565325,0.6434430711582293,0.6374945386324795,nan,0.6374945386324795,0.3583449612142905,0.35216196175236336,0.4256398036264778,0.3303643159366008,0.9182360817298496,0.41500952730815927,0.42751636299310103,0.9070498171846435,0.9641224862888482,0.9750342778793418,0.9849367763558805,0.20882616852924382,2.7999999999999996e-05
41,0.7672440100568393,0.58930520606468,0.6094601357646178,nan,0.6094601357646178,0.43449759684871303,0.33357609901193175,0.32848465902524604,0.40350542223360125,0.852756865127743,0.896593648959976,0.40534262485482,0.8845357069683794,0.9564732396931273,0.9697680242220047,0.9814920208527784,0.2140468227424749,2.8699999999999996e-05
42,0.5142972135111123,0.6452225728210815,0.6272957208717671,nan,0.6272957208717671,0.370377161786255,0.31508706733271874,0.2480647162585692,0.4619201814345478,0.857508984097122,0.3638179362591562,0.44369879369261805,0.9018554598590651,0.9647116662721462,0.9765290700850343,0.985469509641472,0.219267476955706,2.94e-05
43,0.5120353706851132,0.5977431085368509,0.5866763906487947,nan,0.5866763906487947,0.3289898426095474,0.2882355294902312,0.29122160691419996,0.4040728735819964,0.7820819037407915,0.42803296684844233,0.4713196624403767,0.910565076978282,0.9677562667669122,0.9791534952070127,0.9874066606291544,0.2244881311689371,3.0099999999999996e-05
44,0.5949483274791012,0.6416619068646314,0.6365018804023038,nan,0.6365018804023038,0.3775296622691718,0.33335271169482317,0.41546976108422456,0.6049207210386692,0.9497716273224043,0.4313704530789833,0.41076655916645993,0.8973418881759854,0.9638755593896587,0.9758721086968243,0.9857389335202459,0.2297087853821682,3.0799999999999996e-05
45,0.5541170719157128,0.6211001213092525,0.613819780506865,nan,0.613819780506865,0.3611334750561919,0.31712735086419175,0.348559187519755,0.4339798410103208,0.8645390965820438,0.4097706852579528,0.43289626892117655,0.903261509478394,0.9658542328976805,0.9772754032732839,0.9865771812080537,0.2349294395953993,3.149999999999999e-05
46,0.5910342121925954,0.6399798043251931,0.6341374534812401,nan,0.6341374534812401,0.3557116294741303,0.34308301096847926,0.41705450951662293,0.4336913368594121,1.0187149040418548,0.4077576650001207,0.3981036141267006,0.9047619047619048,0.9657169330553625,0.9773652337933089,0.9865978357986697,0.2401500938086304,3.22e-05
47,0.510569234126554,0.5911993617806988,0.5799973984444835,nan,0.5799973984444835,0.34166212320391925,0.3268837928388189,0.3695504156528622,0.35141152301749395,0.7500195641465012,0.4551800845086093,0.43437896200564396,0.908939504488786,0.9666751260984043,0.9769691970941852,0.9856771246391524,0.24537074802186148,3.289999999999999e-05
48,0.5808243691779342,0.6238688570899666,0.6186774457939934,nan,0.6186774457939934,0.3804124082608586,0.33785668464293256,0.4414928520659513,0.46272712252266207,0.9060668334448294,0.4543677176631668,0.43202480204449284,0.9023166662722734,0.9598665373056627,0.972029626825055,0.982488937267801,0.2505914022350926,3.36e-05
49,0.5713853684165532,0.6284409428414778,0.6213858169042908,nan,0.6213858169042908,0.49819573604626577,0.3373568181216046,0.42109629390663006,0.4242963726267695,0.9017919063275472,0.3964429748557483,0.40142549757934376,0.8739805825242718,0.9477669902912621,0.9628932038834952,0.9751844660194174,0.25581205644832367,3.43e-05
50,0.5439419665508517,0.6165186319109478,0.605470850350439,nan,0.605470850350439,0.4206742636753034,0.31914077323403767,0.3463725925412517,0.4839951358921269,0.9452918521957426,0.39327064832193614,0.39168385970480873,0.8871813635809245,0.9576254943982716,0.9716864425975293,0.9820884079940062,0.26103271066155476,3.5e-05
51,0.5579854554174197,0.6267582016779987,0.6178980693823026,nan,0.6178980693823026,0.3913285172997246,0.34691741659310676,0.34254526294478277,0.44528566369456096,0.8656575487491204,0.3813756001305408,0.44119136399208214,0.896764926305271,0.9605712382379882,0.973082687984012,0.9839703555666584,0.26625336487478585,3.5e-05
52,0.5370914040676715,0.6067896638559901,0.598066355811078,nan,0.598066355811078,0.363883975551447,0.31188508641068435,0.45970777282317343,0.4595499450071913,0.8583937653519219,0.43819324831834267,0.4194160343121082,0.9034281475748194,0.9640576625386997,0.9753611971104231,0.9843105005159959,0.271474019088017,3.499971492418516e-05
53,0.5275747723920343,0.5920361717750997,0.5831475129711768,nan,0.5831475129711768,0.33119591680315036,0.37698642224945056,0.4818153965591336,0.4281298927911633,0.8359534335832224,0.43569371020455416,0.4126135981151128,0.9118807665010645,0.9673527324343506,0.9780127750177431,0.986444286728176,0.2766946733012481,3.499885970604173e-05
54,0.5639102924679098,0.6281580143366708,0.6215060469091233,nan,0.6215060469091233,0.39289691877000166,0.2991445024394126,0.43982110383073325,0.3801301092882977,0.9334847581025476,0.41116974101595044,0.3927976350443429,0.894429612199647,0.9625096158197204,0.9751572469342504,0.9846373139056066,0.2819153275144792,3.4997434373472653e-05
55,0.5669759721866912,0.5967899744817393,0.5929794411680602,nan,0.5929794411680602,0.34640698562110883,0.31600506347748275,0.2674291747151066,0.18978689058505874,0.9583604529587564,0.4174206731448462,0.4396330112578672,0.904692129855752,0.9670964800885676,0.9779720621275765,0.9873498095145062,0.28713598172771027,3.499543897298183e-05
56,0.5709542267548402,0.6169116905896636,0.6105326972715691,nan,0.6105326972715691,0.38100680074611026,0.30345382451731767,0.42487936775332685,0.41559331009382827,0.9639268635565958,0.41946414872852855,0.4076290506432177,0.9002324891947135,0.9623336297960648,0.9747070480113592,0.9844279049446863,0.29235663594094136,3.4992873569672606e-05
57,0.5320983718951926,0.5976215600572318,0.5897916728565935,nan,0.5897916728565935,0.35755718691677113,0.2754122019239419,0.48391960447829063,0.39168140494079245,0.8197440325045728,0.4012973926418368,0.4378912404718307,0.9042561065877128,0.9642487046632124,0.9752035529237602,0.9847890451517395,0.29757729015417245,3.498973824724562e-05
58,0.49744489648873835,0.5822875256257581,0.5712997049242482,nan,0.5712997049242482,0.35444778209303973,0.30738507013845384,0.3632526405981551,0.3530732508604332,0.7528130393032941,0.3935412163317201,0.46075116936044086,0.9042025840616352,0.9631900619139575,0.9754334972427385,0.9863829109514045,0.30279794436740354,3.498603310799612e-05
59,0.8581842046436882,0.6192569277436375,0.6515201138071237,nan,0.6515201138071237,0.29745864413004564,0.3631231845493021,0.3466342638541335,0.3576821841895837,0.8366037237475221,1.1675445509734035,0.4438818565400844,0.9220949847531305,0.9703334847206904,0.9799519885810679,0.9874294426782586,0.30801859858063463,3.4981758272810586e-05
60,0.5880229092366094,0.6108433931685744,0.6078259577254718,nan,0.6078259577254718,0.42682972496965865,0.32368945866967197,0.2726901050289418,0.4222879664577044,0.8556901442861039,0.5049186550586591,0.3926602614584974,0.8862657159414448,0.958149613242964,0.9720325531003553,0.9831943359621054,0.3132392527938657,3.497691388116277e-05
61,0.5954460595397376,0.5984300593380295,0.5980591550099514,nan,0.5980591550099514,0.44331724435952097,0.3256818430516333,0.3102512668095457,0.4722111075055832,0.9533118374676457,0.43674270223869965,0.4221389140644311,0.8820800347462144,0.9555801235859672,0.9694786093617357,0.9812449410696307,0.3184599070070968,3.497150009110922e-05
62,0.5283001129118595,0.6277565249770235,0.6157689499984067,nan,0.6157689499984067,0.349051223302174,0.30371860988720295,0.2932365731224228,0.5193596715004156,0.8197476637415987,0.42808751814523716,0.41953257725331744,0.9074785591766724,0.9658319039451115,0.9768953687821612,0.9856432246998285,0.3236805612203279,3.496551707928404e-05
63,0.517238470804218,0.6187496898902205,0.6066963570834258,nan,0.6066963570834258,0.32166598250107076,0.28928078960921916,0.31664316616112415,0.4731866666909897,0.9524660451703232,0.39435964301321474,0.4569650423728814,0.9143007452871548,0.9697325734327049,0.9790968873301183,0.9873213502849627,0.328901215433559,3.495896504089319e-05
64,0.5068459316247058,0.5680409903018081,0.5606658329077929,nan,0.5606658329077929,0.36849513477408036,0.29499658542331364,0.33610024833181745,0.44264232820726385,0.8572913886511624,0.38401518924222866,0.4383495145631068,0.9003071807011611,0.9650969451020178,0.9765528125352272,0.9861205050163454,0.33412186964679014,3.495184418970807e-05
65,0.5510568529835476,0.6098038459830007,0.6021941151330726,nan,0.6021941151330726,0.368401463048262,0.3924410759761816,0.3368077861169806,0.36502295614018376,0.9614920753443408,0.40894300248449567,0.4293927125506073,0.900520056594394,0.9655653703491263,0.9764062559749149,0.985354288554931,0.33934252386002123,3.4944154758058585e-05
66,0.5184895275161343,0.6182674703637338,0.6050997154863297,nan,0.6050997154863297,0.34775207811590964,0.3551279989923093,0.38407791106384465,0.36673911896238637,0.8333986530671523,0.3982724968038985,0.4385669943093637,0.9065660596386853,0.9667851701371254,0.9777552056881665,0.9865341362548067,0.3445631780732523,3.493589699682553e-05
67,0.45869401104968716,0.5881568211488601,0.572065640587619,nan,0.572065640587619,0.3462890827805922,0.30025259646536473,0.28743758435403133,0.4017169612768626,0.7389280054463899,0.34100439657054404,0.4479742826076679,0.9087372716524923,0.9660958773502155,0.9764883108958469,0.9855840738339499,0.3497838322864834,3.4927071175432416e-05
68,0.5323303053445135,0.6134093799730369,0.6028266124313824,nan,0.6028266124313824,0.40729167716849035,0.3735915624172433,0.4902043470495923,0.509650438444753,0.9040074267145237,0.366483810174703,0.41843215823351376,0.8922116999870779,0.9573941776965535,0.9707961824592494,0.9827952225360432,0.3550044864997145,3.491767758183671e-05
69,0.47842426319952797,0.5774749104214288,0.5642030297762014,nan,0.5642030297762014,0.34087386827969013,0.2692833333885401,0.3721934908937171,0.33259473261110317,0.8418733958205817,0.34642164029474626,0.45901902544753953,0.9089320990677703,0.9658454555843986,0.9768167050333872,0.9854043199294705,0.3602251407129456,3.490771652252038e-05
70,0.6788592323481378,0.6076595334895295,0.6175337588054883,nan,0.6175337588054883,0.3728081324011616,0.33477710309381953,0.4197738636246381,0.5153251896808273,0.8815433728140304,0.7122609442974936,0.40340640954137885,0.9002968698460097,0.9638895158070172,0.975868474505651,0.9848960955538967,0.3654457949261767,3.4897188322479974e-05
71,0.5694247244680993,0.6406651039374732,0.6319293939523203,nan,0.6319293939523203,0.3536841268778621,0.3933696285818166,0.3906126643617378,0.8083390720125312,0.9201101796138046,0.4193797332644954,0.42893001489044885,0.9061694955175105,0.9667603892184717,0.9775801916650719,0.986353800179594,0.37066644913940777,3.488609332521591e-05
72,0.589595572552687,0.5934188475726915,0.5929867321320672,nan,0.5929867321320672,0.40010763006350897,0.3455142547040792,0.4490318815220747,0.38284201772016946,0.8725243178780804,0.4888477518221051,0.4187346088274294,0.8913752333540759,0.9607716241443683,0.9733914125700063,0.984443061605476,0.37588710335263886,3.487443189272139e-05
73,0.5303942916476698,0.5944916742804369,0.5863007029298026,nan,0.5863007029298026,0.40997779293958597,0.366392166698703,0.3305761203442862,0.49217495206883777,0.8338526020260493,0.41727160644261907,0.43605757300024817,0.8948949855803349,0.9580697277627626,0.9700131362394118,0.981080795421945,0.38110775756586995,3.48622044054705e-05
74,0.508903892622589,0.592167309935448,0.5817721908801685,nan,0.5817721908801685,0.30506650435698873,0.3293458410927753,0.26232143246404055,0.3462869625797187,0.8087618966267477,0.42880610130929336,0.48411400034441193,0.9194655747542314,0.9709666601952028,0.9799502285603346,0.9876453873171076,0.38632841177910104,3.484941126240582e-05
75,0.5630351917115369,0.5821097733022275,0.57982172166257,nan,0.57982172166257,0.39532627477556886,0.34286347216018614,0.3139565523813168,0.41527154842817515,0.9346104342661841,0.4253977324780514,0.40419660066584895,0.894656774892677,0.9618638769641146,0.9738256991622557,0.9845163172592006,0.3915490659923322,3.4836052880925445e-05
76,0.7258506240516309,0.5804543193714666,0.5988595550906719,nan,0.5988595550906719,0.356656233897556,0.3448712102116711,0.38838340208620103,0.4479648786663633,0.8722394242585444,0.8000032195702309,0.4132600319518842,0.9026319574284482,0.9665372261373987,0.9776834939354715,0.9870080061364399,0.3967697202055633,3.48221296968693e-05
77,0.503541516016601,0.5750555145831817,0.566786594674961,nan,0.566786594674961,0.3393217063944929,0.3601120765773431,0.43823655526853295,0.3490375575817107,0.8326632163488005,0.3708427910256323,0.4544724872915366,0.9084305485109775,0.969657995797406,0.979657271212231,0.9879537714658359,0.40199037441879437,3.4807642164504976e-05
78,0.6287538925498688,0.5752113823913665,0.5821294590464704,nan,0.5821294590464704,0.3919663026655384,0.39194960466664613,0.47942404468923383,0.4480111469036635,0.9956371723173099,0.428169776876706,0.40550061542379356,0.8958212855276404,0.9620895714193921,0.9741909229154618,0.9851142667437727,0.40721102863202546,3.479259075651288e-05
79,0.5693341611776728,0.6303342575926973,0.6223444471594813,nan,0.6223444471594813,0.45660336183557343,0.3784753403629544,0.36822266151265387,0.5207519237036733,0.9363352737541322,0.4105094859162542,0.4198056860715139,0.880495107346283,0.9533189718124726,0.9675405286987001,0.9799182123557763,0.41243168284525655,3.477697596397084e-05
80,0.5376821282217366,0.6054070693744259,0.5969237403683035,nan,0.5969237403683035,0.31079129126324645,0.36735089969652784,0.26401344949576133,0.41216004287864544,0.823261420609074,0.38655440144850634,0.46137740555951534,0.9167073016561016,0.9702190677430423,0.9798269852449838,0.9880984630943996,0.41765233705848764,3.476079829633804e-05
81,0.586478174471455,0.6034600887817947,0.6013657755282158,nan,0.6013657755282158,0.3858570517199062,0.428943200361369,0.7367791131483826,0.38753796257722084,0.9913591180908969,0.38170753390560996,0.3766288160833954,0.8964014969772575,0.9623644563861433,0.9737261299299491,0.9844544669417522,0.42287299127171873,3.474405828143843e-05
82,0.569491453753945,0.5908802966254285,0.5884770276144597,nan,0.5884770276144597,0.4023397203148699,0.3156949920110358,0.33172604688951,0.2645641184132402,0.9441488412666234,0.3885005140308832,0.40596868884540116,0.8925776618449135,0.9607409163965958,0.973256396068822,0.983110689537059,0.4280936454849498,3.472675646544351e-05
83,0.5316201517690647,0.6065134585912431,0.5971304221058685,nan,0.5971304221058685,0.41001524970181286,0.35275941437910724,0.2268121321558882,0.2708857887754542,0.8520710276606948,0.3617502465323367,0.4459644928498694,0.8915741198687109,0.9589946495211547,0.9725731756665618,0.9834989433928331,0.4333142996981809,3.4708893412854467e-05
84,0.6199722593990601,0.616779802876639,0.6172142756818416,nan,0.6172142756818416,0.3951439826804737,0.4141938244211736,0.4131340262842193,0.4698030651996361,1.0671837274358533,0.47830107354364904,0.424552329454175,0.8948693156529614,0.9606181991190509,0.9729883205181331,0.9835167364979971,0.438534953911412,3.469046970648383e-05
85,0.473814309942038,0.5488477829258052,0.5396320383641189,nan,0.5396320383641189,0.32068268010474915,0.346669057087836,0.41176542799584015,0.17197184476197744,0.7424419123804451,0.37864528407258513,0.45675726160455776,0.9138419820041908,0.9704794773819796,0.980627799005711,0.9882493118041004,0.4437556081246431,3.467148594743638e-05
86,0.5445636685462664,0.5870538517088775,0.5820464527880278,nan,0.5820464527880278,0.4118586563424571,0.3206096180003385,0.292104132625192,0.32079302352198585,0.9231231357502288,0.40218184721636463,0.4320676287889403,0.892557215206103,0.9580742355279185,0.9709169391200291,0.9818791802893347,0.4489762623378742,3.465194275508957e-05
