iter_num,cross_entropy,detached_cross_entropy,learning_rate
1,0.6348086502902061,1.051519162377285,2.8e-06
2,0.5738280977376595,1.1451873746858419,5.6e-06
3,0.6605782405599172,1.0308138739446968,8.4e-06
4,0.6587878783868485,1.0273934701713623,1.12e-05
5,0.6095001583492888,1.1018559860434802,1.3999999999999998e-05
6,0.5659457673049398,1.0887584638051342,1.68e-05
7,0.6040797715068206,0.9605914228574953,1.96e-05
8,0.608222403380156,1.153814486904946,2.24e-05
9,0.572065536521448,1.0822853414759837,2.5199999999999996e-05
10,0.6219248149158711,1.0622965225294532,2.7999999999999996e-05
11,0.5810543695711781,1.097682188987688,3.0799999999999996e-05
12,0.5772950842594977,1.0442606736354434,3.36e-05
13,0.6361611830610032,1.0467584520031787,3.64e-05
14,0.5297629561952105,1.0810838712577326,3.92e-05
15,0.5227479712816486,1.139173311763997,4.2e-05
16,0.49216037263372564,1.1004169709056186,4.48e-05
17,0.516907181019252,1.0626414520088092,4.759999999999999e-05
18,0.5739604747630033,1.055923632870534,5.039999999999999e-05
19,0.5647323926905699,0.956084633139747,5.319999999999999e-05
20,0.6414553847586163,1.165186315127477,5.599999999999999e-05
21,0.5706177493927147,1.1662420194292893,5.88e-05
22,0.5613553897014976,1.0252448841203703,6.159999999999999e-05
23,0.5577690792688205,1.1842019297850135,6.44e-05
24,0.5788123979199665,1.0136790370034723,6.72e-05
25,0.5544979153109181,1.061094545527826,7e-05
26,0.5980619917114867,1.1185027613762137,7e-05
27,0.5577813017508573,1.18918428865714,6.999947834886089e-05
28,0.5569924710332286,1.1340335606291188,6.999791341101551e-05
29,0.5204575502298963,0.9918018203775267,6.999530523317929e-05
30,0.49979604257790805,1.1739996584604797,6.999165389320964e-05
31,0.5049376580029183,1.1909688474938718,6.998695950010378e-05
32,0.6514109712908662,0.9839347307255343,6.99812221939953e-05
33,0.5754521543571804,1.0550636500814636,6.99744421461502e-05
34,0.5629596650729818,1.1444351544102997,6.996661955896155e-05
35,0.5638364925031888,1.0582659042253888,6.995775466594362e-05
36,0.5453484013922069,1.1932750986470624,6.994784773172482e-05
37,0.6569685998769912,1.0706735348037948,6.993689905203985e-05
38,0.6897037730687254,1.0432352275209524,6.992490895372078e-05
39,0.4909293194538951,1.088419524040603,6.991187779468744e-05
40,0.5743754252816469,1.0785828605181944,6.989780596393663e-05
41,0.6296176343418308,1.0471940914036186,6.98826938815305e-05
42,0.538642191549318,1.0526436294453876,6.986654199858409e-05
43,0.49437693906565083,1.1032442544036138,6.984935079725178e-05
44,0.6097414855858625,1.1081966186672456,6.983112079071298e-05
45,0.5411106401033292,1.0586228577428185,6.981185252315674e-05
46,0.5851193211966691,1.031121777309226,6.97915465697655e-05
47,0.5015387456927054,1.072652726470072,6.977020353669803e-05
48,0.5800219616149277,1.1368588784867355,6.974782406107119e-05
49,0.5599659843957412,1.1894113058267757,6.9724408810941e-05
50,0.5306503066450569,1.1191056364641974,6.969995848528266e-05
51,0.5782356422787409,1.1409068805029414,6.967447381396975e-05
52,0.5402886159480029,1.1399924634310898,6.964795555775236e-05
53,0.5184096977895277,1.1804209809531137,6.962040450823436e-05
54,0.5502402635910565,1.0833489535662073,6.959182148784994e-05
55,0.5401814561788434,1.0654063826026412,6.956220734983885e-05
56,0.5726231909600603,1.1413824730263555,6.953156297822104e-05
57,0.52637459272891,1.1445893683733601,6.94998892877703e-05
58,0.5090678319209986,1.0847982393856959,6.946718722398683e-05
