iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,epoch,learning_rate,past_weights
16,0.4272065295994864,0.5842411657205703,0.4272065295994864,0.5842411657205703,0.5440918826498092,0.2747375649814657,0.4396585451634527,0.24842685823895233,0.2713445352692203,0.7278750679652033,0.34231302631574106,0.08353046741169753,1.12e-05,0.9999634476068119
17,0.4711871254568731,0.5398565449150784,0.4711871254568731,0.5398565449150784,0.5209603691473607,0.2779449406522592,0.4532279258602473,0.32129285736931884,0.33711873629884564,0.7912109774073843,0.3464041410644564,0.08875112162492862,1.1899999999999998e-05,0.9999591635229687
18,0.5192953243421456,0.5444032529298195,0.5192953243421456,0.5444032529298195,0.5379548054188497,0.3943304984613484,0.48686673082083615,0.33530462525928684,0.3367287313271074,0.8062890329834407,0.40470908480690015,0.09397177583815972,1.2599999999999998e-05,0.9999547706296047
19,0.4849167646399003,0.5397982579085061,0.4849167646399003,0.5397982579085061,0.5253521504346286,0.3623848807381761,0.3735444047016554,0.28316010137087144,0.35784194906482186,0.7986143678904116,0.3403835132649823,0.09919243005139082,1.3299999999999998e-05,0.9999501425772905
20,0.5691331703543484,0.5594997019024113,0.5691331703543484,0.5594997019024113,0.5620843853103001,0.3586151841585551,0.382320127067421,0.3308460926413857,0.31222699331779463,0.7163894978819332,0.5854155682814569,0.10441308426462191,1.3999999999999998e-05,0.999945214483887
21,0.5144890763645927,0.5881107968919697,0.5144890763645927,0.5881107968919697,0.5694566790480169,0.25568616129296984,0.39509037015249426,0.3314194430303394,0.34999211799283536,0.7961297290098589,0.3654286975130112,0.109633738477853,1.47e-05,0.9999400805681944
22,0.5048318096774441,0.5194417403546403,0.5048318096774441,0.5194417403546403,0.515436014393345,0.4089160547188273,0.32358040890152956,0.26653003875673487,0.23702083107201294,0.8776952889967252,0.4173933707871082,0.1148543926910841,1.5399999999999998e-05,0.999934792984277
23,0.5018082909337636,0.5665221902730637,0.5018082909337636,0.5665221902730637,0.5502643478102983,0.30122984089996985,0.3806237643652174,0.33140967480299954,0.3734728783394433,0.7459382443085015,0.38481534104520254,0.1200750469043152,1.61e-05,0.9999293670989573
24,0.515318603965023,0.5603429733890796,0.515318603965023,0.5603429733890796,0.5478958550374959,0.3569394103874934,0.39936105385203446,0.2991810586222862,0.3447732374329451,0.8286319787243507,0.39216938522687206,0.1252957011175463,1.68e-05,0.999923802446574
25,0.4918291399948796,0.5700592570382376,0.4918291399948796,0.5700592570382376,0.5507366536185149,0.3009087015025388,0.3722528198814243,0.2748246016813004,0.375762748505615,0.7738669199931802,0.3500426079781915,0.13051635533077738,1.75e-05,0.9999183194401363
26,0.5230178815837458,0.5422593847893599,0.5230178815837458,0.5422593847893599,0.537446018075571,0.32856063160352583,0.26994911824097056,0.3305297876494194,0.33959833516446924,0.7671169021153619,0.4312745154714129,0.1357370095440085,1.82e-05,0.9999127786916991
27,0.48374846014393946,0.5693120443747571,0.48374846014393946,0.5693120443747571,0.5452387959230692,0.2546344672713309,0.37822661582156875,0.3215490306363103,0.35004476923379546,0.7845340004579483,0.3609754949287021,0.1409576637572396,1.89e-05,0.9999071417065958
28,0.4882247388056334,0.5562550763755342,0.4882247388056334,0.5562550763755342,0.538967406493612,0.2528187764681947,0.2623784602351305,0.29888145474922606,0.33253802462567705,0.7475663062575114,0.3590485257382583,0.14617831797047068,1.96e-05,0.9999014337857565
29,0.4738519552893318,0.5659802444300108,0.4738519552893318,0.5659802444300108,0.5411401810124522,0.40332772615044227,0.36529896363810405,0.3023989389229029,0.3143879623659478,0.7313750592059983,0.37686093702325374,0.15139897218370177,2.0299999999999995e-05,0.9998957904366156
30,0.4660613495883896,0.6024910431347763,0.4660613495883896,0.6024910431347763,0.5642427573911849,0.31835766398537546,0.5610345837951668,0.28770766660279945,0.3098601471205274,0.7521997863831065,0.33686132824760584,0.15661962639693286,2.1e-05,0.9998901143359641
31,0.4558630213690581,0.567790380147557,0.4558630213690581,0.567790380147557,0.5360230299411343,0.31430347718452667,0.3792605974823628,0.3494547657447638,0.32532935779312927,0.667009197938186,0.3781440501537886,0.16184028061016395,2.1699999999999996e-05,0.9998844697450598
32,0.6169555923458937,0.5386457453169923,0.6169555923458937,0.5386457453169923,0.5598308870103217,0.369033127284926,0.4587512691533505,0.3518988462347584,0.39331511448617895,0.854757712744517,0.5625855243601878,0.16706093482339507,2.24e-05,0.9998788105634352
33,0.5115314975901497,0.5638564271420036,0.5115314975901497,0.5638564271420036,0.5483143293531615,0.3933793692210289,0.36056456410837445,0.29260036908367615,0.30070502268732435,0.8024270066797142,0.3698541882281482,0.17228158903662616,2.31e-05,0.9998731419133643
34,0.4977971803221297,0.5697710361390039,0.4977971803221297,0.5697710361390039,0.5495966069865975,0.3345700946695705,0.3349122884670581,0.297335715301759,0.36272513257219285,0.8056931593489819,0.3564256556011211,0.17750224324985725,2.3799999999999996e-05,0.9998674040349821
35,0.5209215777570095,0.5536642048195066,0.5209215777570095,0.5536642048195066,0.5440401008818306,0.4199198525366681,0.4734671848173814,0.3799244446788844,0.3208069909458064,0.7776752858923731,0.44006499429130813,0.18272289746308834,2.45e-05,0.9998618538180987
36,0.4931249884076642,0.571039664874774,0.4931249884076642,0.571039664874774,0.5482834680005914,0.337869670465577,0.42277808875337186,0.2795169469305746,0.3151231197042004,0.7888063748009636,0.36809799376375585,0.18794355167631943,2.5199999999999996e-05,0.9998563282812635
37,0.5993383539054005,0.5705003330371571,0.5993383539054005,0.5705003330371571,0.5784974416019396,0.3340394662253138,0.35579200621583307,0.2773065040839078,0.30899478997600777,0.9038719222750351,0.5732203235314804,0.19316420588955052,2.59e-05,0.999850757420063
38,0.6282353328217749,0.5680823719292013,0.6282353328217749,0.5680823719292013,0.5836882584262645,0.3940656353291059,0.4003880901392233,0.3194804097515192,0.3901069840339477,0.8046047869752573,0.6401692389692873,0.19838486010278164,2.6599999999999996e-05,0.9998453139948348
39,0.4365309149987366,0.5793083153982582,0.4365309149987366,0.5793083153982582,0.5410856896778575,0.29206112193084666,0.3637549992175201,0.31172228025635107,0.27126641815555963,0.7390386400137966,0.332826842755136,0.20360551431601273,2.73e-05,0.9998399596661329
40,0.5138084058973108,0.5711133488888385,0.5138084058973108,0.5711133488888385,0.5568173916544771,0.4576908389134596,0.2887666304707128,0.31086207023780676,0.308483261946476,0.7872994759636809,0.367699331508036,0.20882616852924382,2.7999999999999996e-05,0.9998344910951952
41,0.5522359921504988,0.4972549227448383,0.5522359921504988,0.4972549227448383,0.5113218126352876,0.29734776781315875,0.2673130778072009,0.29527114611745003,0.35292624236683245,0.710067718149382,0.5651368057695381,0.2140468227424749,2.8699999999999996e-05,0.9998287606673936
42,0.48269488267494237,0.572224456100674,0.48269488267494237,0.572224456100674,0.5480482639977712,0.24804526151920295,0.3274802820174166,0.29287100380972403,0.3093441980736224,0.8141805542660391,0.3442224837383236,0.219267476955706,2.94e-05,0.9998229386595389
43,0.453100792840097,0.5784105626408702,0.453100792840097,0.5784105626408702,0.5433082033414395,0.2586177943185594,0.3992615607328793,0.26935085900972616,0.29105212946679326,0.6794508486226697,0.38227068674283776,0.2244881311689371,3.0099999999999996e-05,0.9998168251477182
44,0.5191405159139951,0.5896024879223786,0.5191405159139951,0.5896024879223786,0.5722491985652599,0.3881279462244377,0.4768432092436195,0.30072251429248403,0.2978393603132233,0.8072274336590604,0.39417414247332017,0.2297087853821682,3.0799999999999996e-05,0.9998108435732623
45,0.48552448742469645,0.5803080504053709,0.48552448742469645,0.5803080504053709,0.5574485657271002,0.3298499243663898,0.39375325574312703,0.25716359418901596,0.3089802765683142,0.7464362050568937,0.36524237228633005,0.2349294395953993,3.149999999999999e-05,0.9998048033254842
46,0.5409787708598502,0.5757197944750791,0.5409787708598502,0.5757197944750791,0.5660055016633128,0.4010196702415108,0.3939257975373563,0.31658182522713674,0.30918285299752746,0.9184176249781034,0.37468104158665055,0.2401500938086304,3.22e-05,0.9997985704491535
47,0.45960042862009337,0.5427803257984603,0.45960042862009337,0.5427803257984603,0.5191995579516518,0.38155025692279254,0.29808843119927564,0.3066666331059546,0.3010860893016612,0.7131328697293084,0.3816833705223022,0.24537074802186148,3.289999999999999e-05,0.9997925196463863
48,0.5393539331266232,0.5889514092457308,0.5393539331266232,0.5889514092457308,0.5760470656678085,0.4318094275001209,0.43764111477958634,0.30405153212502434,0.38309873083527457,0.8036312576538265,0.42527506128314224,0.2505914022350926,3.36e-05,0.999786378039668
49,0.5142442749381967,0.5957624742699414,0.5142442749381967,0.5957624742699414,0.5735228729899978,0.4195528660562357,0.31243145102656567,0.3209984137902051,0.4359696218310362,0.8052297476326252,0.3538245188411555,0.25581205644832367,3.43e-05,0.9997800636726121
50,0.48580616347110217,0.5474415324696245,0.48580616347110217,0.5474415324696245,0.529049361939542,0.3429064772915122,0.4141422867272753,0.2891161775850045,0.36085778551066394,0.8004799918096538,0.35182497324636486,0.26103271066155476,3.5e-05,0.999773699324578
51,0.5089068499632824,0.5815149858190817,0.5089068499632824,0.5815149858190817,0.5634329536696898,0.31291384479979356,0.2812217806877506,0.33094248567067214,0.31664038579854736,0.7715354069056705,0.382896169480789,0.26625336487478585,3.5e-05,0.9997670794837177
52,0.5000447049325614,0.550856477062788,0.5000447049325614,0.550856477062788,0.5370525624020959,0.43497003602379947,0.44092187426076407,0.3039739718066125,0.3473016039618763,0.7586565574490178,0.40163638666366963,0.271474019088017,3.499971492418516e-05,0.9997605546377599
53,0.4720077826624533,0.5449573457424953,0.4720077826624533,0.5449573457424953,0.5241864821873607,0.46265996960223404,0.37108881075678735,0.3258955197058152,0.29453589917463574,0.7370982448627468,0.37910089267803954,0.2766946733012481,3.499885970604173e-05,0.9997545758572718
54,0.501325439320672,0.5734379739567629,0.501325439320672,0.5734379739567629,0.5562102681724357,0.4193000705245254,0.24103650354516049,0.2828843331130079,0.3391164861660203,0.8061154410706006,0.3769292814851252,0.2819153275144792,3.4997434373472653e-05,0.9997487599030137
55,0.5064172625889848,0.5638388032049672,0.5064172625889848,0.5638388032049672,0.5483465205179531,0.30559610072121224,0.22105863456978483,0.30332646353651227,0.32117617854998837,0.8203396090889322,0.39434862939347937,0.28713598172771027,3.499543897298183e-05,0.9997431072406471
56,0.5346063271820475,0.5680521554109141,0.5346063271820475,0.5680521554109141,0.5583700900897387,0.41780407628089206,0.375369797620696,0.2876862623812976,0.3742903783322413,0.8602308430760873,0.39441212264987435,0.29235663594094136,3.4992873569672606e-05,0.9997373822455605
57,0.4612728709239196,0.5591924928447298,0.4612728709239196,0.5591924928447298,0.5319064143113794,0.462469597939009,0.35902691613528975,0.25061027357790366,0.3041356062500689,0.6904711325279669,0.3490125051166056,0.29757729015417245,3.498973824724562e-05,0.9997319661391278
58,0.4524379900611795,0.5220398586015896,0.4524379900611795,0.5220398586015896,0.5037810606881978,0.36062629994551726,0.25627898473110683,0.2679508076163281,0.3174640120978962,0.6612608875772513,0.3517222954443394,0.30279794436740354,3.498603310799612e-05,0.9997266122760872
59,0.6240179544526375,0.5964628670236223,0.6240179544526375,0.5964628670236223,0.6040361472405497,0.3301440066048662,0.3680109647407009,0.3363412414830899,0.2805315664037916,0.7349601909510274,0.7359084846669492,0.30801859858063463,3.4981758272810586e-05,0.9997213476647934
60,0.540163553753591,0.6199968966070828,0.540163553753591,0.6199968966070828,0.5967826489359145,0.26068577233055457,0.40871638585084874,0.31243521908927036,0.39311274647971717,0.8051927102476052,0.4300610904067583,0.3132392527938657,3.497691388116277e-05,0.9997159147945544
61,0.527974052707487,0.5540067986350755,0.527974052707487,0.5540067986350755,0.546681244741194,0.27597896522648496,0.44167076248861636,0.27726106553424495,0.3654596678085843,0.8338734344654131,0.3958384094554443,0.3184599070070968,3.497150009110922e-05,0.9997100727632642
62,0.4908677297882173,0.5806664595957779,0.4908677297882173,0.5806664595957779,0.5568080111406747,0.2816210094364527,0.36273052783855686,0.27992100735589887,0.3163479216251353,0.7438893200850272,0.3984897798028508,0.3236805612203279,3.496551707928404e-05,0.9997041213015715
63,0.46989672365844654,0.6010434571237213,0.46989672365844654,0.6010434571237213,0.5665973239811142,0.29176840511449564,0.42366149803198394,0.28448911846597325,0.2904107288695917,0.8327768954651247,0.35759558932185875,0.328901215433559,3.495896504089319e-05,0.9996981218767663
64,0.47399401754325154,0.5180485384912433,0.47399401754325154,0.5180485384912433,0.506895638536662,0.2884891938832803,0.40860017624523204,0.26783171879101436,0.323890996620388,0.7673928953402043,0.3800585940310594,0.33412186964679014,3.495184418970807e-05,0.9996921474424502
65,0.5045360960306051,0.5864481476941046,0.5045360960306051,0.5864481476941046,0.5629466788377614,0.3208481173503588,0.35670402608655793,0.3620155991402993,0.3165041918704573,0.8526322005129267,0.3808538276196071,0.33934252386002123,3.4944154758058585e-05,0.9996860637329519
66,0.48835114238141447,0.563576125256277,0.48835114238141447,0.563576125256277,0.5426903439220043,0.38059499574340344,0.373874525307375,0.33441452320127485,0.33435249894663494,0.767364996761567,0.3737863683351746,0.3445631780732523,3.493589699682553e-05,0.9996800987670819
67,0.44310111565426835,0.5267930266143585,0.44310111565426835,0.5267930266143585,0.5045905357692396,0.26854404074910704,0.350821958795893,0.27711865994667445,0.2843500496506089,0.7230417477546688,0.33775770906136837,0.3497838322864834,3.4927071175432416e-05,0.9996743054750065
68,0.5036171780946914,0.5707201277939078,0.5036171780946914,0.5707201277939078,0.5518432625103744,0.4476481333480022,0.4363236823350037,0.3313869937774183,0.3597545077777446,0.8089514964730125,0.374259059834268,0.3550044864997145,3.491767758183671e-05,0.9996680218415955
69,0.4361972361763172,0.5353746038129047,0.4361972361763172,0.5353746038129047,0.506661131279543,0.36797978045904334,0.3016767287264121,0.2345320430405769,0.30509920474901125,0.7453900453884865,0.31755805539554943,0.3602251407129456,3.490771652252038e-05,0.9996617683209479
70,0.5430100582287946,0.6064164049821184,0.5430100582287946,0.6064164049821184,0.588109894888476,0.40072219631365313,0.4469980123867792,0.29219206503072837,0.3144629171612442,0.7529711599774024,0.5186945531885623,0.3654457949261767,3.4897188322479974e-05,0.9996555599694451
71,0.5323745528809827,0.6170846764068176,0.5323745528809827,0.6170846764068176,0.5953566653188325,0.34078577263613097,0.7074156924431059,0.3538999842624387,0.3266790958965276,0.8283839566748697,0.3849324867334462,0.37066644913940777,3.488609332521591e-05,0.999649321505179
72,0.5407114768017464,0.5728894545405926,0.5407114768017464,0.5728894545405926,0.5647750844946131,0.42768493151564174,0.3190469047074421,0.3197408962240184,0.3555512680025909,0.7854457382622069,0.4518515775850913,0.37588710335263886,3.487443189272139e-05,0.9996430639488002
73,0.4917712103608867,0.5449255981159886,0.4917712103608867,0.5449255981159886,0.5302040902897719,0.33127638653861186,0.4347419205300217,0.351978869057895,0.35887361976239596,0.7754013471252289,0.38710467869034537,0.38110775756586995,3.48622044054705e-05,0.9996367784527441
74,0.47480341342613874,0.5445479946518955,0.47480341342613874,0.5445479946518955,0.5254745481070134,0.2573093041293591,0.3723519972969096,0.3098163386115794,0.27825406600692326,0.7254932215145867,0.40799188208441556,0.38632841177910104,3.484941126240582e-05,0.9996307388258477
75,0.504162642935769,0.5824742661789978,0.504162642935769,0.5824742661789978,0.5608913216274236,0.26528345487938565,0.3860928344203988,0.3150955936222032,0.3384419849400496,0.8352990607923763,0.3754118318358136,0.3915490659923322,3.4836052880925445e-05,0.9996248100263377
76,0.5528847779901127,0.5233648351284939,0.5528847779901127,0.5233648351284939,0.531087855342776,0.37237573540331115,0.40985313741427803,0.3151483076048776,0.31252088624601704,0.7530870184699163,0.5380468473719483,0.3967697202055633,3.48221296968693e-05,0.9996188509588441
77,0.4300267861755039,0.5216842052270431,0.4300267861755039,0.5216842052270431,0.4975790430326018,0.41566965040743103,0.1787103990072945,0.30668886520361754,0.2922956665679073,0.692067237093491,0.31338011939508925,0.40199037441879437,3.4807642164504976e-05,0.9996129954233766
78,0.5653435225043204,0.5393570831481788,0.5653435225043204,0.5393570831481788,0.5463810913497588,0.4575290276014665,0.39219913462984163,0.35355108673679114,0.3486684476655126,0.9233344668599407,0.37398371658986357,0.40721102863202546,3.479259075651288e-05,0.9996071015484631
79,0.5231699675183893,0.5934719981038836,0.5231699675183893,0.5934719981038836,0.5732273394241932,0.3596316775207923,0.4688521352293499,0.34280410834549546,0.40493601553705,0.8492077781585256,0.3753691179310849,0.41243168284525655,3.477697596397084e-05,0.9996006529157361
80,0.503372102927299,0.5759607332176874,0.503372102927299,0.5759607332176874,0.556571252993308,0.24080892811938379,0.3987986505860125,0.3456655228521755,0.31660143708060723,0.7938406839064779,0.3559940558555572,0.41765233705848764,3.476079829633804e-05,0.9995945463888347
81,0.5270494339193431,0.5790401642722627,0.5270494339193431,0.5790401642722627,0.565043894341216,0.6207403346697598,0.33360136782475286,0.41884778779484716,0.3322097784547113,0.863763652282677,0.36654892947982787,0.42287299127171873,3.474405828143843e-05,0.9995885007083416
82,0.47491677594678955,0.5234715552421347,0.47491677594678955,0.5234715552421347,0.5111949227284642,0.31754829283714053,0.1957035615437596,0.2681181586156229,0.3347245277455912,0.8007531535829611,0.31292549039227807,0.4280936454849498,3.472675646544351e-05,0.9995828454072276
83,0.4804999738116284,0.5386920911561697,0.4804999738116284,0.5386920911561697,0.5237396017182624,0.2683141725829693,0.29226603426349584,0.33440354086333857,0.3304473157063962,0.7562136254345508,0.3413302387037448,0.4333142996981809,3.4708893412854467e-05,0.9995772402423123
84,0.5390144209647635,0.583606910408855,0.5390144209647635,0.583606910408855,0.5709295647684486,0.4056584974455526,0.3971408041262599,0.4004528347120976,0.35147138275409384,0.8491609582045385,0.45030730353177867,0.438534953911412,3.469046970648383e-05,0.9995714652662476
85,0.45067938386845596,0.5302260205760417,0.45067938386845596,0.5302260205760417,0.5087269955547526,0.37666815956936345,0.15408090989959194,0.33385224219869236,0.27965525875870645,0.7072706198114165,0.3663960758401657,0.4437556081246431,3.467148594743638e-05,0.9995657649512092
86,0.4926567664268852,0.5396607793828228,0.4926567664268852,0.5396607793828228,0.527135031996295,0.2935808751230989,0.30609034375008753,0.2961127101721869,0.3534305990146233,0.8211065052932803,0.3624992562161026,0.4489762623378742,3.465194275508957e-05,0.9995602575751642
87,0.47393224646723603,0.5829765093789055,0.47393224646723603,0.5829765093789055,0.5515764283481986,0.3100242893961132,0.5181782098952679,0.2813153450706077,0.3450290379212515,0.6581711660321998,0.3705281994250028,0.45419691655110533,3.463184076707334e-05,0.9995547596675655
88,0.536849374465737,0.5687248580370605,0.536849374465737,0.5687248580370605,0.5605847197584812,0.3299399351401924,0.32277034361552115,0.30128004299661215,0.3300011219494359,0.8117432200798801,0.39709816282916804,0.4594175707643364,3.461118063924927e-05,0.9995491183362901
89,0.44193120819634063,0.5543481076460669,0.44193120819634063,0.5543481076460669,0.5256564773153517,0.3450735013888703,0.30222753935945,0.2875208226269086,0.2890453916473955,0.7071175015550207,0.3422742052978519,0.4646382249775675,3.458996304568921e-05,0.9995434841451546
90,0.47496430688176094,0.6173182996961926,0.47496430688176094,0.6173182996961926,0.5809608614072203,0.2153891581602135,0.5564369139727026,0.30458518988103206,0.3400011186094983,0.737894491444052,0.3727654133221855,0.4698588791907986,3.456818867865328e-05,0.9995374704400698
91,0.502382757696672,0.5887731443325385,0.502382757696672,0.5887731443325385,0.5668212727177893,0.36192097007543855,0.3411066658995115,0.31739624941517325,0.3445762108261162,0.7935810102855413,0.38326261566436887,0.4750795334040297,3.4545858248567276e-05,0.9995314224312702
92,0.5099002025385906,0.579821100536665,0.5099002025385906,0.579821100536665,0.5609121464658533,0.2885381257194394,0.40177135509198253,0.3588223673984337,0.3062167080188632,0.8378442460429133,0.37235502006942506,0.4803001876172608,3.45229724839995e-05,0.9995255086881419
93,0.5252987895364646,0.5577612301698467,0.5252987895364646,0.5577612301698467,0.5483427919680256,0.3950042715492687,0.31589401689257895,0.3168541330388274,0.36759453712758616,0.8473541459330519,0.38691171313520095,0.4855208418304919,3.449953213163699e-05,0.9995198608376086
94,0.4988496284025364,0.5789733185372956,0.4988496284025364,0.5789733185372956,0.5561451064422727,0.3376154517319681,0.3224170495260431,0.279551024915169,0.3382457976659151,0.8269876398283604,0.37522870456554236,0.49074149604372297,3.447553795626116e-05,0.9995143258323272
95,0.4917619793296338,0.570570572489803,0.4917619793296338,0.570570572489803,0.5480304632801568,0.2721346631287236,0.3337513662624756,0.2538905910505912,0.32710942343392135,0.8643238999834689,0.32844443775958404,0.49596215025695406,3.445099074072282e-05,0.9995087690961858
96,0.46877381893321496,0.548568036141706,0.46877381893321496,0.548568036141706,0.5274767996743323,0.3330174930188514,0.3744709765406304,0.2845183489634745,0.2940171957744302,0.7063495207151747,0.40226408787011664,0.5011828044701852,3.44258912859167e-05,0.9995033545419574
97,0.5315355272551794,0.5715314201700684,0.5315355272551794,0.5715314201700684,0.5600251837167893,0.27750904762134676,0.4860359484858762,0.2980856961699338,0.3497866434727137,0.8605923690537073,0.4173968610323037,0.5064034586834163,3.4400240410755223e-05,0.9994976649371287
98,0.5945279519077248,0.5919295673810567,0.5945279519077248,0.5919295673810567,0.5926092590671039,0.36905381804276943,0.4246730166682838,0.3526935288026434,0.37082401536292997,0.9108818336460127,0.4613555838596659,0.5116241128966473,3.4374038952141886e-05,0.999492056046923
99,0.441196841018775,0.4855303879202754,0.441196841018775,0.4855303879202754,0.47415467537939554,0.22436993392969942,0.3702355085798684,0.2626108279380243,0.2752825491175171,0.7512284417582981,0.32678358813335073,0.5168447671098785,3.4347287764943874e-05,0.9994863835163414
100,0.4912332403578041,0.5504595404684994,0.4912332403578041,0.5504595404684994,0.5357159406412394,0.3681985340008328,0.31364207724568766,0.2974336792701242,0.268252007192516,0.7961079112564688,0.38216008995734235,0.5220654213231095,3.431998772196423e-05,0.9994802158325911
101,0.5323927599579695,0.5594514399986068,0.5323927599579695,0.5594514399986068,0.5522167270537471,0.3458999854952293,0.2780796833604591,0.3383449061011375,0.36231238519441417,0.8661011875782335,0.400863162781352,0.5272860755363407,3.429213971391334e-05,0.9994738213717937
102,0.5380740215771892,0.5509811970917434,0.5380740215771892,0.5509811970917434,0.5476645439630377,0.2674271633013145,0.4265958603996473,0.2982912670167212,0.41208142745049725,0.7788678435622483,0.41890121829280974,0.5325067297495717,3.426374464937987e-05,0.9994676465479037
103,0.5512580363736326,0.5958647331505637,0.5512580363736326,0.5958647331505637,0.5848835087381307,0.29396663644018967,0.3071466374421123,0.323404507396235,0.3587115207061114,0.8338806759349674,0.45700538031328136,0.5377273839628028,3.4234803454801176e-05,0.9994614749836425
104,0.5666290716533761,0.55707031293972,0.5666290716533761,0.55707031293972,0.5597898873966191,0.4524295285886154,0.4150954605010353,0.2307462599626861,0.36772036736627794,0.8777941895684105,0.4525419996749124,0.542948038176034,3.4205317074432975e-05,0.9994553771490852
105,0.48828367207736945,0.5995583966050609,0.48828367207736945,0.5995583966050609,0.5723046874627475,0.34197367182550303,0.3162627112966753,0.31601542595443294,0.3183879540772333,0.8220341216857009,0.3543047254559687,0.548168692389265,3.4175286470318655e-05,0.9994493443518877
106,0.5304360783333786,0.5725304083060294,0.5304360783333786,0.5725304083060294,0.5612816605716946,0.4442512671555455,0.474734668309005,0.2896893877314634,0.3524305663028869,0.8506884167450544,0.40422663376569035,0.5533893466024962,3.4144712622257804e-05,0.9994431791516641
107,0.4605606464129706,0.5625311403783197,0.4605606464129706,0.5625311403783197,0.5324839658569548,0.2735504999542848,0.33041007598396593,0.2634784989938971,0.298114349384292,0.8090886783734058,0.3112183765189148,0.5586100008157272,3.411359652777428e-05,0.9994373686301211
