iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,epoch,learning_rate,past_weights
12,0.523695722223606,0.54721123945743,0.523695722223606,0.54721123945743,0.5406729636015377,0.2386066866352914,0.36659956212554673,0.32409765660150364,0.408257132331133,0.779022060157203,0.4165615121518703,0.06264785055877314,8.4e-06,0.9935684486602744
13,0.5576155351991186,0.6108607009607477,0.5576155351991186,0.6108607009607477,0.5954875471070411,0.34069924375702515,0.4581869950189257,0.36466862306308345,0.39908299737851566,0.8879197967070355,0.4017920213649068,0.06786850477200425,9.1e-06,0.992500436026603
14,0.46091611529948806,0.5162860485656957,0.46091611529948806,0.5162860485656957,0.5013121180236341,0.33584238865585564,0.30132303646681424,0.2817691241677285,0.29855733505417914,0.7004996272705191,0.41067760241018314,0.07308915898523534,9.8e-06,0.9913514343400797
15,0.4676284702449654,0.5565226205163714,0.4676284702449654,0.5565226205163714,0.5321888390462846,0.32221536479647006,0.31941803985048495,0.2636421691876159,0.28912674883346856,0.7140007008675902,0.35553175485621313,0.07830981319846643,1.05e-05,0.9901219885796309
16,0.42713256998155075,0.5754458644653161,0.42713256998155075,0.5754458644653161,0.5375263812020423,0.27495285279485526,0.44037419278821965,0.2484931622181235,0.2713846908332703,0.7276467886068472,0.34225166493938347,0.08353046741169753,1.12e-05,0.9888122593984008
17,0.4712588268523298,0.5309125891235041,0.4712588268523298,0.5309125891235041,0.5144972957205034,0.27780859394072677,0.45215305135760775,0.32156978154599003,0.3371974707481566,0.7912308106434316,0.34653185157964367,0.08875112162492862,1.1899999999999998e-05,0.9874226159105698
18,0.5192789240038994,0.5356504031590092,0.5192789240038994,0.5356504031590092,0.5314457248896365,0.3941866794474345,0.48724501093500366,0.33558339967002465,0.33684053227396343,0.8060078561666514,0.4048471615481328,0.09397177583815972,1.2599999999999998e-05,0.9859534244363507
19,0.48485352674280235,0.5285103968762102,0.48485352674280235,0.5285103968762102,0.5170188838383188,0.36226302655761894,0.37382823578184765,0.2830670396520634,0.35797828023083006,0.7985898785794767,0.34024819353557656,0.09919243005139082,1.3299999999999998e-05,0.9844049258778492
20,0.5691433203534118,0.5477562279199973,0.5691433203534118,0.5477562279199973,0.553494443534874,0.3585459560221484,0.3833891720396463,0.33081318031888246,0.31226151998884477,0.7162498766158895,0.585446177254073,0.10441308426462191,1.3999999999999998e-05,0.9827773792979618
21,0.5143697787303928,0.5761203186363781,0.5143697787303928,0.5761203186363781,0.5604740970302375,0.2558669705325622,0.39557253103234685,0.3307073311893316,0.3499978283732137,0.7961472354192973,0.3651451389382819,0.109633738477853,1.47e-05,0.981071334797889
22,0.50484739962251,0.5054460092257438,0.50484739962251,0.5054460092257438,0.5052818841068075,0.4090482492532154,0.3244832012599691,0.26616205832853884,0.2370907877552672,0.877735706790648,0.41742813734419104,0.1148543926910841,1.5399999999999998e-05,0.9792871931567788
23,0.5018758111427777,0.5518778610285722,0.5018758111427777,0.5518778610285722,0.5393160225357861,0.30137046582550336,0.3801604707096997,0.33180023941628733,0.3735526672988398,0.7457064029646908,0.3850530737836777,0.1200750469043152,1.61e-05,0.9774254181732734
24,0.5153759043588199,0.5432672528353597,0.5153759043588199,0.5432672528353597,0.5355566074140373,0.3569484267904972,0.4012043333015658,0.298950160000472,0.34492800673575186,0.8285336472417993,0.3922398679604757,0.1252957011175463,1.68e-05,0.975486407832553
25,0.4919623377098598,0.5530898863826628,0.4919623377098598,0.5530898863826628,0.5379915684461596,0.3006157708763588,0.373229768939246,0.2749843408470481,0.37593777262089234,0.774108928912486,0.35008349322728327,0.13051635533077738,1.75e-05,0.9734708399822315
26,0.5230120149573345,0.5231215493651458,0.5230120149573345,0.5231215493651458,0.5230941499467009,0.3280879138857804,0.26798679176084095,0.33097516939916105,0.3395248598589187,0.767115296722778,0.431347283605987,0.1357370095440085,1.82e-05,0.971379053623726
27,0.48364702741554794,0.5497024594935408,0.48364702741554794,0.5497024594935408,0.5311178113333882,0.25418081705168744,0.3783870568063742,0.32163370029172383,0.350177553585401,0.7845105262307821,0.36073387560694353,0.1409576637572396,1.89e-05,0.9692114990515014
28,0.4881741246839805,0.5340228972711704,0.4881741246839805,0.5340228972711704,0.5223719429923224,0.2524486203146966,0.2632213707609107,0.29878794979174245,0.332549418966756,0.7474145342225254,0.3590489267173579,0.14617831797047068,1.96e-05,0.966968827880919
29,0.47369769176713084,0.5423548228120015,0.47369769176713084,0.5423548228120015,0.523843161063269,0.4029716302511036,0.3652188304312336,0.30227771761988076,0.3144494050335695,0.7310887929377575,0.3767340465139572,0.15139897218370177,2.0299999999999995e-05,0.9646515551333626
30,0.46600606280890966,0.5772658075875763,0.46600606280890966,0.5772658075875763,0.5460739539703358,0.31868992192154333,0.5621993012372382,0.28740177892364643,0.3097177364251711,0.7519809517140734,0.3369867744326264,0.15661962639693286,2.1e-05,0.9622602948608497
31,0.455933099279755,0.5391811967058209,0.455933099279755,0.5391811967058209,0.5155536322854463,0.31447301730125127,0.3793830884673781,0.34979075369958124,0.3252627240642189,0.6670142080242785,0.37824269859442594,0.16184028061016395,2.1699999999999996e-05,0.9597957101650536
32,0.6168587666852029,0.5118420242726153,0.6168587666852029,0.5118420242726153,0.5402521749492736,0.36858299107490444,0.45849732109250185,0.35174878652503777,0.39335310428227105,0.8545271251432214,0.5626110298154298,0.16706093482339507,2.24e-05,0.9572582563074926
33,0.51169938473523,0.5333256324221853,0.51169938473523,0.5333256324221853,0.5269019699189812,0.3938819453383642,0.3608247365039722,0.29218061050726907,0.3009926445385259,0.802547555820881,0.3700680919381798,0.17228158903662616,2.31e-05,0.9546486310039958
34,0.49799005539719765,0.536427104894351,0.49799005539719765,0.536427104894351,0.5256531224586071,0.334660084359402,0.3357031716534719,0.2974272712654736,0.3629970634854734,0.8059329625051522,0.35658939058209227,0.17750224324985725,2.3799999999999996e-05,0.9519673613831401
35,0.5209664331514661,0.5219967256715694,0.5209664331514661,0.5219967256715694,0.5216938829980792,0.4202763282554579,0.47459732626883633,0.38027051696966513,0.32049080561177623,0.7776926467279074,0.4402418574717305,0.18272289746308834,2.45e-05,0.9492153963074088
36,0.49306844202141115,0.5351411512874582,0.49306844202141115,0.5351411512874582,0.5228531606262553,0.33743942978164376,0.4229521075558186,0.279470431423853,0.31515812737927046,0.788765571796013,0.36800196171938365,0.18794355167631943,2.5199999999999996e-05,0.9463933029522499
37,0.5992627708329705,0.5306085147411123,0.5992627708329705,0.5306085147411123,0.5496471119113268,0.3347399180129704,0.35651404516133905,0.2768241955386794,0.309165381910182,0.9035576046978848,0.5731865698566744,0.19316420588955052,2.59e-05,0.9435017223780354
38,0.6282619578735242,0.5297613440572475,0.6282619578735242,0.5297613440572475,0.5553160135168588,0.39441843415211786,0.40080060932206635,0.3192700748821682,0.390504833674689,0.8045511971723778,0.6401033448727361,0.19838486010278164,2.6599999999999996e-05,0.9405414935511848
39,0.43663110583162007,0.5395876657612922,0.43663110583162007,0.5395876657612922,0.5120253904024141,0.29144158822056887,0.36570480152592805,0.3110354240354061,0.27151104194870296,0.7391483613362256,0.3329644566926001,0.20360551431601273,2.73e-05,0.9375132738302151
40,0.5136584936158886,0.5281878609906202,0.5136584936158886,0.5281878609906202,0.524563194485382,0.4575500656842482,0.28937952506225245,0.3099800038922502,0.3085560013329597,0.787007612004185,0.3676930468395988,0.20882616852924382,2.7999999999999996e-05,0.9344179647353789
41,0.5522639759081654,0.455508775732762,0.5522639759081654,0.455508775732762,0.4802635789383207,0.2984777116326033,0.2667387290142271,0.295257990663657,0.3530986620283656,0.7101418332572426,0.5650986004144568,0.2140468227424749,2.8699999999999996e-05,0.9312559673562646
42,0.48299931465411383,0.5225411878776232,0.48299931465411383,0.5225411878776232,0.5118634686805315,0.24816331691368185,0.32803335644596654,0.2932366450020783,0.30982080456985117,0.8145818180009091,0.3444190466232298,0.219267476955706,2.94e-05,0.9280282521309952
43,0.4532172476390027,0.5302142769687797,0.4532172476390027,0.5302142769687797,0.50864550867118,0.2589150691238573,0.39828338787223194,0.26982234259187976,0.2912079697926619,0.6796428018075097,0.38231939460184206,0.2244881311689371,3.0099999999999996e-05,0.9247349750561019
44,0.5193759308960781,0.5403961731684773,0.5193759308960781,0.5403961731684773,0.5352193296421325,0.388112436406073,0.4762756475647327,0.3006735023122716,0.29808033546302365,0.8074036641401616,0.3945610170640423,0.2297087853821682,3.0799999999999996e-05,0.9213777088249723
45,0.4856728023874478,0.5282892537486908,0.4856728023874478,0.5282892537486908,0.5180112046655267,0.3306863025792255,0.39552656402067055,0.2573483241677018,0.308886337644422,0.7465802846266709,0.3654654622982978,0.2349294395953993,3.149999999999999e-05,0.9179570235622426
46,0.5410633141682709,0.5198844244792266,0.5410633141682709,0.5198844244792266,0.5258064717054368,0.4005691406746807,0.3941317549843463,0.3163996820863957,0.30933881983731315,0.9183659603486692,0.3749441615529865,0.2401500938086304,3.22e-05,0.9144733566790819
47,0.45984600487530486,0.48685429273315733,0.45984600487530486,0.48685429273315733,0.47919768409337876,0.3814385185603859,0.29938726743599325,0.30687837931445583,0.30136280755647965,0.71347261998416,0.3817897816470605,0.24537074802186148,3.289999999999999e-05,0.9109281377556423
48,0.5396952235398733,0.5296879198824136,0.5396952235398733,0.5296879198824136,0.5322916372679177,0.43205908237995466,0.43875857389252954,0.3045786441533123,0.38348705141318107,0.8042459604401838,0.4253994971108531,0.2505914022350926,3.36e-05,0.9073219348986944
49,0.5144646859135381,0.5328677924672638,0.5144646859135381,0.5328677924672638,0.527847097604536,0.41850358920308584,0.31047504266613996,0.32155864025812714,0.43661310010078985,0.8056083959902254,0.35390502022620157,0.25581205644832367,3.43e-05,0.9036556864157319
50,0.4861366961525546,0.4858435297763978,0.4861366961525546,0.4858435297763978,0.4859310149913659,0.3428176437058863,0.4143234193796919,0.289782964177479,0.36130136688393066,0.8011190028658696,0.35188315869590187,0.26103271066155476,3.5e-05,0.899930060065041
51,0.509167790855387,0.5133776135532928,0.509167790855387,0.5133776135532928,0.5123292140197009,0.3129081229269232,0.28333424320573086,0.3311829277711219,0.3170549821725271,0.7717848870589343,0.38305502863358437,0.26625336487478585,3.5e-05,0.8962202255303661
52,0.5004433074792825,0.4832027108905427,0.5004433074792825,0.4832027108905427,0.48788641765713725,0.43522877130512944,0.4437534453183966,0.3046283336141119,0.34734348280285504,0.7593890069170451,0.40189515059797104,0.271474019088017,3.499971492418516e-05,0.8925262234794596
53,0.4723981387396658,0.47603998632214045,0.4723981387396658,0.47603998632214045,0.4750030436553065,0.46310813739255546,0.37055037498319016,0.3272383525007111,0.2950084337933807,0.7373541414093212,0.37948072610561895,0.2766946733012481,3.499885970604173e-05,0.8888481080842515
54,0.5015988560329022,0.5003018351523778,0.5015988560329022,0.5003018351523778,0.5006116898730399,0.4185630757218516,0.24138344177306603,0.2832246198370925,0.33970904528207563,0.8068141038965185,0.3768930734402625,0.2819153275144792,3.4997434373472653e-05,0.8851857252108554
55,0.5066165365863775,0.4870209002279849,0.5066165365863775,0.4870209002279849,0.4923077885759996,0.30579654201764217,0.2205924125173344,0.30362496533635935,0.32162099538463,0.8205224236942383,0.3944680044067063,0.28713598172771027,3.499543897298183e-05,0.8815393294207752
56,0.5349116520223698,0.4877870214438256,0.5349116520223698,0.4877870214438256,0.501428889576346,0.41907889827466044,0.37752891646472153,0.2875284727819826,0.37512869090275275,0.8602896448448358,0.39457981155539895,0.29235663594094136,3.4992873569672606e-05,0.8779085360777875
57,0.46169928711342495,0.4807690243919296,0.46169928711342495,0.4807690243919296,0.4754550862126054,0.4630662331765461,0.35880960084635566,0.2506142741127118,0.3048725901718336,0.6910421841645745,0.34924526416294116,0.29757729015417245,3.498973824724562e-05,0.8742933686201771
58,0.4529584107470058,0.44675212701749106,0.4529584107470058,0.44675212701749106,0.44838022964540913,0.35983216540091617,0.25669592612258885,0.2673532329520615,0.31833243730222754,0.6622360058461882,0.3519766813555077,0.30279794436740354,3.498603310799612e-05,0.8706939443945885
59,0.6247757034712709,0.5130397713855717,0.6247757034712709,0.5130397713855717,0.5437494209036232,0.33086849098124127,0.3697187983591215,0.33811811737385844,0.28130370565656976,0.7356878149148133,0.7365337023285733,0.30801859858063463,3.4981758272810586e-05,0.8671102888571719
60,0.5408314259899616,0.5335502101884747,0.5408314259899616,0.5335502101884747,0.5356674666982147,0.259908824742269,0.4099927045140889,0.3126834691408261,0.39388122946713466,0.806311041240286,0.4306365799954295,0.3132392527938657,3.497691388116277e-05,0.8635421151605746
61,0.5284251346279837,0.47024239562742015,0.5284251346279837,0.47024239562742015,0.486614889930934,0.27626734695292954,0.44070742100576266,0.27832354218254446,0.3663244051829362,0.8344316013693498,0.3960174831065094,0.3184599070070968,3.497150009110922e-05,0.8599895404962202
62,0.49156062595315836,0.4883282348960031,0.49156062595315836,0.4883282348960031,0.489187032449991,0.28138919629489223,0.36098135784668944,0.2794522451667942,0.31668254151665526,0.7451431346517902,0.3991508146874827,0.3236805612203279,3.496551707928404e-05,0.856452660014232
63,0.47064043002593575,0.5087929645853321,0.47064043002593575,0.5087929645853321,0.4987720698118212,0.2918849247167164,0.42666629331652056,0.28525597550647197,0.2914913038460998,0.8340452355936796,0.35786703320446567,0.328901215433559,3.495896504089319e-05,0.8529316314185659
64,0.4744005094264233,0.43027861212294877,0.4744005094264233,0.43027861212294877,0.4414485768647867,0.2886879883794743,0.40852185548918274,0.26833286609275486,0.3244096962681759,0.7680450017931628,0.38036139901218713,0.33412186964679014,3.495184418970807e-05,0.849426094442606
65,0.5051559986151282,0.4867109817678538,0.5051559986151282,0.4867109817678538,0.4920030654175209,0.3215061315795917,0.35717782470853604,0.3616274917722184,0.3171113109387362,0.8536625886601926,0.3813151296723058,0.33934252386002123,3.4944154758058585e-05,0.8459358226197461
66,0.4889408749778522,0.4627534688176738,0.4889408749778522,0.4627534688176738,0.47002424788661334,0.3801905617996716,0.37198874958590494,0.33472489229482993,0.3353041624836859,0.7683105181792248,0.3740954804350955,0.3445631780732523,3.493589699682553e-05,0.8424614053219557
67,0.4438863566162142,0.435173322827281,0.4438863566162142,0.435173322827281,0.43748479173518745,0.26861087658478294,0.3517223742852465,0.2780263445557537,0.28573158132827675,0.7240855727212482,0.33822364339433136,0.3497838322864834,3.4927071175432416e-05,0.8390027070418
68,0.5043030179461425,0.46969510690245914,0.5043030179461425,0.46969510690245914,0.47943072358612004,0.44865360653609176,0.4354534879357435,0.3328543651165415,0.36063044051115295,0.8097942894824529,0.3746462301304618,0.3550044864997145,3.491767758183671e-05,0.8355591216435035
69,0.43718320484822826,0.4390507890822061,0.43718320484822826,0.4390507890822061,0.4385100917425009,0.36847647024122104,0.3029477908400829,0.235691754377835,0.305670027990183,0.7467836065127093,0.31850419229750515,0.3602251407129456,3.490771652252038e-05,0.8321310688431064
70,0.5440716112849833,0.5013026148327768,0.5440716112849833,0.5013026148327768,0.5136507643619554,0.4015433532034694,0.4494614557834816,0.29368077204756604,0.315376651588909,0.7544420247444308,0.5194737377115299,0.3654457949261767,3.4897188322479974e-05,0.8287181258201599
71,0.533978391311115,0.5035216228282515,0.533978391311115,0.5035216228282515,0.5113337375223644,0.3408954249259987,0.7067495996140274,0.3568945846977158,0.328958056500639,0.8301510205687189,0.386036697373714,0.37066644913940777,3.488609332521591e-05,0.8253211113624275
72,0.5417931142279856,0.46669590728117893,0.5417931142279856,0.46669590728117893,0.4856332879280676,0.4287791826586008,0.3203783181638903,0.3207427658614681,0.3574926322289115,0.7866146436828326,0.4525651950433387,0.37588710335263886,3.487443189272139e-05,0.8219393150260051
73,0.4928854253574702,0.436196101804402,0.4928854253574702,0.436196101804402,0.4518966304603966,0.3313822554973241,0.4351361619709937,0.3518411047845882,0.36046155026867355,0.7768611297307517,0.38809042042213987,0.38110775756586995,3.48622044054705e-05,0.8185729865605632
74,0.4755775368745035,0.4359505555852343,0.4755775368745035,0.4359505555852343,0.44678756897337774,0.25792317596904885,0.3729101512227445,0.3095136305267065,0.27898216970993783,0.7264894055094998,0.4087449224347908,0.38632841177910104,3.484941126240582e-05,0.8152219038456678
75,0.5051436267779797,0.4663363674429354,0.5051436267779797,0.4663363674429354,0.4770317724905912,0.2654673894736266,0.3843258321365577,0.3155356637576369,0.3400854731625526,0.8364104313007679,0.37630192277959973,0.3915490659923322,3.4836052880925445e-05,0.8118862095288932
76,0.5537264799017306,0.41738257193437917,0.5537264799017306,0.41738257193437917,0.4530529372859747,0.3737347043069618,0.412583618963218,0.31655520456272535,0.3131207788441663,0.7540816261092316,0.5386836646608237,0.3967697202055633,3.48221296968693e-05,0.8085653420227269
