iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,epoch,learning_rate
1,0.625866198294219,0.44181764566583753,0.625866198294219,0.44181764566583753,0.4907492389902476,0.35041295279615564,0.4779380660860903,0.3518220598081433,0.36540886073723855,0.9423793985580603,0.5037181611312533,0.005220654213231096,7e-07
2,0.5656301077601755,0.4103965891072802,0.5656301077601755,0.4103965891072802,0.4532398511655631,0.2862524502529933,0.3702662112312373,0.3181455181028659,0.3737521541298006,0.8395244999243636,0.42190216122758145,0.010441308426462192,1.4e-06
3,0.65677789191406,0.42243126753186006,0.65677789191406,0.42243126753186006,0.4824904978740964,0.543385131925212,0.48469532563654266,0.36418119084843764,0.3837209534031848,1.0376304709506876,0.47912860639928334,0.015661962639693286,2.1e-06
4,0.6539793238742584,0.4104687552737927,0.6539793238742584,0.4104687552737927,0.484601141419262,0.36863072317185186,0.46310298065852373,0.3306134590047056,0.38434296123034223,1.1224838654567053,0.4226078532414489,0.020882616852924384,2.8e-06
5,0.601620739916942,0.425785273089752,0.601620739916942,0.425785273089752,0.47102646669372955,0.38083832353467784,0.354495596893549,0.3349472957817953,0.4064790196218753,0.8995536226375248,0.43601486337049133,0.026103271066155478,3.4999999999999995e-06
6,0.5588252191868319,0.4048410350246963,0.5588252191868319,0.4048410350246963,0.4485977133736017,0.27746276047082735,0.4193467965434349,0.29297471024366756,0.32968181853341755,0.8895122916691833,0.47862068797749974,0.03132392527938657,4.2e-06
7,0.6014270470789077,0.4137944609097216,0.6014270470789077,0.4137944609097216,0.4639469743706288,0.4691261029915514,0.3551288644300853,0.3731146674703759,0.3871133987250187,0.9097559146873708,0.47407663863434196,0.03654457949261767,4.9e-06
8,0.5905018473453014,0.4315901229290101,0.5905018473453014,0.4315901229290101,0.4750348203815523,0.31411454138146666,0.4815448904161798,0.3781437069583563,0.38508125147299876,1.016816547224773,0.410487090088901,0.04176523370584877,5.6e-06
9,0.5610888340350632,0.41501509039921713,0.5610888340350632,0.41501509039921713,0.45118275424465565,0.4771170148146252,0.45679798803634103,0.3405085197272385,0.39444347196336077,0.8045135582255794,0.4303031985075308,0.04698588791907986,6.299999999999999e-06
10,0.619890936486917,0.4314286931248483,0.619890936486917,0.4314286931248483,0.48498565889895,0.2752216709713546,0.4132679421467019,0.32452139171443073,0.3275381152079254,0.9417373374592324,0.5227620095596206,0.052206542132310955,6.999999999999999e-06
11,0.5621183273147472,0.43449068046354855,0.5621183273147472,0.43449068046354855,0.4688080372288826,0.34026600260723666,0.4116506557121655,0.36425784200759775,0.3969624609438849,0.8777838890741364,0.41157621047443016,0.05742719634554205,7.699999999999999e-06
12,0.5720036959466801,0.4190329164403783,0.5720036959466801,0.4190329164403783,0.4615650523919613,0.2422126524964816,0.4001270928732784,0.3577556448343767,0.4440829870057076,0.8707123176789048,0.43996408921679936,0.06264785055877314,8.4e-06
13,0.6348295896272383,0.4143628216887964,0.6348295896272383,0.4143628216887964,0.47801685729064075,0.34934723734787193,0.5081530611989471,0.4028489256038887,0.4761343810173278,1.0244440337297347,0.4482005264385408,0.06786850477200425,9.1e-06
14,0.5225911095473198,0.3968188334768379,0.5225911095473198,0.3968188334768379,0.4308319820556792,0.3659132524066657,0.31790477696357045,0.2982814393787802,0.3374074133946227,0.8335163552692545,0.44666933811581405,0.07308915898523534,9.8e-06
15,0.5256020866008835,0.4147761398070365,0.5256020866008835,0.4147761398070365,0.44511350407265154,0.33542094928186517,0.3645156520338614,0.2859842879420351,0.35640369073201866,0.796234432577213,0.39470137266551597,0.07830981319846643,1.05e-05
16,0.49314596651575054,0.40463630875317325,0.49314596651575054,0.40463630875317325,0.4272657036781314,0.30949987204648455,0.5012782352771858,0.2794116408813947,0.3268871469746445,0.8318598722373692,0.3912531538481621,0.08353046741169753,1.12e-05
17,0.5142692056392376,0.42840317194023236,0.5142692056392376,0.42840317194023236,0.45203145034611253,0.29021268611976064,0.46284445963663035,0.3306919956665619,0.3632836815520539,0.8675098490364785,0.3785629138228189,0.08875112162492862,1.1899999999999998e-05
18,0.570981089867874,0.40052656211858534,0.570981089867874,0.40052656211858534,0.4443042781203987,0.41892779007030284,0.5076236561751746,0.3722860596080541,0.3794949261892122,0.8882088665595816,0.43787351501829863,0.09397177583815972,1.2599999999999998e-05
19,0.5596180325925565,0.38626224458140385,0.5596180325925565,0.38626224458140385,0.43189358897507213,0.357242721911067,0.47117309357161874,0.2981352281208309,0.43963148909765687,0.9273805575918189,0.3849538512634896,0.09919243005139082,1.3299999999999998e-05
20,0.6358485383888612,0.4470978877481368,0.6358485383888612,0.4470978877481368,0.4977402349468321,0.37958929511233924,0.42833934659624967,0.3492266517236923,0.37522268897687533,0.8330153127850339,0.6204845410041159,0.10441308426462191,1.3999999999999998e-05
21,0.5835548272489745,0.42555941280304593,0.5835548272489745,0.42555941280304593,0.4655919573269788,0.2685084690057017,0.47801014641007,0.35725946655876006,0.4039055530161789,0.8883254524224353,0.4232367214867245,0.109633738477853,1.47e-05
22,0.5554665484319127,0.4007356617221661,0.5554665484319127,0.4007356617221661,0.44315954484045517,0.4176016019596919,0.3671458225394879,0.28355182062726425,0.28342292801519575,0.9671403163783052,0.44750654916286514,0.1148543926910841,1.5399999999999998e-05
23,0.5601469247282012,0.44731786334516954,0.5601469247282012,0.44731786334516954,0.47566350875422403,0.3227094981361391,0.3946180141759583,0.35212927167412766,0.4353911053279863,0.8384195960363896,0.4177184313153097,0.1200750469043152,1.61e-05
24,0.577097347963361,0.40922866374158845,0.577097347963361,0.40922866374158845,0.45563646871596597,0.3632724639004167,0.41436410127704343,0.31469241915093993,0.37921362828307914,0.9617486205807764,0.4191564464879409,0.1252957011175463,1.68e-05
25,0.5507125455376728,0.41889517532481657,0.5507125455376728,0.41889517532481657,0.451453652698547,0.3136270076159114,0.4097033066780358,0.2910486233207431,0.43606301979856543,0.8507690655691279,0.39944937853213164,0.13051635533077738,1.75e-05
26,0.5986931897585112,0.42079858671287634,0.5986931897585112,0.42079858671287634,0.465299895964563,0.34438353148640927,0.2968723434700921,0.37174055992012406,0.4031777514134976,0.8841176687462656,0.48181438221419537,0.1357370095440085,1.82e-05
27,0.560783390109157,0.42426436217751423,0.560783390109157,0.42426436217751423,0.46267388062551656,0.25717419769892597,0.4818485335434029,0.3790268492117732,0.41322071374707237,0.8905833914100107,0.42890999271429897,0.1409576637572396,1.89e-05
28,0.5544209204110211,0.4296029244839152,0.5544209204110211,0.4296029244839152,0.4613212966360155,0.2616679373182386,0.2984652211456178,0.32115546891470487,0.3734968209471431,0.8631720414379054,0.39578920349731794,0.14617831797047068,1.96e-05
29,0.5220977556047355,0.4186933517039324,0.5220977556047355,0.4186933517039324,0.44657373474910883,0.4215337273687826,0.4144523526975912,0.334185211255256,0.31767476103367975,0.8470739285386389,0.39588152482167566,0.15139897218370177,2.0299999999999995e-05
30,0.5072915847108124,0.4223825580032566,0.5072915847108124,0.4223825580032566,0.44618693948723404,0.3248544657077633,0.6259129014179273,0.30100777094059955,0.35238803712023403,0.8114898020627843,0.36150542317936685,0.15661962639693286,2.1e-05
31,0.4989607857176445,0.4491031464885806,0.4989607857176445,0.4491031464885806,0.4632537930738183,0.3229398031222682,0.37375804089087467,0.38689305005051383,0.3585180692462931,0.7491400227401747,0.39713339985383256,0.16184028061016395,2.1699999999999996e-05
32,0.652423971269827,0.39374362420654274,0.652423971269827,0.39374362420654274,0.46372435521334415,0.3913958502044382,0.5853441899261106,0.3647920290386549,0.4306082241658916,0.9064172500787583,0.5832502563970071,0.16706093482339507,2.24e-05
33,0.5824892593811667,0.42569632796393236,0.5824892593811667,0.42569632796393236,0.472268600482494,0.41066625603313245,0.40894873353919636,0.3266834648272669,0.38505661170056127,0.8955855847712365,0.42270052279379383,0.17228158903662616,2.31e-05
34,0.5610205907337129,0.44194787426555193,0.5610205907337129,0.44194787426555193,0.4753241986036302,0.35645778856346155,0.4176852284838574,0.32831754841118516,0.4238557248343875,0.9154656738197344,0.3881736637749259,0.17750224324985725,2.3799999999999996e-05
35,0.5662254549745201,0.4033761369677032,0.5662254549745201,0.4033761369677032,0.45124275423586413,0.43433953754731036,0.49347111919826653,0.3919661038067598,0.3451936389570476,0.855085148981277,0.47216308096226467,0.18272289746308834,2.45e-05
36,0.5376013055356328,0.4351155956133138,0.5376013055356328,0.4351155956133138,0.4650481482967739,0.3360522080530206,0.48985673682974534,0.3032030889678612,0.3475630342781147,0.8545218826366076,0.4045443954335025,0.18794355167631943,2.5199999999999996e-05
37,0.6536447073625236,0.4344456984967881,0.6536447073625236,0.4344456984967881,0.4952320654410873,0.34634346012173506,0.3629827845306177,0.28764407822099547,0.3315961495536634,0.9982912806760778,0.6187830322483763,0.19316420588955052,2.59e-05
38,0.6902797115907402,0.4319654785998857,0.6902797115907402,0.4319654785998857,0.4989816471934322,0.3994764682030263,0.39035201932436187,0.33561686162508036,0.44190527810110475,0.9161343646390316,0.6749895893128984,0.19838486010278164,2.6599999999999996e-05
39,0.49609924060357263,0.40452339389597974,0.49609924060357263,0.40452339389597974,0.4290389604866508,0.29707794810930105,0.42059977770142154,0.3459906402777526,0.3419418134762828,0.8258411188679353,0.36761222370660696,0.20360551431601273,2.73e-05
40,0.5792353458492654,0.43813069478148703,0.5792353458492654,0.43813069478148703,0.47333230543881694,0.4624832241959272,0.3473278396649201,0.34267539335096875,0.37115365016921387,0.883116970503547,0.40841969385755167,0.20882616852924382,2.7999999999999996e-05
41,0.6348163747256454,0.41630031609762075,0.6348163747256454,0.41630031609762075,0.472207612823695,0.3228405388998292,0.4184166379339158,0.3217975782785644,0.4263889466098416,0.8240807682236547,0.6332544061261771,0.2140468227424749,2.8699999999999996e-05
42,0.5448089157877541,0.43133215755437776,0.5448089157877541,0.43133215755437776,0.46197493770159836,0.25990500118179166,0.4156346908964064,0.30792053420722204,0.3605073692097324,0.9119682047725031,0.389234988780134,0.219267476955706,2.94e-05
43,0.5024533602814467,0.4333967494664368,0.5024533602814467,0.4333967494664368,0.4527412063907836,0.2746198646824933,0.43063903165798134,0.28088241185172214,0.33149504303486627,0.7734851987659224,0.40437293209187597,0.2244881311689371,3.0099999999999996e-05
44,0.6125931638886356,0.4280844098948724,0.6125931638886356,0.4280844098948724,0.47352499561384337,0.40264123174561883,0.5876545221660688,0.32908893616398316,0.36231130807351614,0.9720942546100589,0.4514507995572914,0.2297087853821682,3.0799999999999996e-05
45,0.539190967670178,0.41967566335922346,0.539190967670178,0.41967566335922346,0.44849984487518696,0.3397562982766867,0.4213002354743343,0.27132095887971913,0.37027963438046413,0.8171610122537548,0.4047595002176928,0.2349294395953993,3.149999999999999e-05
46,0.589208758556017,0.4513182923679928,0.589208758556017,0.4513182923679928,0.48987525142729277,0.42308985493534024,0.41817433402135457,0.32945827862887767,0.36122125647810616,0.9911391930557262,0.40145612216590504,0.2401500938086304,3.22e-05
47,0.5014632395970027,0.4489522711653853,0.5014632395970027,0.4489522711653853,0.46383866341784624,0.38250434747940676,0.3362665969146297,0.3282472804766001,0.33888792919148497,0.7909455217990738,0.4028775096160567,0.24537074802186148,3.289999999999999e-05
48,0.5922753819274781,0.4260899842792766,0.5922753819274781,0.4260899842792766,0.46932833828032056,0.44120965177207855,0.4761392972098186,0.3516980795717008,0.4347331676811619,0.8879305174746918,0.45567176849951935,0.2505914022350926,3.36e-05
49,0.5776755201030324,0.42458417131684917,0.5776755201030324,0.42458417131684917,0.4663501873146744,0.4278403400830259,0.4216629271098149,0.345294869943412,0.48415295826404375,0.9016737404205697,0.4023081547845613,0.25581205644832367,3.43e-05
50,0.5486921257926192,0.436081172849663,0.5486921257926192,0.436081172849663,0.4696845943108204,0.36267139250430847,0.4804412877632464,0.3055820297726127,0.39714779752001245,0.9180133023032185,0.39026436502548983,0.26103271066155476,3.5e-05
51,0.5939697292089449,0.44831455220511696,0.5939697292089449,0.44831455220511696,0.48458790825679937,0.33232750054162297,0.43491179754692133,0.36803854201263353,0.3871427045667132,0.9051328438171755,0.4340975442599789,0.26625336487478585,3.5e-05
52,0.5454896608384254,0.4421901662051304,0.5454896608384254,0.4421901662051304,0.47025327617302554,0.44338025490607236,0.45016789006929564,0.32418296525797197,0.39450238112117425,0.8332151991586726,0.42564024014014107,0.271474019088017,3.499971492418516e-05
53,0.5323468624694037,0.41711747555820106,0.5323468624694037,0.41711747555820106,0.4499266229104253,0.4723938715666751,0.40233788902643425,0.35336257642135005,0.3639272079044471,0.8316804406959649,0.41708228855358337,0.2766946733012481,3.499885970604173e-05
54,0.5554755816553153,0.4474843460072999,0.5554755816553153,0.4474843460072999,0.47328347014263306,0.4160454496822924,0.36464326618618875,0.29336134672037717,0.38981874467451416,0.9143044693818466,0.39776483778992927,0.2819153275144792,3.4997434373472653e-05
55,0.5521083630755086,0.4180919236957949,0.5521083630755086,0.4180919236957949,0.45424945000559125,0.3115776183732967,0.22971297331118531,0.31670664309591684,0.36392753048376125,0.8964998392612056,0.42016365388399096,0.28713598172771027,3.499543897298183e-05
56,0.5864530494187579,0.4231289294300539,0.5864530494187579,0.4231289294300539,0.47040880564600274,0.43360627415402875,0.4193687108438814,0.3012479809979736,0.4151196611371521,0.9321928154396046,0.4353173540336113,0.29235663594094136,3.4992873569672606e-05
57,0.5350201668966511,0.4250523679234403,0.5350201668966511,0.4250523679234403,0.45569575997069506,0.47570026788470043,0.3754726164631391,0.2715467935279995,0.354004696859426,0.8135848121752282,0.39713183614387104,0.29757729015417245,3.498973824724562e-05
58,0.5223015931516816,0.4078387710383184,0.5223015931516816,0.4078387710383184,0.4378660265356304,0.3774207327787492,0.32525960172500834,0.2886752268441758,0.3827790880847654,0.761601776545911,0.40167055121919004,0.30279794436740354,3.498603310799612e-05
59,0.685838266765631,0.4270025304288259,0.685838266765631,0.4270025304288259,0.49814128270372776,0.33858738495090274,0.4268539696982565,0.3712482976376737,0.3237576988870341,0.8530856633863155,0.7679912041589181,0.30801859858063463,3.4981758272810586e-05
60,0.5603278432025417,0.432690222688675,0.5603278432025417,0.432690222688675,0.46980518428608803,0.2605728194814129,0.4011469923101476,0.31308947513281293,0.4081671904659288,0.8336765653278998,0.4470888431408709,0.3132392527938657,3.497691388116277e-05
61,0.5815426711667907,0.4123787259656951,0.5815426711667907,0.4123787259656951,0.45998108573257945,0.3150186497048297,0.45891425764274374,0.30372830111977533,0.42198108577693044,0.9179831248875077,0.4256222447126473,0.3184599070070968,3.497150009110922e-05
62,0.5349131930430859,0.4524867427338939,0.5349131930430859,0.4524867427338939,0.47438645525835493,0.29323601076346173,0.4481422277692186,0.2966465989160225,0.3493225311381851,0.8225210649060648,0.4189482305129913,0.3236805612203279,3.496551707928404e-05
63,0.5336989333320654,0.4298409238030128,0.5336989333320654,0.4298409238030128,0.4571195752359931,0.309263979465098,0.4502407752281135,0.3076185073807156,0.33602998898413095,0.9473952120396459,0.4030996646220553,0.328901215433559,3.495896504089319e-05
64,0.5224112492315705,0.42587864945908965,0.5224112492315705,0.42587864945908965,0.4503169774543498,0.3181989742497808,0.4298157763115304,0.28427213670540225,0.36014379829304854,0.8572205765539083,0.4058940958761638,0.33412186964679014,3.495184418970807e-05
