iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,InCommit_cross_entropy,InFile_cross_entropy,InProject_cross_entropy,NonInformative_cross_entropy,Other_cross_entropy,OtherAPI_cross_entropy,TODO_cross_entropy,exact_match,detached_exact_match,completion_exact_match,context_exact_match,full_exact_match,InCommit_exact_match,InFile_exact_match,InProject_exact_match,NonInformative_exact_match,Other_exact_match,OtherAPI_exact_match,TODO_exact_match,InProject_top_1_accuracy,InProject_top_3_accuracy,InProject_top_5_accuracy,InProject_top_10_accuracy,epoch,learning_rate
11,0.5979867693361102,nan,0.5797351678407585,1.6044393267178305,0.5979867693361102,0.579122912794029,0.36037633193390717,0.545010933126597,0.6169567832137434,0.3718828485909268,0.2596427505696025,0.7567854242119837,0.49712343096234307,nan,0.48816079295154186,0.6666666666666666,0.49712343096234307,0.25,0.367816091954023,0.2926829268292683,0.42857142857142855,0.4782608695652174,0.5714285714285714,0.019230769230769232,0.8632352941176471,0.9485294117647058,0.9676470588235294,0.9808823529411764,0.3642007242628039,3.5e-05
12,0.5554545841709679,nan,0.546162341226851,1.2089274640326733,0.5554545841709679,0.5872726009172566,0.5323210538530321,0.6089192304267935,0.34087783944465105,0.3345300402423757,0.4952857962913304,0.6917346878270948,0.526071842410197,nan,0.520657841957481,0.6666666666666666,0.526071842410197,0.25,0.37894736842105264,0.26153846153846155,0.6222222222222222,0.5151515151515151,0.3617021276595745,0.15,0.8462980318650422,0.9325210871602624,0.9540768509840675,0.9709465791940018,0.3973098810139679,3.499044567203268e-05
13,0.6031223678517182,nan,0.5942005812276011,1.11065500568629,0.6031223678517182,0.6485846081512724,0.436284910608857,0.7031872899692689,0.4724950265368961,0.5134283118223221,0.2859538889532743,0.7815579372771791,0.5177322677322678,nan,0.5102308499475341,0.6666666666666666,0.5177322677322678,0.45454545454545453,0.2,0.3333333333333333,0.7692307692307693,0.625,0.5806451612903226,0.07317073170731707,0.8285280728376327,0.9393019726858877,0.9544764795144158,0.9666160849772383,0.4304190377651319,3.496179313564808e-05
14,0.5680894208798198,nan,0.5639057481490255,0.8673790386907609,0.5680894208798198,0.7034191741972932,0.7356507911036413,0.7319211307977908,0.3599741382414784,0.2872363487713463,0.5448215948656268,0.6839982897303384,0.5087588520313082,nan,0.5028991109393119,0.6666666666666666,0.5087588520313082,0.16666666666666666,0.17647058823529413,0.288135593220339,0.46938775510204084,0.5862068965517241,0.2857142857142857,0.15517241379310345,0.822538860103627,0.9209844559585493,0.9481865284974094,0.9637305699481865,0.4635281945162959,3.491407372197407e-05
15,0.5111946185316892,nan,0.5087679522476964,0.6794662569112523,0.5111946185316892,0.3880540061496114,0.38060561506147805,0.5738327304020742,0.6516242605551437,0.33070227727065876,0.4027400478214456,0.5337970324405502,0.535399923459625,nan,0.5303933253873659,0.6666666666666666,0.535399923459625,0.3561643835616438,0.38461538461538464,0.32653061224489793,0.5227272727272727,0.5161290322580645,0.3333333333333333,0.12121212121212122,0.8483353884093712,0.9395807644882861,0.9642416769420469,0.9741060419235512,0.4966373512674599,3.484733961148889e-05
16,0.5216526371551146,nan,0.5177387346800877,0.7938042824406699,0.5216526371551146,0.44142896646035407,0.3912562976527556,0.6744000708669345,0.4857416638952357,0.24737501303639683,0.42753022781705474,0.7906565793558132,0.5262522631261316,nan,0.5183092697216991,0.7239583333333334,0.5262522631261316,0.3953488372093023,0.4603174603174603,0.26666666666666666,0.5714285714285714,0.6417910447761194,0.4883720930232558,0.1891891891891892,0.8163538873994638,0.9302949061662198,0.9517426273458445,0.9745308310991957,0.5297465080186239,3.476166377696257e-05
17,0.5224544340706121,nan,0.5205552906113944,0.6494767085542396,0.5224544340706121,0.8005317949379486,0.6598104573261568,0.5577674865663779,0.36919040171320083,0.4500123497834055,0.3506818954730355,0.6917917070587065,0.5113215314944421,nan,0.5030004286326618,0.7135416666666666,0.5113215314944421,0.3877551020408163,0.22,0.2978723404255319,0.5769230769230769,0.5625,0.43137254901960786,0.1232876712328767,0.8548850574712644,0.9454022988505747,0.9568965517241379,0.9669540229885057,0.5628556647697879,3.465713990366229e-05
18,0.5076513564185215,nan,0.5056576880908528,0.6442293814207253,0.5076513564185215,0.3786771941742885,0.3481683992588324,0.39411488062460126,0.426765730543183,0.3937825021106653,0.49785600024680604,0.7152341553714222,0.5495662949194547,nan,0.5427956989247312,0.7135416666666666,0.5495662949194547,0.4915254237288136,0.5584415584415584,0.4473684210526316,0.5526315789473685,0.5853658536585366,0.32608695652173914,0.08823529411764706,0.9070866141732283,0.9637795275590552,0.9732283464566929,0.9795275590551181,0.5959648215209519,3.45338822869089e-05
19,0.4999635463511507,nan,0.5001454024613549,0.4895229195705156,0.4999635463511507,0.4872685772160601,0.5460216338402247,0.34257156272459494,0.3955862409459832,0.656021391890724,0.5464262876107128,0.6411392087572761,0.5406427221172023,nan,0.5331683168316832,0.6979166666666666,0.5406427221172023,0.4393939393939394,0.375,0.4857142857142857,0.6730769230769231,0.4878048780487805,0.2682926829268293,0.2553191489361702,0.8907766990291263,0.9635922330097088,0.9805825242718447,0.9927184466019418,0.6290739782721159,3.439202570709667e-05
20,0.5292272789928716,nan,0.5315753672150803,0.40217668702703036,0.5292272789928716,0.6363913292019621,0.5958596171517121,0.5393539132724509,0.8105319257789926,0.46582922722451886,0.4995694502198977,0.6942895162092276,0.5239048811013767,nan,0.5159084932947673,0.6822916666666666,0.5239048811013767,0.1956521739130435,0.41379310344827586,0.391304347826087,0.5,0.475,0.3333333333333333,0.23809523809523808,0.8747967479674796,0.9528455284552846,0.9707317073170731,0.9772357723577236,0.6621831350232799,3.42317252823129e-05
21,0.5677781938496128,nan,0.5679752488497714,0.5529650419201487,0.5677781938496128,0.8317811686066938,0.6515711188584832,0.4838663428961105,0.43266996126077034,0.5061720111783514,0.8687249082655102,0.5109790820448457,0.5136632906554558,nan,0.5076373735369967,0.671875,0.5136632906554558,0.36363636363636365,0.2638888888888889,0.4,0.5576923076923077,0.4883720930232558,0.25806451612903225,0.1836734693877551,0.8849009900990099,0.948019801980198,0.9628712871287128,0.9752475247524752,0.6952922917744438,3.4053156298718584e-05
22,0.5225938975577813,nan,0.5236429859885904,0.4634533443197772,0.5225938975577813,0.3680123840703777,0.8182956164609108,0.7394193144924501,0.5483741222027068,0.41543309442331444,0.5526429377159622,0.6748972834638723,0.5124476213951196,nan,0.5034928848641655,0.6927083333333334,0.5124476213951196,0.48936170212765956,0.2033898305084746,0.3050847457627119,0.6888888888888889,0.5161290322580645,0.11428571428571428,0.25,0.8167053364269141,0.91415313225058,0.9431554524361949,0.9640371229698376,0.7284014485256078,3.3856514018875575e-05
23,0.5182290376041538,nan,0.5196252942205647,0.42756846864787185,0.5182290376041538,0.3919097437834552,0.7097379215139126,0.4024950890556457,0.4266049789682118,0.5251974602903028,0.49655157387307186,0.5741776794654628,0.535260352603526,nan,0.529449423815621,0.6770833333333334,0.535260352603526,0.367816091954023,0.2857142857142857,0.3142857142857143,0.6666666666666666,0.3958333333333333,0.46511627906976744,0.2564102564102564,0.8734439834024896,0.9688796680497925,0.9813278008298755,0.9875518672199171,0.7615106052767718,3.3642013468229794e-05
24,0.5451679023729641,nan,0.5457776278287259,0.5028672595629103,0.5451679023729641,0.5585832841069646,0.46838973078131685,0.5951207341561678,0.398054662565442,0.5399202138084818,0.35651684633455444,0.8113463345659254,0.5366405928365583,nan,0.5295756536648093,0.7083333333333334,0.5366405928365583,0.34782608695652173,0.38666666666666666,0.3783783783783784,0.6875,0.6363636363636364,0.44680851063829785,0.17073170731707318,0.8307952622673435,0.937394247038917,0.9593908629441624,0.9813874788494078,0.7946197620279358,3.340988919998411e-05
25,0.49311720816081855,nan,0.4954184385921468,0.3452479713449352,0.49311720816081855,0.4127836297821957,0.5095491728032117,0.4368684421987037,0.26267964499771557,0.6968519940755785,0.3545893281605256,0.6637197944354526,0.5338312829525483,nan,0.525,0.734375,0.5338312829525483,0.3125,0.3611111111111111,0.44680851063829785,0.62,0.3877551020408163,0.37209302325581395,0.13333333333333333,0.8918918918918919,0.9624624624624625,0.96996996996997,0.9834834834834835,0.8277289187790998,3.316039503861784e-05
26,0.5213473795687764,nan,0.523189649384811,0.4101558359907162,0.5213473795687764,0.5368872448228873,0.6236971127057679,0.6530390758457717,1.373533497504362,0.4263693219595732,0.4599572231647412,0.6860582145018272,0.5135072193758733,nan,0.5041443198439786,0.7135416666666666,0.5135072193758733,0.4307692307692308,0.4722222222222222,0.26,0.575,0.4074074074074074,0.39473684210526316,0.19607843137254902,0.835990888382688,0.9305239179954442,0.9510250569476082,0.9669703872437357,0.8608380755302638,3.2893803802333394e-05
27,0.5051819760794649,nan,0.5063744798110269,0.4281474253647883,0.5051819760794649,0.45401040978010454,0.6984796577959168,0.4383924256854826,0.35121715635460327,0.43199047192198947,0.5126811396744514,0.7729370018068169,0.5351785336995563,nan,0.5287381634001321,0.6875,0.5351785336995563,0.4576271186440678,0.20967741935483872,0.4583333333333333,0.5319148936170213,0.6129032258064516,0.3,0.1282051282051282,0.8809135399673735,0.9592169657422512,0.9690048939641109,0.9804241435562806,0.8939472322814278,3.26104070047336e-05
28,0.5070717325352728,nan,0.5090441397562432,0.37169223050129363,0.5070717325352728,0.6617910063399891,0.6098509382272079,0.5911545921711155,0.4495382861748405,0.6222833753933525,0.5278149631956727,0.7497022248273789,0.5012631578947369,nan,0.4927599824484423,0.703125,0.5012631578947369,0.3,0.25,0.3013698630136986,0.6458333333333334,0.34545454545454546,0.32,0.21428571428571427,0.8461538461538461,0.9315196998123827,0.9540337711069419,0.9718574108818011,0.9270563890325918,3.231051453605584e-05
29,0.5206464455246074,nan,0.5229015855234855,0.35800614064382447,0.5206464455246074,0.6032163611540955,0.8688061620908625,0.5674760052226624,0.44847654613059834,0.36876094278244786,0.3981959660736283,0.28162699423881365,0.5393645011131349,nan,0.5333754474626237,0.6875,0.5393645011131349,0.3333333333333333,0.24242424242424243,0.34146341463414637,0.6,0.6153846153846154,0.425531914893617,0.5176470588235295,0.8611632270168855,0.949343339587242,0.9549718574108818,0.9699812382739212,0.9601655457837558,3.199445432431165e-05
30,0.5116215764680402,nan,0.5148573839081246,0.31311438991644663,0.5116215764680402,0.7229701275090603,0.6662161134115051,0.5286244230277722,0.4581911385325287,0.48655557675995464,0.5567170862300074,0.6525473149774553,0.560630280886047,nan,0.5555290183902556,0.671875,0.560630280886047,0.4,0.17142857142857143,0.42857142857142855,0.6666666666666666,0.4864864864864865,0.24390243902439024,0.20454545454545456,0.8682385575589459,0.9403606102635229,0.9625520110957004,0.9736477115117892,0.9932747025349198,3.1662571976702204e-05
31,0.48194963491639836,nan,0.48397896506639265,0.35219170287151474,0.48194963491639836,0.4340837271430368,0.27334682721524467,0.5228235515062022,0.3269368953013701,0.41993829893815476,0.45172213757415725,0.7289908658775538,0.5424602285458212,nan,0.5361741980800749,0.6822916666666666,0.5424602285458212,0.4,0.4,0.21212121212121213,0.7142857142857143,0.5102040816326531,0.40816326530612246,0.20833333333333334,0.8549618320610687,0.9541984732824428,0.9656488549618321,0.9847328244274809,1.0263838592860839,3.131523040170198e-05
32,0.4745819377149885,nan,0.47742269850436614,0.27224644127890263,0.4745819377149885,0.6238677675759617,0.7694934042108849,0.6566678700411596,0.6725938998799184,0.3261044049847194,0.48454882027581336,0.7224600482021097,0.5463469888616198,nan,0.5412340842311459,0.6822916666666666,0.5463469888616198,0.2714285714285714,0.2894736842105263,0.4074074074074074,0.6888888888888889,0.5,0.34146341463414637,0.20588235294117646,0.8354430379746836,0.9278481012658227,0.9443037974683545,0.9645569620253165,1.0594930160372478,3.095280941222361e-05
33,0.46314484905045694,nan,0.465632902611162,0.2939827075119941,0.46314484905045694,0.4719274908603794,0.6050465580085604,0.3856341062325346,0.2636283468768155,0.5053511415313996,0.5135634378692052,0.7635268453802152,0.5306039724361573,nan,0.5240404892450443,0.6927083333333334,0.5306039724361573,0.4827586206896552,0.28,0.3770491803278688,0.6976744186046512,0.5294117647058824,0.3673469387755102,0.16666666666666666,0.8973717146433041,0.967459324155194,0.9787234042553191,0.983729662077597,1.0926021727884119,3.0575705310298085e-05
34,0.474108439685123,nan,0.4769328749191621,0.2889992658265046,0.474108439685123,0.6958005725227063,0.5798932543894085,0.4780347343333979,0.3819359791350155,0.4707496640068875,0.4939910865174,0.35706905601431654,0.5336909871244635,nan,0.526857654431513,0.6927083333333334,0.5336909871244635,0.19047619047619047,0.36585365853658536,0.28,0.6818181818181818,0.38461538461538464,0.3333333333333333,0.36065573770491804,0.8753315649867374,0.9588859416445623,0.9694960212201591,0.9814323607427056,1.1257113295395758,3.0184330453724278e-05
35,0.47271379875717223,nan,0.47618669631345373,0.2704499182477112,0.47271379875717223,0.6999083177903623,0.5171808979546185,0.5440175480080777,1.2529864078414354,0.3739306579884776,0.42094099777134225,0.3871548132146431,0.5403244768398777,nan,0.5331199212016745,0.6927083333333334,0.5403244768398777,0.358974358974359,0.35555555555555557,0.38461538461538464,0.6046511627906976,0.5789473684210527,0.42857142857142855,0.3488372093023256,0.8620102214650767,0.9454855195911414,0.9574105621805792,0.9727427597955707,1.1588204862907399,2.9779112805161734e-05
36,0.4664145485534512,nan,0.4689310442345832,0.2946275561116638,0.4664145485534512,0.41440285959954387,0.5354825509785626,0.46941834320171816,0.7868658467732059,0.3946671872583037,0.41543067647621035,0.5780369000778438,0.5577360049576534,nan,0.5523768552376855,0.6875,0.5577360049576534,0.3684210526315789,0.36363636363636365,0.4642857142857143,0.5,0.5,0.45454545454545453,0.3137254901960784,0.8698092031425365,0.957351290684624,0.9730639730639731,0.9797979797979798,1.1919296430419037,2.9360495464159826e-05
37,0.44776624788672753,nan,0.45066774615136473,0.26923788993409004,0.44776624788672753,0.42606437663374996,0.670253622359458,0.5633327968419108,0.3935437476399403,0.5500740596761579,0.4117530134551201,0.5506386862325294,0.5578201151971643,nan,0.5513651087459509,0.703125,0.5578201151971643,0.29411764705882354,0.35294117647058826,0.43243243243243246,0.625,0.6326530612244898,0.4146341463414634,0.3170731707317073,0.8424507658643327,0.9431072210065645,0.9649890590809628,0.9803063457330415,1.2250387997930678,2.8928936182634844e-05
38,0.4750179850015552,nan,0.4773293613611902,0.2970900621458038,0.4750179850015552,0.5655542368362675,0.5670768262886259,0.4363014324713252,0.6403223497355558,0.3856774707605135,0.39071379255696864,0.6237797707451675,0.5752688172043011,nan,0.5707420222991157,0.6979166666666666,0.5752688172043011,0.3695652173913043,0.2727272727272727,0.4,0.65,0.5581395348837209,0.4791666666666667,0.20689655172413793,0.8874316939890711,0.9606557377049181,0.9704918032786886,0.980327868852459,1.2581479565442317,2.8484906864325056e-05
39,0.47204107618975905,nan,0.47445220033111646,0.29893727432523604,0.47204107618975905,0.6672942677382816,0.5887307430929919,0.5363794029076498,0.534650668343471,0.41094911747779317,0.38498824778753105,0.8132326212811943,0.5204966495861253,nan,0.5124948791478902,0.7239583333333334,0.5204966495861253,0.22413793103448276,0.275,0.2962962962962963,0.6111111111111112,0.5178571428571429,0.35,0.15517241379310345,0.8465909090909091,0.9477272727272728,0.9693181818181819,0.9840909090909091,1.2912571132953958,2.8028893048770862e-05
40,0.43760107988718994,nan,0.43900379560892405,0.3416765520160789,0.43760107988718994,0.545239206276139,0.3210370375050438,0.3809442907776706,0.18382842980805933,0.6144146193046496,0.36520273892355126,0.4902067971257762,0.5717066839714471,nan,0.5666892349356805,0.6875,0.5717066839714471,0.32608695652173914,0.5636363636363636,0.49056603773584906,0.7380952380952381,0.43137254901960786,0.47058823529411764,0.3,0.8992805755395683,0.9616306954436451,0.9712230215827338,0.9808153477218226,1.3243662700465597,2.7561393380384435e-05
41,0.49795461429596877,nan,0.500814352976447,0.3031011580147122,0.49795461429596877,0.5637334902403933,0.47201376296105113,0.40232876622365654,0.4592498736075284,0.5283465209280482,0.3640497888540411,0.6013162784341601,0.5414583333333334,nan,0.53515625,0.6927083333333334,0.5414583333333334,0.3333333333333333,0.45614035087719296,0.4594594594594595,0.6226415094339622,0.45454545454545453,0.43333333333333335,0.24390243902439024,0.8968253968253969,0.9603174603174603,0.9742063492063492,0.9880952380952381,1.3574754267977238,2.7082919063189413e-05
42,0.452471700530825,nan,0.4551763687736102,0.28824429014224784,0.452471700530825,0.5117051364345984,0.6862534256651999,0.5789254125740552,0.4005692609582254,0.3503110717677949,0.44432995203659115,0.5424599420486399,0.5599230933561204,nan,0.553129873022945,0.71875,0.5599230933561204,0.37209302325581395,0.3793103448275862,0.1956521739130435,0.6388888888888888,0.543859649122807,0.325,0.35555555555555557,0.8639798488664987,0.929471032745592,0.9508816120906801,0.9659949622166247,1.3905845835488877,2.6593993301826734e-05
43,0.5391948079813231,nan,0.5425304566404111,0.3166357682909471,0.5391948079813231,0.45520023884929667,0.8711035499243672,0.5024628839353924,0.7200222499723902,0.29762041956716223,0.5140798573789134,0.5782088051928312,0.5125408942202835,nan,0.5044388800364216,0.6979166666666666,0.5125408942202835,0.3617021276595745,0.1590909090909091,0.3333333333333333,0.6382978723404256,0.6382978723404256,0.21951219512195122,0.25,0.8767650834403081,0.9499358151476252,0.9576379974326059,0.975609756097561,1.4236937403000518,2.609515072943813e-05
44,0.3938310947425106,nan,0.39488987998013597,0.3194921103616559,0.3938310947425106,0.24125618769550902,0.5082352768338899,0.3417869508788011,0.36177846677710207,0.6852779526358391,0.27402618203400186,0.6156260253177696,0.592325149577058,nan,0.58796992481203,0.6979166666666666,0.592325149577058,0.5975609756097561,0.3191489361702128,0.4642857142857143,0.7241379310344828,0.46153846153846156,0.5573770491803278,0.14285714285714285,0.9121287128712872,0.969059405940594,0.9826732673267327,0.9851485148514851,1.4568028970512157,2.558693682305257e-05
45,0.4741287515327268,nan,0.4772327966651122,0.2741542943398055,0.4741287515327268,0.2595731239232608,0.8912068132073996,0.544998173771829,0.5256587532999105,0.44721870819734316,0.37737788361676794,0.6404036472986462,0.5536382536382536,nan,0.5476396708531832,0.6979166666666666,0.5536382536382536,0.6764705882352942,0.275,0.35384615384615387,0.5892857142857143,0.3968253968253968,0.44,0.2,0.8532818532818532,0.943050193050193,0.9633204633204633,0.9758687258687259,1.4899120538023798,2.506990730711516e-05
46,0.46817141098847187,nan,0.47133514523976283,0.26952714385950705,0.46817141098847187,0.6645812836880419,0.6162178779096209,0.49477646237835143,0.6023600191303392,0.35731325247307366,0.38964596793231415,0.6520529676616563,0.5483582756310029,nan,0.5414235705950992,0.703125,0.5483582756310029,0.40625,0.29310344827586204,0.3181818181818182,0.631578947368421,0.5740740740740741,0.21875,0.1724137931034483,0.8690176322418136,0.947103274559194,0.9609571788413098,0.9685138539042821,1.5230212105535437,2.4544627545810643e-05
47,0.45768066050513856,nan,0.45927846713595605,0.34247176729573525,0.45768066050513856,0.47256601930322184,0.6911670156155848,0.42419022756698993,0.4143980726971111,0.6234890885369493,0.42894224077947585,0.48286142354466627,0.5404203718674212,nan,0.5334314550042052,0.7135416666666666,0.5404203718674212,0.4166666666666667,0.1794871794871795,0.3787878787878788,0.4878048780487805,0.4634146341463415,0.26785714285714285,0.20454545454545456,0.8924528301886793,0.9566037735849057,0.9764150943396226,0.9877358490566037,1.5561303673047078,2.4011671924845907e-05
48,0.46076828287211297,nan,0.46419297635286605,0.2777967017524097,0.46076828287211297,0.8648608660977921,0.4081357655689491,0.5259103274287591,0.42388198308927655,0.17872002229266906,0.39211042088598536,0.3656069897064979,0.6144335099671966,nan,0.6099177936886767,0.703125,0.6144335099671966,0.39285714285714285,0.48717948717948717,0.3333333333333333,0.5675675675675675,0.7272727272727273,0.5,0.42857142857142855,0.8622366288492707,0.9513776337115073,0.9756888168557536,0.9886547811993517,1.5892395240558717,2.347162322336771e-05
49,0.4538296259381948,nan,0.45675475111273045,0.25642529626004135,0.4538296259381948,0.544596593605481,0.3806774280255229,0.5657321662870919,0.3047972637788604,0.6608820351732463,0.4079986947467214,0.42439349853520086,0.5512060939483707,nan,0.5454344949272166,0.6875,0.5512060939483707,0.17307692307692307,0.32558139534883723,0.40425531914893614,0.6666666666666666,0.4634146341463415,0.5142857142857142,0.32558139534883723,0.863481228668942,0.9385665529010239,0.9556313993174061,0.9726962457337884,1.6223486808070358,2.2925071976702205e-05
50,0.4713439549395092,nan,0.4736729359266895,0.3229867345375756,0.4713439549395092,0.43607636528301097,0.3257577840746922,0.4866786235142928,0.42699766458102634,0.3816478696768735,0.3542830012754873,0.7338057102818195,0.5619872379216043,nan,0.5562440419447092,0.6875,0.5619872379216043,0.3333333333333333,0.3411764705882353,0.5625,0.7209302325581395,0.48936170212765956,0.45,0.14583333333333334,0.8930817610062893,0.949685534591195,0.9580712788259959,0.9748427672955975,1.6554578375581996,2.237261583061323e-05
51,0.44022874048814836,nan,0.44270745734435063,0.2963460320547204,0.44022874048814836,0.4892846000424491,0.3608040784547994,0.48986693066566533,0.40028064211530995,0.25101320605997124,0.4603747972606629,0.4944553615745516,0.5567312021611887,nan,0.5505882352941176,0.6927083333333334,0.5567312021611887,0.36363636363636365,0.5223880597014925,0.3269230769230769,0.6136363636363636,0.6041666666666666,0.5,0.20930232558139536,0.8820697954271961,0.9554753309265944,0.9638989169675091,0.9747292418772563,1.6885669943093637,2.1814858887785466e-05
52,0.4503531962911422,nan,0.45221542431316364,0.32391601275342613,0.4503531962911422,0.5869485509193422,0.7049337601579659,0.5775024063758977,0.5994629363681995,0.43400344078329084,0.21492519423178086,0.46239421407443515,0.5678936605316973,nan,0.5627926777352065,0.6927083333333334,0.5678936605316973,0.3333333333333333,0.2413793103448276,0.3382352941176471,0.5932203389830508,0.6410256410256411,0.6285714285714286,0.3125,0.8575949367088608,0.9335443037974683,0.9588607594936709,0.9704641350210971,1.7216761510605276,2.1252411047246976e-05
