iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
14,0.5156989284907119,nan,0.5156989284907119,nan,0.5156989284907119,0.33857697038505324,0.3537508567234571,0.29514648842336916,0.3537019412458059,0.8474966754826467,0.44231208055436494,0.9667143392242994,0.9771001464228556,0.9852555589607382,0.07308915898523534,9.8e-06
15,0.5240643852337616,nan,0.5240643852337616,nan,0.5240643852337616,0.31820154847728,0.382278367242353,0.29324344999187585,0.35449711097294784,0.8330005752946542,0.38519673634624685,0.9658823529411765,0.9765686274509804,0.9860392156862745,0.07830981319846643,1.05e-05
16,0.4985117851731235,nan,0.4985117851731235,nan,0.4985117851731235,0.3079338456119946,0.5145939331301259,0.28466898561062987,0.32687138639295565,0.867028325474046,0.41420834839871473,0.9692950282198303,0.9790709163585191,0.9869604922376753,0.08353046741169753,1.12e-05
17,0.48887425349856667,nan,0.48887425349856667,nan,0.48887425349856667,0.2734992555902595,0.43746779948715486,0.30694216903799854,0.35691060261167656,0.8734400804070467,0.35379610774039977,0.9642527061108761,0.9745445431332926,0.983128906433573,0.08875112162492862,1.1899999999999998e-05
18,0.5549037847162904,nan,0.5549037847162904,nan,0.5549037847162904,0.402578301012699,0.5294668340714606,0.3533740581523088,0.36605230132719685,0.8961353938243104,0.4224138004108777,0.9643629061080005,0.9755441719566365,0.9848363654929457,0.09397177583815972,1.2599999999999998e-05
19,0.588639477330854,nan,0.588639477330854,nan,0.588639477330854,0.3790050334947456,0.5034597691076208,0.30532132967580505,0.4565080678855956,0.9962375306111969,0.39419085627939954,0.9542128992197835,0.966685564644583,0.9785102993979644,0.09919243005139082,1.3299999999999998e-05
20,0.7180831388225474,nan,0.7180831388225474,nan,0.7180831388225474,0.3863352370629626,0.4387708657825712,0.3628002549761623,0.3799118529191058,0.867808950278287,0.7910487247547753,0.9616787564766839,0.9738652849740933,0.9838341968911917,0.10441308426462191,1.3999999999999998e-05
21,0.5841470664229247,nan,0.5841470664229247,nan,0.5841470664229247,0.2725961478832364,0.48292604829389735,0.3551353083432167,0.4117984725618481,0.909329344109864,0.4253435592210248,0.9583667427373096,0.9714632290959929,0.9816608071712001,0.109633738477853,1.47e-05
22,0.5878291674219676,nan,0.5878291674219676,nan,0.5878291674219676,0.3901650282028046,0.3882309024147595,0.2993610151284564,0.3080627592300135,1.0199837121726525,0.49392073928191665,0.9703327585105703,0.9795618573162164,0.9873698665133805,0.1148543926910841,1.5399999999999998e-05
23,0.5498002167217714,nan,0.5498002167217714,nan,0.5498002167217714,0.3266564471125122,0.41317173841951493,0.3658850437017798,0.4625928436940133,0.8222499838637586,0.4083419629112416,0.9521893220532754,0.9657939865096604,0.9778438321710301,0.1200750469043152,1.61e-05
24,0.5880170328094039,nan,0.5880170328094039,nan,0.5880170328094039,0.3827803556304404,0.41568918958860923,0.3150424787793311,0.394754262490005,1.0091991112636398,0.427127142091912,0.9625370455399257,0.9740368159619318,0.9835956087990984,0.1252957011175463,1.68e-05
25,0.5659051284582667,nan,0.5659051284582667,nan,0.5659051284582667,0.315355971571726,0.42130913712303536,0.30341594660999294,0.4687313489829308,0.8552672193942866,0.4144824270274201,0.9455972361433964,0.9606321042417522,0.9776716214198887,0.13051635533077738,1.75e-05
26,0.6110771587620598,nan,0.6110771587620598,nan,0.6110771587620598,0.3427393523564462,0.37026351450141015,0.36278065958492145,0.4143194408492026,0.9149006873410851,0.5045543044163078,0.9575850518584285,0.971064207595141,0.9818798175874732,0.1357370095440085,1.82e-05
27,0.5548243294728593,nan,0.5548243294728593,nan,0.5548243294728593,0.251423852429757,0.48191405430154083,0.37607150947368173,0.4116525744987683,0.894270346545855,0.41697882508623324,0.960040092287908,0.9730511744014524,0.9835281213359053,0.1409576637572396,1.89e-05
28,0.5724202076749985,nan,0.5724202076749985,nan,0.5724202076749985,0.2647688766815634,0.31482549851213054,0.323775381181586,0.3935699494835237,0.914701198692092,0.4039324727206927,0.962900809109979,0.9746279092997703,0.9848366796523824,0.14617831797047068,1.96e-05
29,0.5111897869213732,nan,0.5111897869213732,nan,0.5111897869213732,0.38851172573345005,0.40441276838326506,0.33879300230918263,0.31572339429035357,0.8686507068165631,0.3942293230818177,0.9688992012850832,0.9790281558163402,0.9864203590498714,0.15139897218370177,2.0299999999999995e-05
30,0.49215885573060664,nan,0.49215885573060664,nan,0.49215885573060664,0.3866139238448999,0.5820035486211053,0.292040438346359,0.3588494962926868,0.7757496137405049,0.35455746027308754,0.9657814703433746,0.975873727848854,0.9851504493942946,0.15661962639693286,2.1e-05
31,0.49849415619240034,nan,0.49849415619240034,nan,0.49849415619240034,0.3379957279286148,0.37831866664675046,0.394518159769724,0.4050529533221879,0.7484834043747574,0.3927887095085945,0.959347380265331,0.9721057694052739,0.9828315275584835,0.16184028061016395,2.1699999999999996e-05
32,0.7116655851233026,nan,0.7116655851233026,nan,0.7116655851233026,0.40578503228260365,0.6011971344113649,0.35785212811556205,0.451380160752319,0.9522585124705577,0.6910695425311416,0.9481360660000473,0.9639032692716829,0.9827199016618207,0.16706093482339507,2.24e-05
33,0.610683180712796,nan,0.610683180712796,nan,0.610683180712796,0.4037343761679256,0.4307984525515207,0.325489996921873,0.39579790749205623,0.9444479460017973,0.4270118181182862,0.9593571579615141,0.9720236836540495,0.9834002960456756,0.17228158903662616,2.31e-05
34,0.5404824665010246,nan,0.5404824665010246,nan,0.5404824665010246,0.3778054865568935,0.4471477415283734,0.3123134827201224,0.3892957588889734,0.9397241259590201,0.3783209128918048,0.9619934445768772,0.9726162097735399,0.9819278903456495,0.17750224324985725,2.3799999999999996e-05
35,0.5736228034899822,nan,0.5736228034899822,nan,0.5736228034899822,0.42829062135835977,0.5276479701396456,0.38635571715176614,0.3519119292780342,0.8685616992448343,0.4952168783880817,0.9667532386256962,0.9778615683084048,0.9866543588459854,0.18272289746308834,2.45e-05
36,0.5421972492797172,nan,0.5421972492797172,nan,0.5421972492797172,0.3278030498802798,0.5101488508684662,0.2821822157122996,0.3779223910078568,0.8750619838635123,0.40940520761017074,0.9624705002014621,0.9730040868013584,0.9827701989677469,0.18794355167631943,2.5199999999999996e-05
37,0.7285786911353663,nan,0.7285786911353663,nan,0.7285786911353663,0.3597977072626232,0.38041940555156845,0.2844780163043965,0.36379850896316257,1.0206346593072617,0.7739881690436864,0.9648550994561573,0.9750428369217016,0.9838523429933695,0.19316420588955052,2.59e-05
38,0.7526437533535776,nan,0.7526437533535776,nan,0.7526437533535776,0.3868907426848359,0.4067037923116975,0.34278319435828325,0.4655163539816775,0.9153010585909048,0.8190238613780598,0.9461294510780495,0.9591128706127748,0.9747781112317221,0.19838486010278164,2.6599999999999996e-05
39,0.5175326861410143,nan,0.5175326861410143,nan,0.5175326861410143,0.3018284059184189,0.4407070787129353,0.3389770464542274,0.34896696647599157,0.9024072200116574,0.36504850109863324,0.9655518144407034,0.9762065095398429,0.9854994388327721,0.20360551431601273,2.73e-05
40,0.5978975123651812,nan,0.5978975123651812,nan,0.5978975123651812,0.4468555003215986,0.3406639271278353,0.3467771160580614,0.3675211904864382,0.9366200521360847,0.4113074880219371,0.9628878988929466,0.9739966731037647,0.9838052809697712,0.20882616852924382,2.7999999999999996e-05
41,0.7329777017457626,nan,0.7329777017457626,nan,0.7329777017457626,0.33272149454088656,0.4290949555592166,0.3304964424792632,0.44691041902341677,0.8641306910301161,0.8163565430500077,0.9552211623830446,0.967741935483871,0.9802627085846973,0.2140468227424749,2.8699999999999996e-05
42,0.5287500359399054,nan,0.5287500359399054,nan,0.5287500359399054,0.24372008256295374,0.4835037447877652,0.3106080383790279,0.3822967078981718,0.879747126343267,0.37581810628149254,0.9630563634355557,0.9747266502227294,0.9837278651106284,0.219267476955706,2.94e-05
43,0.5101609533000141,nan,0.5101609533000141,nan,0.5101609533000141,0.2888557321964942,0.40112319214099906,0.2823733223656378,0.33443249752474963,0.7840565773103594,0.42038968575624597,0.9664405447430925,0.9778206858841823,0.9863472480904943,0.2244881311689371,3.0099999999999996e-05
44,0.6049417666761818,nan,0.6049417666761818,nan,0.6049417666761818,0.40907910921879037,0.6041091765008431,0.3292976665205632,0.3827677351829995,0.9732421614080725,0.43676070699445335,0.9622850056612929,0.9752251037903704,0.984768426160565,0.2297087853821682,3.0799999999999996e-05
45,0.5548724637598228,nan,0.5548724637598228,nan,0.5548724637598228,0.344970931157087,0.4349951042512787,0.31793466937291887,0.36877691472934154,0.865902600477788,0.4094688131043001,0.9640409749205228,0.9756740845402095,0.9853055457435536,0.2349294395953993,3.149999999999999e-05
46,0.5944820249766809,nan,0.5944820249766809,nan,0.5944820249766809,0.4133023214561765,0.43723379112174227,0.3385296980368892,0.36532589747962807,1.0230285867095412,0.40885819592439204,0.9640292531188988,0.9753631821039743,0.9851087064429663,0.2401500938086304,3.22e-05
47,0.5166250043482927,nan,0.5166250043482927,nan,0.5166250043482927,0.37549442477316736,0.3424767955979745,0.3262193211924632,0.3566724569238259,0.7733320991668925,0.4459244721657854,0.9646269168585566,0.9747521761141867,0.9840118890140938,0.24537074802186148,3.289999999999999e-05
48,0.5856047465466703,nan,0.5856047465466703,nan,0.5856047465466703,0.4390317233987298,0.46694933503069913,0.3394751250641523,0.4012205433907264,0.9128226518067185,0.4512688332298033,0.9577623568905479,0.970188140391312,0.9807600771601073,0.2505914022350926,3.36e-05
49,0.5754413184735439,nan,0.5754413184735439,nan,0.5754413184735439,0.415637888918405,0.4321876145307023,0.3354738712769209,0.5026506580510764,0.9077035370968569,0.40027129640784537,0.9470291262135923,0.9612038834951456,0.9738058252427184,0.25581205644832367,3.43e-05
50,0.5522792773894382,nan,0.5522792773894382,nan,0.5522792773894382,0.3552081361561073,0.48932713683394025,0.31734996517249875,0.424524854353558,0.9555160140795829,0.3951115567280546,0.9570230240067388,0.9706408816509897,0.981363189667275,0.26103271066155476,3.5e-05
51,0.5777492645703111,nan,0.5777492645703111,nan,0.5777492645703111,0.34150614937059615,0.4573681272113714,0.35207738154144247,0.4016270077655676,0.9024948318969609,0.3960982422502756,0.958697612009141,0.9715495733484286,0.9822001383734826,0.26625336487478585,3.5e-05
52,0.544463494493142,nan,0.544463494493142,nan,0.544463494493142,0.4480539296619166,0.45976434733588684,0.3144114605432693,0.38143360569952234,0.8718127181815798,0.4345323236906284,0.9617702914705639,0.9731979192469655,0.9820328626868137,0.271474019088017,3.499971492418516e-05
53,0.5243526865238728,nan,0.5243526865238728,nan,0.5243526865238728,0.4748762250142708,0.40820820666694324,0.3702657079345701,0.3368037545234095,0.8384622924710392,0.4273001023135162,0.9662662918476872,0.9768151744895931,0.9854615668569157,0.2766946733012481,3.499885970604173e-05
54,0.5724527431826987,nan,0.5724527431826987,nan,0.5724527431826987,0.4324581625858702,0.3820657988022773,0.2983834339024951,0.4050130944427139,0.953583156287282,0.41245503790860055,0.9605864518756505,0.9729625774921942,0.982940404543192,0.2819153275144792,3.4997434373472653e-05
55,0.548033678255925,nan,0.548033678255925,nan,0.548033678255925,0.2738012015260852,0.19716841256510637,0.3122080766093255,0.3529398082260585,0.9115501140184062,0.4145183018926319,0.9658248113176724,0.9771620871042572,0.9865390270199628,0.28713598172771027,3.499543897298183e-05
56,0.5790337779049218,nan,0.5790337779049218,nan,0.5790337779049218,0.4235454320544952,0.4493699312413006,0.2948177533927277,0.39262976257435095,0.9731175575092473,0.4247424530596595,0.9610646966502322,0.97320819924222,0.9830688501720065,0.29235663594094136,3.4992873569672606e-05
57,0.5396791138061363,nan,0.5396791138061363,nan,0.5396791138061363,0.4765009968059668,0.39392987919073247,0.27218860838876757,0.3660432334737692,0.8394031875409124,0.40084950555474363,0.962620281273131,0.9734455958549223,0.983660251665433,0.29757729015417245,3.498973824724562e-05
58,0.5104713869957744,nan,0.5104713869957744,nan,0.5104713869957744,0.3647021547091867,0.3678356684946138,0.29153240667964714,0.37257652487723175,0.7680554492523826,0.40068690709604193,0.9604543193500249,0.9727449842480518,0.9841651467418339,0.30279794436740354,3.498603310799612e-05
59,0.8033590839788607,nan,0.8033590839788607,nan,0.8033590839788607,0.34198160379738024,0.37142589941536763,0.3740108424241359,0.3058718243133147,0.8497640046971738,1.0448679838677504,0.969643753135976,0.9789095166415789,0.986419133634387,0.30801859858063463,3.4981758272810586e-05
60,0.5806863222422901,nan,0.5806863222422901,nan,0.5806863222422901,0.265190198421358,0.4183551349569655,0.31369788110804214,0.4372737615079999,0.8588464059292872,0.48292994475175527,0.9561843331905566,0.9702436443347023,0.980624354355111,0.3132392527938657,3.497691388116277e-05
61,0.5951885018484644,nan,0.5951885018484644,nan,0.5951885018484644,0.3034121954675916,0.46677201733752605,0.319283880084928,0.44168157942596487,0.9604918411896688,0.43269251125872227,0.9547706947268672,0.9693996406925552,0.9803960278759403,0.3184599070070968,3.497150009110922e-05
62,0.5416471066250546,nan,0.5416471066250546,nan,0.5416471066250546,0.29114095814663754,0.5247291693596348,0.3039604718987437,0.3617623398651862,0.8388411663441051,0.43583131655337926,0.9642906863427537,0.9744187665320897,0.9841639983293888,0.3236805612203279,3.496551707928404e-05
63,0.5245156682708468,nan,0.5245156682708468,nan,0.5245156682708468,0.3159635502847567,0.47338843903259226,0.2850062348257922,0.3305665087859287,0.9752644702034514,0.39421668254342007,0.9676808417360807,0.9775712406839105,0.9856203419552828,0.328901215433559,3.495896504089319e-05
64,0.513747988277835,nan,0.513747988277835,nan,0.513747988277835,0.33778060628398515,0.44377511922418095,0.28922750587473206,0.374133944794795,0.875022753131837,0.38590976911145597,0.9639423076923077,0.9753783568502503,0.9847946062812927,0.33412186964679014,3.495184418970807e-05
65,0.5547442846972055,nan,0.5547442846972055,nan,0.5547442846972055,0.32942401671743404,0.36344666750919874,0.3888226117497177,0.3762179949234275,0.973740609844351,0.4080557696034093,0.9640931513135252,0.9749149172115789,0.9841115062521509,0.33934252386002123,3.4944154758058585e-05
66,0.5228687185766572,nan,0.5228687185766572,nan,0.5228687185766572,0.3899385312110189,0.36587232251508633,0.3501775932693889,0.35640807033238153,0.8587347278339886,0.3954407771023596,0.965305085975477,0.9763186534136254,0.9854748603351955,0.3445631780732523,3.493589699682553e-05
67,0.46583769179984785,nan,0.46583769179984785,nan,0.46583769179984785,0.28512097519457363,0.41781311692137507,0.2959757213793619,0.34816271283818573,0.7576479808067936,0.34370336840789883,0.9648564127989017,0.9751153655466992,0.9844399527096602,0.3497838322864834,3.4927071175432416e-05
68,0.5390087298846915,nan,0.5390087298846915,nan,0.5390087298846915,0.48304253325983676,0.5167464220045823,0.37233962322930525,0.4179140195246798,0.9223800080160062,0.3661008174548039,0.9563234941204704,0.969780879068136,0.9811522770486053,0.3550044864997145,3.491767758183671e-05
69,0.47379078259316654,nan,0.47379078259316654,nan,0.47379078259316654,0.36516192052392804,0.3352737347265878,0.267733987565162,0.33861999377379076,0.8447704669320134,0.3356133657241673,0.9663352435062285,0.9767350737130822,0.9851920784966776,0.3602251407129456,3.490771652252038e-05
70,0.6542867849568508,nan,0.6542867849568508,nan,0.6542867849568508,0.40622492774947816,0.5054957419732279,0.3225216202415781,0.3751474475675846,0.8786914795838396,0.663762819743398,0.96291731046336,0.9747921043037447,0.9840280550684884,0.3654457949261767,3.4897188322479974e-05
71,0.5801197639590312,nan,0.5801197639590312,nan,0.5801197639590312,0.377429341790576,0.8265157199224008,0.4001528494586038,0.37006580792136984,0.9307302500965773,0.4221100236215154,0.9643827624852235,0.9753749788906458,0.9845863334203294,0.37066644913940777,3.488609332521591e-05
72,0.5933030689240624,nan,0.5933030689240624,nan,0.5933030689240624,0.4375985492942795,0.4140707132311906,0.3404921378826041,0.41158313110387335,0.883233889272516,0.486063610985282,0.9592283758556316,0.9711512134411948,0.9825513378967019,0.37588710335263886,3.487443189272139e-05
73,0.5347321010190765,nan,0.5347321010190765,nan,0.5347321010190765,0.3256081540299245,0.49220603242946714,0.3602191343577476,0.41723575099306687,0.8478966618112197,0.41600677514587575,0.9565171408282593,0.9688156284466738,0.9796334627645912,0.38110775756586995,3.48622044054705e-05
74,0.5106882773447461,nan,0.5106882773447461,nan,0.5106882773447461,0.26109273355358087,0.3450751873617595,0.3241115403948612,0.30963391904772447,0.8159772011663979,0.42673775451880186,0.9698723945004324,0.9792971990328103,0.9871865017031716,0.38632841177910104,3.484941126240582e-05
75,0.5618048558254134,nan,0.5618048558254134,nan,0.5618048558254134,0.3221147087350488,0.41466368716923024,0.3353141992554825,0.3993982573173785,0.935999206852461,0.42001505444475085,0.9615512857916892,0.9736589838702955,0.9835785437419248,0.3915490659923322,3.4836052880925445e-05
76,0.6834857628008473,nan,0.6834857628008473,nan,0.6834857628008473,0.3763514101465109,0.4529638609766115,0.33977390142117353,0.3597476209542731,0.8704137466414744,0.7228053113657812,0.9647394410086773,0.9761973248957284,0.9858574236540582,0.3967697202055633,3.48221296968693e-05
77,0.5108270829087567,nan,0.5108270829087567,nan,0.5108270829087567,0.4307022502869718,0.38990912888602786,0.35968225991027086,0.3505922856067747,0.8482214922826108,0.37184460728163055,0.9679616778682404,0.9783982660328215,0.985957051527239,0.40199037441879437,3.4807642164504976e-05
78,0.6289132849551891,nan,0.6289132849551891,nan,0.6289132849551891,0.4669252231243551,0.4473918332275628,0.38158467430770354,0.4008470447047573,0.9927357761399862,0.4303992416504104,0.9608124611659846,0.9725965761789471,0.9829880230540141,0.40721102863202546,3.479259075651288e-05
79,0.5745084173884449,nan,0.5745084173884449,nan,0.5745084173884449,0.35988025645518434,0.510461030250161,0.37962320344333844,0.46626005200080367,0.9475934577655224,0.41068776224735165,0.952959056956981,0.9660074509295127,0.977888161918707,0.41243168284525655,3.477697596397084e-05
80,0.5352311469962346,nan,0.5352311469962346,nan,0.5352311469962346,0.2702943166146258,0.41538918703696825,0.3634318409451898,0.31790792336056134,0.8317740508221673,0.38419407444531706,0.9688127862146361,0.9785327710101906,0.9872210255760494,0.41765233705848764,3.476079829633804e-05
81,0.5924750254373711,nan,0.5924750254373711,nan,0.5924750254373711,0.7340338503098348,0.393588826883358,0.4229027518354539,0.40280947030474273,1.007678849648436,0.3789918143980395,0.9588070364111231,0.9705791980334921,0.9819288677216162,0.42287299127171873,3.474405828143843e-05
82,0.5768072196798776,nan,0.5768072196798776,nan,0.5768072196798776,0.3202546089132932,0.2700301167261127,0.31061946412912766,0.4149766715850773,0.9563004191708583,0.3936312615444793,0.9593181039707006,0.9716491449951256,0.9813189998155614,0.4280936454849498,3.472675646544351e-05
83,0.5462301388033898,nan,0.5462301388033898,nan,0.5462301388033898,0.23492168782971842,0.28333153291085944,0.35058870269699277,0.4276519566198838,0.8852916807709669,0.36643702732854055,0.9563400641459999,0.9701856620138231,0.9807336134074175,0.4333142996981809,3.4708893412854467e-05
84,0.6051962446490814,nan,0.6051962446490814,nan,0.6051962446490814,0.41662047616744385,0.467904923104114,0.4156307197258189,0.4134112470961946,1.0079788720488239,0.48173394352922844,0.9576123761299742,0.9705973719362555,0.9814544437886366,0.438534953911412,3.469046970648383e-05
85,0.4800361706521115,nan,0.4800361706521115,nan,0.4800361706521115,0.4025604287013638,0.1747583234439424,0.33589388310305157,0.3266330280450761,0.758201078923459,0.38298674965391877,0.9693290603558076,0.9794568388183573,0.9871399811002917,0.4437556081246431,3.467148594743638e-05
86,0.5392339516659189,nan,0.5392339516659189,nan,0.5392339516659189,0.2833726133104366,0.31776199212113493,0.3093269887499674,0.4100289108483972,0.9242839438068196,0.39230026649731214,0.9577750710515631,0.9706818813171785,0.9814090646836335,0.4489762623378742,3.465194275508957e-05
87,0.5374575072880464,nan,0.5374575072880464,nan,0.5374575072880464,0.3270951605459128,0.5392567953580968,0.29212183691777227,0.3795629675931352,0.7539111843183227,0.3996756658986364,0.9639730263403002,0.9751685853731232,0.9847993740918743,0.45419691655110533,3.463184076707334e-05
88,0.600640486545377,nan,0.600640486545377,nan,0.600640486545377,0.3417662182036413,0.4185853794891079,0.3305147955387407,0.4146821311890873,0.8987677753134491,0.44398174851863004,0.9579919625213704,0.9711805324274517,0.9825262550234242,0.4594175707643364,3.461118063924927e-05
89,0.5249492845144901,nan,0.5249492845144901,nan,0.5249492845144901,0.36236275945314184,0.4000872984257466,0.30784736249803346,0.3699327577308547,0.8516245858020095,0.39850639822379375,0.9643695142087425,0.9757756148431389,0.9845528808551317,0.4646382249775675,3.458996304568921e-05
90,0.5320637872301113,nan,0.5320637872301113,nan,0.5320637872301113,0.21917126339462392,0.5955908254480198,0.3255698548612716,0.4073045528840085,0.8571841399645651,0.4107415832116813,0.9601409930037562,0.9722998593630392,0.9826251045876133,0.4698588791907986,3.456818867865328e-05
91,0.5501490967816959,nan,0.5501490967816959,nan,0.5501490967816959,0.43040209169713856,0.35163733835668554,0.27381957937769613,0.4055895318122234,0.9025965153917532,0.41651948545740314,0.9584074921603526,0.9709721162810407,0.9810789049919485,0.4750795334040297,3.4545858248567276e-05
92,0.5499461416508893,nan,0.5499461416508893,nan,0.5499461416508893,0.31217909842866876,0.42007353960700305,0.37384216335148845,0.3373344657058876,0.9266285621469088,0.39225342655240286,0.9671959952260973,0.9774399946956637,0.9860263890730673,0.4803001876172608,3.45229724839995e-05
93,0.5605792910731299,nan,0.5605792910731299,nan,0.5605792910731299,0.4081210902886705,0.3561568961816659,0.3266641000154839,0.39205385939641946,0.9462764493598822,0.41448429846747054,0.9612473259832154,0.9734038176731941,0.9829068619384564,0.4855208418304919,3.449953213163699e-05
94,0.5535719152514744,nan,0.5535719152514744,nan,0.5535719152514744,0.3638820302638445,0.43132354520815247,0.3145814594276208,0.39412691353474266,0.9714323211782999,0.39489941896201597,0.9608775137111517,0.9728417631525492,0.9830794231159862,0.49074149604372297,3.447553795626116e-05
95,0.5464593643402558,nan,0.5464593643402558,nan,0.5464593643402558,0.26740816290478214,0.3766696080194243,0.25493235646832296,0.38301302139324467,1.0006835613821974,0.35353759266265794,0.9609620691868301,0.9724022848340929,0.9822379821577563,0.49596215025695406,3.445099074072282e-05
96,0.5430288335059127,nan,0.5430288335059127,nan,0.5430288335059127,0.33944408426609696,0.4551679080809116,0.32427147471493395,0.36131712260102034,0.8430183360098031,0.4541485678695843,0.9628877346719671,0.974088152511389,0.9831848649276035,0.5011828044701852,3.44258912859167e-05
97,0.5351842729711198,nan,0.5351842729711198,nan,0.5351842729711198,0.2691118548394201,0.46465475515500093,0.30143356182768505,0.35669784076694455,0.8814582693362211,0.426215422858343,0.9664596273291925,0.977769537406137,0.9863168628905163,0.5064034586834163,3.4400240410755223e-05
98,0.7084607176181932,nan,0.7084607176181932,nan,0.7084607176181932,0.3780482102010283,0.438907754792856,0.3956358095107865,0.43877377687178454,1.1035731389870294,0.5367254534262201,0.9538922300316403,0.9681424051397242,0.9804845059536749,0.5116241128966473,3.4374038952141886e-05
99,0.4884144426844805,nan,0.4884144426844805,nan,0.4884144426844805,0.2341315066753016,0.40399506067450275,0.28722757663900034,0.3172738328731922,0.8510224014483156,0.3583108923326079,0.9697073421187746,0.979384811662751,0.9871796866491372,0.5168447671098785,3.4347287764943874e-05
100,0.5764332172707238,nan,0.5764332172707238,nan,0.5764332172707238,0.37095229470290036,0.3702092706977783,0.33595799433632506,0.34211796447939813,0.9535480275216535,0.4430805188559126,0.966862922705314,0.9778645833333334,0.9862432065217391,0.5220654213231095,3.431998772196423e-05
101,0.6012109304975557,nan,0.6012109304975557,nan,0.6012109304975557,0.34894654562362404,0.4932096369024136,0.37881061673572314,0.4191906030714645,1.0193488404037023,0.44104465356620104,0.9593100398053959,0.9716017986141825,0.9817190033908301,0.5272860755363407,3.429213971391334e-05
102,0.56498794565939,nan,0.56498794565939,nan,0.56498794565939,0.23793451646771452,0.4658709520783261,0.32863738334676573,0.4210920284366743,0.8135679827959212,0.4658715088693906,0.9558515229991368,0.9690960660993957,0.9800221975582686,0.5325067297495717,3.426374464937987e-05
