iter_num,cross_entropy,detached_cross_entropy,learning_rate
1,0.5482827449138153,0.6296581944536414,7e-07
2,0.5248602537969848,0.6220480512227157,1.4e-06
3,0.6041812551839766,0.708729965592924,2.1e-06
4,0.6160053021092047,0.585637406044768,2.8e-06
5,0.5390203340305973,0.610893363533647,3.4999999999999995e-06
6,0.5205269894159658,0.6104935975065422,4.2e-06
7,0.5098530556442276,0.6269265247160333,4.9e-06
8,0.5607436805616107,0.5807129020882316,5.6e-06
9,0.5013462138026805,0.5744398122472685,6.299999999999999e-06
10,0.5738774492925075,0.5848273169131598,6.999999999999999e-06
11,0.5390968939992442,0.6239906650243016,7.699999999999999e-06
12,0.5077362952228145,0.6052826676731585,8.4e-06
13,0.5597210454640196,0.6736860084084266,9.1e-06
14,0.4612676515157619,0.5991890888332662,9.8e-06
15,0.48299670878704687,0.6471406159715312,1.05e-05
16,0.4331303817680877,0.6784590076255568,1.12e-05
17,0.4739159073726587,0.5644631216076567,1.1899999999999998e-05
18,0.5208008589627336,0.5756346907030585,1.2599999999999998e-05
19,0.4939293238914457,0.5573147002953017,1.3299999999999998e-05
20,0.5783580835838439,0.6093347946023896,1.3999999999999998e-05
21,0.5147561203150252,0.662328357361654,1.47e-05
22,0.510254923813796,0.5595029488777874,1.5399999999999998e-05
23,0.5026884685806415,0.6110254566589616,1.61e-05
24,0.5155099130755548,0.5772028420221168,1.68e-05
25,0.49212039719901224,0.5934228980033311,1.75e-05
26,0.524918159056069,0.5884616405198351,1.82e-05
27,0.4847257122904716,0.6094876644959676,1.89e-05
28,0.4977844407860369,0.6299669750409235,1.96e-05
29,0.4850333174468251,0.6040401262766911,2.0299999999999995e-05
30,0.4660944445310816,0.6451044280344433,2.1e-05
31,0.45613622418153277,0.6061771326114685,2.1699999999999996e-05
32,0.6177617909179713,0.5703176385659234,2.24e-05
33,0.5234368154364099,0.5957377874973586,2.31e-05
34,0.4975119956812503,0.5970371786003277,2.3799999999999996e-05
35,0.5213350719785724,0.5844464213927749,2.45e-05
36,0.4960415135589708,0.6207499455045513,2.5199999999999996e-05
