iter_num,cross_entropy,exact_match,top_1_accuracy,top_3_accuracy,top_5_accuracy,top_10_accuracy,epoch,learning_rate
22,0.5526677061401666,0.44093360634895146,0.8648645296817418,0.9362625055211751,0.9522760597078714,0.9686359096273076,0.02655802022031085,6.4166666666666665e-06
23,0.5752808244996578,0.4250074531804754,0.8587547411087034,0.9330550147018972,0.9500203000942194,0.967515027373785,0.027765202957597705,6.708333333333333e-06
24,0.5972773917187364,0.42481050969955514,0.8562082204651331,0.9323029505028583,0.949217664633209,0.9652472565508114,0.028972385694884563,6.999999999999999e-06
25,0.5924784548315806,0.42176789731374886,0.8568934510853734,0.9323295057871619,0.9493753456108968,0.965526297945006,0.03017956843217142,7.291666666666666e-06
26,0.5976384203880437,0.4083780054137254,0.8545131088821798,0.9318643372586053,0.9491584274110852,0.9655673043445082,0.03138675116945828,7.5833333333333324e-06
27,0.5919670969172436,0.42274296335634626,0.8561300658477915,0.931792527454073,0.94909176611582,0.9660789887244841,0.032593933906745136,7.874999999999998e-06
28,0.602807598441243,0.41182831146568205,0.8548607370564348,0.9313187862673864,0.9485418552857269,0.9649244950739386,0.033801116644031994,8.166666666666666e-06
29,0.5523649817429079,0.45653076253598446,0.8658919729875206,0.9366594389069794,0.9524017667291461,0.9677012670211832,0.035008299381318844,8.458333333333332e-06
30,0.5743730641267588,0.4377285296777322,0.8604031406716212,0.9338973764739795,0.9503786483199926,0.9664246702695686,0.0362154821186057,8.75e-06
31,0.5730066994143768,0.4306428863315801,0.8616724898245801,0.9354698057654034,0.9516808286121547,0.9669062716460233,0.03742266485589256,9.041666666666665e-06
32,0.5748792551353442,0.4462832586632532,0.8610011088230635,0.9340756022665031,0.9502909467745845,0.9662715490506298,0.03862984759317942,9.333333333333333e-06
33,0.6033042020992037,0.42039875895113044,0.8547217230388459,0.931028029173104,0.9480103431219957,0.9643443022116636,0.039837030330466275,9.625e-06
34,0.5772388888968422,0.4324075656208515,0.8597978502381572,0.9339343810153679,0.9506545388261723,0.9666140821520904,0.04104421306775313,9.916666666666666e-06
35,0.5714115126223052,0.4352883048900996,0.861214495966242,0.9341531206541003,0.9506687320321785,0.9668848399755056,0.04225139580503999,1.0208333333333334e-05
36,0.571982709965673,0.4384163467236981,0.86030607803157,0.9350357396503929,0.9515806013119812,0.9672252896209917,0.04345857854232685,1.05e-05
37,0.5744948750229127,0.4293380561140924,0.8582755269403568,0.9330161857900334,0.9502301754144781,0.9676274652445626,0.0446657612796137,1.0791666666666665e-05
38,0.5968835005441303,0.4221346760938193,0.8550926584288773,0.9320587570017551,0.9491626525974615,0.9652272009299724,0.045872944016900556,1.1083333333333331e-05
39,0.5937845342677774,0.4219083898541299,0.8543964278009939,0.9297625342911633,0.9472579478182516,0.9655752038379376,0.047080126754187414,1.1374999999999999e-05
40,0.5705296827197058,0.4309790692732682,0.8611715405285439,0.9347925486471395,0.9511538333039008,0.966765782578191,0.04828730949147427,1.1666666666666665e-05
41,0.5893974253592357,0.42798454289859167,0.8559896467576873,0.9325434688137229,0.9494047363218292,0.9660119482528904,0.04949449222876113,1.1958333333333332e-05
42,0.558644265675702,0.44927708143871997,0.8646774245855137,0.9365589285067044,0.9526576536189224,0.9679055633027663,0.05070167496604799,1.225e-05
43,0.5742805488696978,0.4472108455596454,0.8606302436398723,0.9343454057340165,0.9505858370307029,0.9666153536352244,0.051908857703334844,1.2541666666666665e-05
44,0.5631767598717338,0.4466395006963429,0.8631168580747948,0.9359976784744369,0.9518407540376121,0.9670232639389378,0.0531160404406217,1.2833333333333333e-05
45,0.5543282599241705,0.45590128336822394,0.8648502204576285,0.9366243940038578,0.9527881069262426,0.9684710295209077,0.05432322317790855,1.3124999999999999e-05
46,0.5638956284285224,0.4347538642584194,0.8626261739078135,0.9359786455464298,0.9524212311079245,0.9678098414932079,0.05553040591519541,1.3416666666666666e-05
47,0.5703824973460718,0.42618132489260685,0.8595825282091653,0.9346138982323051,0.9514826212457358,0.9679906486318853,0.05673758865248227,1.370833333333333e-05
48,0.5602975906858416,0.44342272630909474,0.8637867287499225,0.93643177123338,0.9524299774343904,0.9676953976651989,0.057944771389769126,1.3999999999999998e-05
49,0.5552382376918586,0.4430631266585618,0.8634646354401203,0.9370473053937919,0.9530075331435419,0.9683695743430443,0.05915195412705598,1.4291666666666666e-05
50,0.5566916037776151,0.4374498638927975,0.8634756901388821,0.93703482028563,0.95296202004813,0.96849784121293,0.06035913686434284,1.4583333333333331e-05
51,0.5637732544844618,0.45664889628185373,0.8625397940253613,0.9336737615183186,0.9501553589287487,0.9669623703115576,0.0615663196016297,1.4874999999999999e-05
52,0.5680849633084851,0.43378537655968463,0.8614061140038786,0.9347228160454427,0.9513897372077753,0.9674458687718548,0.06277350233891656,1.5166666666666665e-05
53,0.5848715773722917,0.4291199326767564,0.8576410123331232,0.9325184395789546,0.9493795276071337,0.9659830196545733,0.06398068507620341,1.545833333333333e-05
54,0.5649583135645609,0.44200639126440944,0.861589763607437,0.9355720749653318,0.9521125873385055,0.9680165223789858,0.06518786781349027,1.5749999999999997e-05
55,0.5594987952038962,0.4401002899004936,0.8634279934348639,0.9365720065651361,0.9524409328600328,0.9677716706744532,0.06639505055077713,1.6041666666666666e-05
56,0.5437998949554762,0.4546992058982863,0.8673018273760759,0.9375323452631257,0.9530666651389199,0.9686630497262468,0.06760223328806399,1.633333333333333e-05
57,0.5631198449791287,0.4453448800963996,0.862708291383195,0.9350893382868692,0.9513289326644215,0.9673003642623949,0.06880941602535083,1.6624999999999998e-05
58,0.5591521243811808,0.4357495345112694,0.8635077159139054,0.9365856079025615,0.9524582905519655,0.9676773247935998,0.07001659876263769,1.6916666666666663e-05
59,0.5489343907355608,0.4554028455120713,0.865929684114886,0.9363629596119818,0.9522746056923838,0.9679629237267915,0.07122378149992455,1.7208333333333333e-05
60,0.5756526115365648,0.4261835137911958,0.8602679202196518,0.9342734344271373,0.9508427878061168,0.9664307344511951,0.0724309642372114,1.75e-05
61,0.5759245766157702,0.42576914304115066,0.8588235630993548,0.9326718138684286,0.9497522642692631,0.9671247860767842,0.07363814697449826,1.7791666666666664e-05
62,0.569120830575827,0.43430924650923364,0.8605442274212397,0.9352278743650283,0.9518466051370108,0.9676478023419427,0.07484532971178512,1.808333333333333e-05
63,0.5539546556714704,0.45525721326624913,0.8655274668743492,0.9375778451600711,0.9533286948355194,0.9679895929670447,0.07605251244907198,1.8375e-05
64,0.5326537921544496,0.4534487521871259,0.8700331805791415,0.9400686534262721,0.9553017293251754,0.9695223868622481,0.07725969518635883,1.8666666666666665e-05
65,0.5544911806528721,0.45820609139799473,0.8648090519828648,0.9354940295046392,0.9514325276289886,0.9671839855406464,0.07846687792364569,1.895833333333333e-05
66,0.5742578875767499,0.4470317925417253,0.8591306687941246,0.9326653853568041,0.9495250437547595,0.9670126330535955,0.07967406066093255,1.925e-05
67,0.5713752330693816,0.4290538778490586,0.8608562515988377,0.9349105987194025,0.9512979699055779,0.9669007174247544,0.08088124339821941,1.9541666666666666e-05
68,0.6105909550917705,0.4043978675425905,0.8516015729393349,0.9295460619249418,0.947270263047379,0.9642872141411828,0.08208842613550626,1.9833333333333332e-05
69,0.528181242494836,0.46435172960126747,0.8706782663810647,0.9396016845931509,0.9551522892063092,0.9701225262788131,0.08329560887279312,2.0124999999999998e-05
70,0.5720978837022107,0.43746104989591206,0.8600735209189064,0.9346043740269361,0.9511480126346777,0.9672611405383579,0.08450279161007998,2.0416666666666667e-05
71,0.5207907215528029,0.45755915893058596,0.8725091232686796,0.9406371679388001,0.955841660921856,0.9701954126811048,0.08570997434736684,2.0708333333333333e-05
72,0.5887284728083606,0.4236314695378711,0.8561764686235909,0.9319863694096114,0.9493328320309331,0.9662765986886617,0.0869171570846537,2.1e-05
73,0.5350336551281946,0.4663121027370606,0.8684210023720488,0.938747856179741,0.9544211398821233,0.9697391892253218,0.08812433982194054,2.1291666666666668e-05
74,0.5878363306150621,0.4270972473219664,0.8569647633356943,0.9327454510396124,0.9495896342313207,0.9657999889270925,0.0893315225592274,2.158333333333333e-05
75,0.5780390451038779,0.4283603170036356,0.8594340811696496,0.9342539969903216,0.9506124389852648,0.9664266180840418,0.09053870529651425,2.1874999999999996e-05
76,0.5806316894765677,0.417122986530237,0.8584311445945856,0.9334492082990911,0.9502730315811778,0.9666654258309543,0.09174588803380111,2.2166666666666662e-05
77,0.5923251020033308,0.4196100556313635,0.8547717961179417,0.9314667473797682,0.9490037056097833,0.9661969329657959,0.09295307077108797,2.245833333333333e-05
78,0.5596346890874998,0.45083929628234787,0.8637554193337775,0.9349918578745712,0.950902888211386,0.9667824191180542,0.09416025350837483,2.2749999999999997e-05
79,0.5466809981619632,0.44027059291683246,0.8665519753229035,0.9386204006113902,0.9543061285084047,0.9687688851676788,0.09536743624566169,2.3041666666666663e-05
80,0.5378265184055918,0.45641927730257414,0.8690662896566461,0.9383142157199441,0.9536388335584709,0.9680705329273226,0.09657461898294854,2.333333333333333e-05
81,0.5727123078842329,0.43703713482330264,0.8614806737869677,0.9343600035900678,0.9506365686590906,0.9661550183609049,0.0977818017202354,2.3624999999999998e-05
82,0.5671548878351182,0.42865096302973266,0.8613974679292028,0.9359070772390389,0.9524487563917323,0.9678919833027625,0.09898898445752226,2.3916666666666664e-05
83,0.5588055498025951,0.4413152864999805,0.8632034582440704,0.9364591567475092,0.952749869208415,0.9682061886377435,0.10019616719480912,2.420833333333333e-05
84,0.5460136006830785,0.4603988158117819,0.8676256781383378,0.9382207979288559,0.9534784928837836,0.9681882358331974,0.10140334993209597,2.45e-05
85,0.5472506679541377,0.4568344841456057,0.8658835275431818,0.9359918828937522,0.9521392354800776,0.9682445898685075,0.10261053266938283,2.4791666666666665e-05
86,0.5373748910657454,0.4592617315266004,0.8696194706474952,0.9384129727997069,0.9539726241719327,0.9688482614403028,0.10381771540666969,2.508333333333333e-05
87,0.5826225176482495,0.4350927813219684,0.8592626105282448,0.9327667567691391,0.949339312166888,0.9655568027366717,0.10502489814395655,2.5374999999999997e-05
88,0.5180048495631476,0.4663708167087371,0.8726035266925853,0.9406352169207954,0.9555718421901452,0.9701477439512012,0.1062320808812434,2.5666666666666666e-05
89,0.5798372257574138,0.43724359972996835,0.8596244633553848,0.9331218584327685,0.9496298870945564,0.965531564634165,0.10743926361853026,2.5958333333333332e-05
90,0.553496065559872,0.4419894538116008,0.8656239297812485,0.9377572698558668,0.9533305923013888,0.9679127550519094,0.1086464463558171,2.6249999999999998e-05
91,0.5404582045359735,0.44103431609473176,0.8668412893569252,0.9385734140772362,0.9543562761074922,0.9693983917402959,0.10985362909310396,2.6541666666666667e-05
92,0.5695283139960271,0.4240630903158479,0.8608458507380623,0.9355942299027881,0.9519142656413467,0.9673112461913235,0.11106081183039082,2.6833333333333333e-05
93,0.5427914710397583,0.43032165429878827,0.8662448417631479,0.9385098066174379,0.9542466062095528,0.9695566160056677,0.11226799456767768,2.7125e-05
94,0.5830169254107833,0.42731864277142595,0.8569600366732405,0.9325231475954674,0.949557103769035,0.966518477487501,0.11347517730496454,2.741666666666666e-05
95,0.5536402897615151,0.440151586416352,0.8642871592865294,0.936318405111704,0.9524976430128212,0.9682732349315042,0.1146823600422514,2.770833333333333e-05
96,0.5744662316411313,0.4278500322186132,0.8597543929617202,0.9342980659232877,0.950927251962366,0.9668904691073441,0.11588954277953825,2.7999999999999996e-05
97,0.5457809558836857,0.45238593827709866,0.8667599729430879,0.938085847498619,0.9539278794002066,0.9689780482196915,0.11709672551682511,2.8291666666666662e-05
98,0.5508167963370797,0.4391861540494121,0.8653510492206594,0.9379056431456866,0.9537987905022841,0.9685124056064046,0.11830390825411197,2.858333333333333e-05
99,0.5496697958038658,0.45063675354668425,0.8625560758499529,0.9350927702829726,0.951652382692805,0.9694134330110096,0.11951109099139882,2.8874999999999997e-05
100,0.5534239355376233,0.44776336109607845,0.8650102380734085,0.9365440007945968,0.9524617218300174,0.9680423122765197,0.12071827372868568,2.9166666666666663e-05
101,0.5565593574431493,0.43927452034674047,0.8641065785830891,0.9368079886204165,0.9529981193137882,0.9682498162273625,0.12192545646597254,2.945833333333333e-05
102,0.5310847161901047,0.45844458405319094,0.8700794465844841,0.9397803670348214,0.9550731664484208,0.9695518388009331,0.1231326392032594,2.9749999999999998e-05
103,0.5807302015786994,0.4224970242031477,0.8575081628096477,0.9331517891390263,0.9501748969033802,0.967145526055154,0.12433982194054626,3.0041666666666664e-05
104,0.5843291955783072,0.45061522224151984,0.8594593769585113,0.9303907531081007,0.9462858756339972,0.9620932377762663,0.1255470046778331,3.033333333333333e-05
105,0.5456377815044489,0.4663434939536844,0.8687600920740716,0.9381811553540004,0.9536528059306085,0.9684860075659539,0.12675418741511996,3.0625e-05
106,0.5228419686053596,0.4569807283413914,0.8721511049088286,0.9407154918230733,0.9558399187509485,0.9703992676894706,0.12796137015240683,3.091666666666666e-05
107,0.5241817824025711,0.4690513994777383,0.8714458395703762,0.9400289837650846,0.9550808883648024,0.9698112811530157,0.12916855288969367,3.120833333333333e-05
108,0.5243691587698409,0.4854777829282829,0.8725145629771247,0.9395271540136194,0.9545404243059094,0.9693314100472618,0.13037573562698054,3.149999999999999e-05
109,0.5540811725132399,0.4422529618108412,0.8632939260308734,0.9358500797661339,0.9523961823002243,0.9688821380188021,0.1315829183642674,3.179166666666666e-05
110,0.5593980397821088,0.44038862084420893,0.8625509871026728,0.9357185531019818,0.9521632656177528,0.9681508359308045,0.13279010110155426,3.208333333333333e-05
111,0.5391596146640389,0.4575030392726888,0.8669093746929181,0.9378814375107926,0.9540543402663492,0.9697292336284182,0.1339972838388411,3.2374999999999994e-05
112,0.5667113144753276,0.43564356435643564,0.8621311910540618,0.93489236727079,0.9514817283106636,0.967140175565566,0.13520446657612797,3.266666666666666e-05
113,0.5473749969870486,0.4502909283258397,0.8657204687841568,0.9374995823632227,0.9535845645265526,0.9689583709206433,0.13641164931341482,3.2958333333333326e-05
114,0.5602638619158562,0.4444886378702304,0.8633989385354385,0.9358569675549101,0.9519879082354153,0.9672925019990725,0.13761883205070166,3.3249999999999995e-05
115,0.5292238030563079,0.4584821369740258,0.8705892352032271,0.9399171468571003,0.9547888849204605,0.9696176493619849,0.13882601478798853,3.3541666666666664e-05
116,0.5197824285248962,0.46433289299867897,0.8719435310288215,0.9404603614739585,0.9559960101369248,0.9709532241052636,0.14003319752527538,3.383333333333333e-05
117,0.5657993263560548,0.4309847878302642,0.861611568867875,0.9342395167869769,0.9505555900132159,0.9668105936630772,0.14124038026256225,3.4124999999999996e-05
118,0.5516202314435683,0.4442326395642871,0.8654324760531368,0.9375968140883002,0.9533602009339993,0.9684531711090525,0.1424475629998491,3.4416666666666665e-05
119,0.5840086157180582,0.4183601688291387,0.8577623284264352,0.9340953202913397,0.95085336874676,0.9664189827168603,0.14365474573713596,3.470833333333333e-05
120,0.5021866061925804,0.48170534268753373,0.8770171081493411,0.9430701547662096,0.9576155642082746,0.9715179034001624,0.1448619284744228,3.5e-05
121,0.5639657110958947,0.4393188158608015,0.8629882147892131,0.9359091468774966,0.9520946023982766,0.9672606519807305,0.14606911121170968,3.5e-05
122,0.5691052240420759,0.44626249822146913,0.8615510579559259,0.9342715119613481,0.9510886835503194,0.9670021576136278,0.14727629394899652,3.499995050755983e-05
123,0.5016811296920743,0.4885737428461406,0.8775656465792016,0.9431835966576453,0.95772337396124,0.9714539013860313,0.1484834766862834,3.499980203051967e-05
124,0.5287146121048769,0.4635097420381335,0.869633473876687,0.9393780336273355,0.9548937908340793,0.9703436981670831,0.14969065942357024,3.4999554569720544e-05
125,0.5365582340284387,0.46199481900057715,0.8680527246846953,0.9383720341887523,0.9543160292473644,0.9697101326136371,0.1508978421608571,3.499920812656417e-05
126,0.5498587194757881,0.45360218496399773,0.8665086563619512,0.9378395224945137,0.9536077799870372,0.9684663486733148,0.15210502489814395,3.4998762703012915e-05
127,0.5065616841922217,0.47473585379722566,0.8753235798981147,0.9426615943460227,0.9575617747778952,0.9715936685683099,0.15331220763543082,3.4998218301589844e-05
128,0.536272270263146,0.45335739210041,0.8683783752807959,0.9383013187854338,0.9539045905346965,0.9696043261663534,0.15451939037271767,3.499757492537863e-05
129,0.558280136218186,0.449107872334818,0.8631283716250338,0.9359798153559472,0.9520891545723317,0.9680514811523118,0.15572657311000454,3.499683257802361e-05
130,0.5235534003235885,0.4640126721474577,0.8709101532069592,0.9396432553805735,0.9553343669329586,0.9706436067026135,0.15693375584729138,3.49959912637297e-05
131,0.5330835404779551,0.45143790232250575,0.8698371580495617,0.9392614128240542,0.9549519281704835,0.9694932628807973,0.15814093858457823,3.4995050987262426e-05
132,0.5303126002518707,0.47731744717808144,0.8683215545341534,0.9357185003847762,0.952070057916938,0.9697411210259681,0.1593481213218651,3.4994011753947856e-05
133,0.5297160451394589,0.45143298089810063,0.8701554754393871,0.9393183675651728,0.9546978712353251,0.9697833044354993,0.16055530405915194,3.4992873569672606e-05
134,0.5268760479781958,0.4620608090150428,0.8705779733950724,0.9397939210822913,0.9550871259367982,0.9693897319370789,0.16176248679643881,3.499163644088376e-05
135,0.5542072826232216,0.4461384100178518,0.8637148543582743,0.936801561657304,0.9530376430047585,0.9684117582485765,0.16296966953372566,3.499030037458887e-05
136,0.5497166757777902,0.4509747178448344,0.865614787269784,0.936879600500901,0.9528897254207263,0.9684569805442718,0.16417685227101253,3.498886537835593e-05
137,0.5351005558218583,0.47163758704326736,0.8690846586701075,0.9387469173035664,0.9544505356065754,0.9695843799867149,0.16538403500829937,3.498733146031327e-05
138,0.5751866237871954,0.42336928403709156,0.8600940669153493,0.9342352054493938,0.9508113986968012,0.9666711187857163,0.16659121774558625,3.498569862914959e-05
139,0.5584792149898954,0.43842939576838896,0.8642106721576983,0.9368289292010453,0.9529179068467496,0.9679367066231589,0.1677984004828731,3.498396689411384e-05
140,0.5207008936471337,0.4595397673519967,0.8719434192112536,0.9409723249045333,0.9563185473985257,0.9707241734246201,0.16900558322015996,3.4982136265015207e-05
141,0.5337740703674083,0.46803136694833447,0.8697110169596629,0.9385265881378716,0.9538729985794601,0.969050546988961,0.1702127659574468,3.498020675222306e-05
142,0.55757944206906,0.44745269286754,0.864523325817136,0.9362007483117183,0.9523282876524749,0.9678050381742034,0.17141994869473368,3.497817836666688e-05
143,0.5218752206577655,0.46711976245463543,0.872028992283419,0.9404037965540175,0.955384669700373,0.9701880624387526,0.17262713143202052,3.497605111983617e-05
144,0.5238302400839377,0.46137584428016803,0.8715698376569485,0.940709203891349,0.9558083096594974,0.9703941908317864,0.1738343141693074,3.497382502378048e-05
145,0.5427527387774134,0.4539027187478918,0.8684306198454752,0.9377081967619827,0.9530967464291065,0.9681809030073847,0.17504149690659423,3.497150009110922e-05
146,0.5533918141259601,0.4360142251401997,0.8648338885808599,0.9362246285599224,0.9522951556522162,0.9679667824877062,0.17624867964388108,3.4969076334991676e-05
147,0.5264841145614628,0.47622627573563353,0.8717346241501338,0.9399558317713483,0.9547418811771577,0.9692817032063004,0.17745586238116795,3.49665537691569e-05
148,0.5408875911765336,0.4571158541387729,0.8681869815481248,0.9377514103800151,0.9534102081921363,0.9683234853330024,0.1786630451184548,3.496393240789365e-05
149,0.50883497637575,0.4707973386274615,0.874624828165572,0.9416049335573545,0.9565554834275241,0.9709695280281044,0.17987022785574167,3.496121226605027e-05
150,0.5348829808141948,0.45710622270304924,0.8683583927012106,0.9380795823809819,0.9539607480113949,0.9694229585482586,0.1810774105930285,3.495839335903467e-05
151,0.5338074066031898,0.4593859672623034,0.8699789380461721,0.9390844778076481,0.9546686058551659,0.9693776178328996,0.18228459333031538,3.4955475702814176e-05
152,0.5035100235792782,0.4800924666847974,0.8767106161033408,0.9417825051656097,0.956305384163887,0.9705152248292843,0.18349177606760222,3.495245931391548e-05
153,0.5296213672087562,0.4614875988448979,0.8708016305644922,0.9397674440806117,0.9553761849755129,0.9699825296661543,0.1846989588048891,3.494934420942452e-05
154,0.5175759097846564,0.4603768469567575,0.8732311067655546,0.9408971454463072,0.9560918608256027,0.9706484153292156,0.18590614154217594,3.494613040698641e-05
155,0.5255677909075763,0.47123114443139735,0.8705748241386422,0.9402080930594912,0.9554971472652699,0.9706019384848045,0.1871133242794628,3.494281792480531e-05
156,0.47968770544335554,0.49692096700459837,0.8822926947534405,0.9456979281406719,0.9595516857600477,0.9728546911301207,0.18832050701674966,3.493940678164436e-05
157,0.5569125767079688,0.44597496464672914,0.8645093027493701,0.9366892115584788,0.9526452323230589,0.9678952344697371,0.18952768975403653,3.493589699682553e-05
158,0.5325978791179278,0.46003731923495567,0.8701083790880878,0.939777512532824,0.9550603962759608,0.9694657436142278,0.19073487249132337,3.4932288590229544e-05
159,0.5094048299113662,0.46015492359932086,0.8739211739001841,0.9421989638689857,0.9573230419890663,0.9718260139486514,0.19194205522861024,3.492858158229576e-05
160,0.539696867793546,0.45932141075133276,0.8682049343687719,0.9385236982567063,0.9539378736856573,0.9689731137226155,0.19314923796589709,3.492477599402204e-05
161,0.5269350636822061,0.46494062631357713,0.8711836466803784,0.9396948443694837,0.9551023990414519,0.9699680992738388,0.19435642070318396,3.492087184696465e-05
162,0.5516972029815558,0.4439590712317985,0.8657157202064032,0.9375406859872211,0.9533540525629547,0.9686987547463008,0.1955636034404708,3.491686916323813e-05
163,0.5340687301912095,0.4484989508796471,0.8683056493631112,0.9389491835162223,0.9546238770543377,0.9697543435523895,0.19677078617775765,3.4912767965515156e-05
164,0.5201045785833107,0.46448818055406993,0.8722703086742781,0.9407861816598356,0.9558646584949407,0.9703109661302459,0.19797796891504452,3.490856827702644e-05
165,0.5489221714919978,0.445569083610445,0.8659773836775293,0.9368772444972231,0.9526424211645707,0.968190904213784,0.19918515165233136,3.490427012156057e-05
166,0.5213009102185573,0.46573828172393805,0.8721529087480052,0.9406453534096375,0.9558972871028579,0.9704992479021433,0.20039233438961823,3.48998735234639e-05
167,0.544004261980427,0.44689870593485054,0.8663622352329282,0.9381841953323694,0.9541052912855309,0.969242881887284,0.20159951712690508,3.489537850764039e-05
168,0.4907019368596447,0.4885367498314228,0.8792715793009727,0.9441392710448764,0.9584981142447054,0.9722356888732803,0.20280669986419195,3.489078509955147e-05
169,0.519276237466318,0.4768330309731584,0.8729611669939487,0.9404280046487397,0.9556289634035797,0.970315621940677,0.2040138826014788,3.488609332521591e-05
170,0.5378106586072808,0.45202053970206735,0.869239944653848,0.9390734290758147,0.9543976334748795,0.9690013836538003,0.20522106533876566,3.488130321120967e-05
171,0.5045172993467825,0.47972261118890447,0.8764631783870445,0.943098035099104,0.9578648522268559,0.9716592390422659,0.2064282480760525,3.487641478466571e-05
172,0.5223908682335967,0.4681161395856052,0.8711651640818773,0.9391608238115552,0.9547592667348055,0.9707222618267117,0.20763543081333938,3.487142807327391e-05
173,0.5638282726388999,0.46269958760706353,0.8637020357845061,0.9337154905449034,0.9492567414652033,0.964741652366806,0.20884261355062622,3.486634310528084e-05
174,0.49010514877011335,0.49792209158578604,0.8794879916350724,0.9442131453768702,0.9586561926986241,0.9720669804786555,0.2100497962879131,3.486115990948966e-05
175,0.5141484816566104,0.46841236393895874,0.8737076812108583,0.9420627106160006,0.9570591423086757,0.971318060214709,0.21125697902519994,3.48558785152599e-05
176,0.5367167200838384,0.45182597733450647,0.8689236749136846,0.9390193497395503,0.9543838314030685,0.9691402629411108,0.2124641617624868,3.4850498952507335e-05
177,0.5214502765602862,0.4634260685535181,0.8724085111256389,0.9407962359408478,0.95585629005397,0.9704334298843773,0.21367134449977365,3.484502125170381e-05
178,0.544305047869087,0.45875003247006263,0.866730477800978,0.9377555149234076,0.9535845570692939,0.968825747888125,0.21487852723706052,3.483944544387705e-05
179,0.5080871582031254,0.4749085628227194,0.8745708465576172,0.9425420761108398,0.9578008651733398,0.9720964431762695,0.21608570997434737,3.4833771560610504e-05
180,0.5133468215966254,0.4698538649738808,0.8726658735872078,0.9415224834207566,0.9565827186331027,0.9713536644280949,0.2172928927116342,3.482799963404314e-05
181,0.5323918690666442,0.4628682542219381,0.869855929777693,0.938752027478294,0.9541246064306841,0.9692023661864326,0.21850007544892108,3.48221296968693e-05
182,0.5241317120802746,0.46374788607628914,0.8710138483645113,0.9397404361939038,0.9552089276820352,0.9700343298990712,0.21970725818620793,3.4816161782338475e-05
183,0.5139776652742777,0.48491483865892193,0.8744815069623822,0.9415661805610555,0.9566025979280317,0.9707725939871507,0.2209144409234948,3.481009592425516e-05
