iter_num,cross_entropy,detached_cross_entropy,learning_rate
1,0.5482827449138153,0.6296581944536414,2.8e-06
2,0.5248582757232783,0.6220458209384131,5.6e-06
3,0.6041099216167153,0.7086382947806288,8.4e-06
4,0.615949749812716,0.5855509133381538,1.12e-05
5,0.5385588711804008,0.6107008277561112,1.3999999999999998e-05
6,0.5200502309863155,0.6100811019373809,1.68e-05
7,0.5092461099900387,0.6264845776804762,1.96e-05
8,0.5596632283610818,0.580226965388589,2.24e-05
9,0.5000344915107954,0.5739479799084852,2.5199999999999996e-05
10,0.5725319173010384,0.5841705528858693,2.7999999999999996e-05
11,0.5377146873250481,0.6233778685273653,3.0799999999999996e-05
12,0.5066303827368316,0.6047838832880533,3.36e-05
13,0.5583665002683286,0.6730430523007849,3.64e-05
14,0.4599756472586682,0.5984078422897676,3.92e-05
15,0.48151228685691966,0.646273530945117,4.2e-05
16,0.4305701265686462,0.6773071913808404,4.48e-05
17,0.4718954744357818,0.5636128883136512,4.759999999999999e-05
18,0.5190413404925551,0.5748624142872248,5.039999999999999e-05
19,0.4916540044802596,0.5564623085477791,5.319999999999999e-05
20,0.5768000194581817,0.6088448543267414,5.599999999999999e-05
21,0.5105048861926675,0.6611383133886006,5.88e-05
22,0.5059732586881943,0.5589539563528757,6.159999999999999e-05
23,0.49859910214821374,0.610125424450041,6.44e-05
24,0.5129777392596775,0.5760385558690104,6.72e-05
25,0.4906037856543158,0.5934011908692779,7e-05
26,0.5203380334094394,0.588032276634495,7e-05
27,0.48280809351243886,0.608990164337358,6.999947834886089e-05
28,0.49633716300170055,0.6297743441418816,6.999791341101551e-05
29,0.47423663137368377,0.6033842991189262,6.999530523317929e-05
30,0.46237370467653155,0.6438491028643103,6.999165389320964e-05
31,0.4520257619863848,0.6061872803007232,6.998695950010378e-05
32,0.6139179694143064,0.5692821590502084,6.99812221939953e-05
33,0.5200819916729136,0.5947007397181489,6.99744421461502e-05
34,0.4915306027390939,0.5962548855168608,6.996661955896155e-05
35,0.5155112391974307,0.5846022735580269,6.995775466594362e-05
36,0.4911026085174633,0.6210111105037723,6.994784773172482e-05
37,0.5984171905942008,0.5898573777475657,6.993689905203985e-05
38,0.6242899741008452,0.5998132569274723,6.992490895372078e-05
39,0.42834309181309155,0.5795451466828828,6.991187779468744e-05
40,0.5083767237460439,0.586835182590643,6.989780596393663e-05
41,0.5544405294953306,0.5331124474861291,6.98826938815305e-05
42,0.47902956280178566,0.5911298099010589,6.986654199858409e-05
43,0.44771974193978914,0.6133946226280279,6.984935079725178e-05
44,0.5402107187024389,0.6878969179677727,6.983112079071298e-05
45,0.4842728775878796,0.6081393988712747,6.981185252315674e-05
46,0.5394763678134215,0.6371057052565405,6.97915465697655e-05
47,0.4543346034038408,0.5796488218316043,6.977020353669803e-05
48,0.5283476824779958,0.6141855310039015,6.974782406107119e-05
49,0.5075209087018655,0.6641226227201866,6.9724408810941e-05
50,0.4740745266105799,0.6025577693014342,6.969995848528266e-05
51,0.501745870891654,0.6487696467028405,6.967447381396975e-05
52,0.49309248045272874,0.5751295372019664,6.964795555775236e-05
53,0.465261916914283,0.6645164209208116,6.962040450823436e-05
54,0.4958417877554894,0.6109919876642329,6.959182148784994e-05
55,0.49533869173618794,0.5976537511371888,6.956220734983885e-05
56,0.5199520855260826,0.578163091874607,6.953156297822104e-05
57,0.45788091770012634,0.5759188543974689,6.94998892877703e-05
58,0.44956414788104154,0.5860748768992818,6.946718722398683e-05
59,0.617199231521485,0.6551220950150106,6.943345776306917e-05
60,0.5307188616611801,0.6796435174575712,6.939870191188491e-05
61,0.5203885279505631,0.6222220410272518,6.936292070794076e-05
62,0.4868697473828385,0.6118032850977307,6.93261152193515e-05
63,0.46434999277331457,0.6805031039294953,6.928828654480811e-05
64,0.4725705600600492,0.5574728960799796,6.924943581354499e-05
65,0.49488816772646205,0.595601621793154,6.920956418530626e-05
66,0.488477819640251,0.5949674951406074,6.916867285031107e-05
67,0.4345438554865861,0.5992357334540849,6.912676302921821e-05
68,0.49303855626812426,0.587319062143672,6.90838359730895e-05
69,0.4205238276432017,0.5507755195348405,6.903989296335258e-05
70,0.5383847337797436,0.6576534911469044,6.899493531176258e-05
