iter_num,cross_entropy,detached_cross_entropy,completion_cross_entropy,context_cross_entropy,full_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,epoch,learning_rate
1,0.6451175619935908,4.931099424876809,0.6451175619935908,4.931099424876809,0.6542151191572368,0.36193855866303193,0.4964094945410958,0.37219815447455007,0.3911285576687323,0.9584986492184728,0.5342559000404727,0.005220654213231096,7e-07
2,0.5834231873759923,4.645836562958978,0.5834231873759923,4.645836562958978,0.5922475464654662,0.2955169259157481,0.37842081162133573,0.3261055446074784,0.4053609435269956,0.8527551387837946,0.4946624135066086,0.010441308426462192,1.4e-06
3,0.6718387691180081,4.619019476346684,0.6718387691180081,4.619019476346684,0.6811145058591888,0.5474511019929669,0.49392724575287267,0.37002744944725524,0.3977578143583589,1.0500829626261485,0.571809395531108,0.015661962639693286,2.1e-06
4,0.66702637600696,4.676150354684568,0.66702637600696,4.676150354684568,0.6746978666343103,0.3705545766833058,0.48607447509865254,0.33751990251986547,0.3995776535058258,1.133983414236465,0.47917274153705275,0.020882616852924384,2.8e-06
5,0.6171353894614224,4.536096460079845,0.6171353894614224,4.536096460079845,0.6262943274685693,0.39276237310376566,0.3632200433049729,0.3410591377347902,0.42638027874040646,0.909868007394197,0.4977765307594847,0.026103271066155478,3.4999999999999995e-06
6,0.5725518315228101,4.7003943109747235,0.5725518315228101,4.7003943109747235,0.5809713185384902,0.285328812645604,0.4322593962916246,0.30160781597018527,0.35081998248950796,0.9011732903329941,0.524795095222272,0.03132392527938657,4.2e-06
7,0.6167607206317787,4.496807420848897,0.6167607206317787,4.496807420848897,0.6258898809608202,0.47612713954180963,0.414913366491685,0.3821642812320796,0.3972601609753079,0.9216649173882802,0.5292109102026304,0.03654457949261767,4.9e-06
8,0.621498400490048,4.5308349241250765,0.621498400490048,4.5308349241250765,0.6301523897972372,0.32905017778083856,0.5128707051113129,0.39385401101228285,0.43443698463414104,1.0409608627051035,0.4435612693548548,0.04176523370584877,5.6e-06
9,0.5841562340501602,4.586376308652098,0.5841562340501602,4.586376308652098,0.5940284705583937,0.5053659390239585,0.49113506763381404,0.3539297099149168,0.4165413841935807,0.8271941794745689,0.4887274487642817,0.04698588791907986,6.299999999999999e-06
10,0.6337251251896499,4.717354923162266,0.6337251251896499,4.717354923162266,0.6425179818541368,0.2791434665584627,0.42397269009876815,0.32807663580410423,0.3436861090621157,0.9560592079663798,0.5625495727666094,0.052206542132310955,6.999999999999999e-06
11,0.5961888508103091,4.729369088868111,0.5961888508103091,4.729369088868111,0.605578794583545,0.3581820698343629,0.43668638243895497,0.38117379892235265,0.43058104431000205,0.8976784691578735,0.46364765826282,0.05742719634554205,7.699999999999999e-06
12,0.5905549210374706,4.585976130073686,0.5905549210374706,4.585976130073686,0.5988833851063955,0.24805224051912608,0.48982769699501133,0.36647043755349473,0.4750365315697627,0.881773193862709,0.4890863379010035,0.06264785055877314,8.4e-06
13,0.6459766162211042,4.391541927684971,0.6459766162211042,4.391541927684971,0.653976453957954,0.35287702610542604,0.5167681071907284,0.4044444468226537,0.48519944948184507,1.0309916544454103,0.5099094984302053,0.06786850477200425,9.1e-06
14,0.5429054431012401,4.797711941001853,0.5429054431012401,4.797711941001853,0.5520832886626745,0.3741211584367352,0.3686480135852844,0.30898357145729843,0.36781147103397777,0.8529977103549644,0.5064320353576873,0.07308915898523534,9.8e-06
15,0.5336778109938657,4.526567305166892,0.5336778109938657,4.526567305166892,0.5424916439793611,0.3425573699913496,0.3746694136675743,0.28838349438817507,0.370256853115706,0.8021014907925004,0.4874564671581207,0.07830981319846643,1.05e-05
16,0.5051592837977763,4.601271368356554,0.5051592837977763,4.601271368356554,0.514503835821401,0.31840570585236544,0.512961972388752,0.2854235208708633,0.33951837802598267,0.8449212589691157,0.48228404891690335,0.08353046741169753,1.12e-05
17,0.5283412351239484,4.769320137811393,0.5283412351239484,4.769320137811393,0.5370099435516205,0.29738587097573177,0.4799617206204289,0.3351317707079091,0.3840197043290998,0.8839429988173766,0.4212139149676221,0.08875112162492862,1.1899999999999998e-05
18,0.585137864996067,4.769770955110531,0.585137864996067,4.769770955110531,0.5946878161870517,0.4265705880326674,0.5421361859648223,0.38090556914549534,0.3922245655597236,0.9027038140220528,0.5060523266242619,0.09397177583815972,1.2599999999999998e-05
19,0.5765067116476399,4.776445200404181,0.5765067116476399,4.776445200404181,0.5857683820608367,0.3682762309358775,0.5031777986595029,0.30542870828519875,0.4624035421046487,0.9452168472683712,0.46501666777833195,0.09919243005139082,1.3299999999999998e-05
